Record Number,Year,County,District,District Code,Population,Avg. Household Income,Avg. Property Valuation / ADM,Unemployment %,Poverty %,Single-Parent Family %,Student/Offender,Offense/Offender,NCNT in Gang,H.S. Diploma w/o College Degree,Less than 12th Grade,College Degree or Above,Free Reduced Lunch %
3579,2014,PONTOTOC,STONEWALL,62I030,"2,958"," 49,698.53 "," 53,666.83 ", 0.06 , 0.21 , 0.36 ,111.3,1.0,0.0, 0.59 , 0.16 , 0.25 , 0.83 
3580,2014,PONTOTOC,ROFF,62I037,"1,976"," 62,983.17 "," 34,285.90 ", 0.05 , 0.19 , 0.32 ,121.3,1.7,0.0, 0.66 , 0.12 , 0.22 , 0.78 
3581,2014,POTTAWATOMIE,NORTH ROCK CREEK,63C010,"3,336"," 63,398.22 "," 72,649.89 ", 0.08 , 0.17 , 0.22 ,,0.0,0.0, 0.73 , 0.12 , 0.14 , 0.53 
3582,2014,POTTAWATOMIE,GROVE,63C027,"3,860"," 100,517.78 "," 92,681.23 ", 0.03 , 0.06 , 0.16 ,431.0,2.0,0.0, 0.50 , 0.04 , 0.46 , 0.24 
3583,2014,POTTAWATOMIE,PLEASANT GROVE,63C029,612," 103,886.43 "," 12,447.07 ", 0.07 , 0.25 , 0.33 ,,0.0,0.0, 0.61 , 0.10 , 0.29 , 0.78 
3584,2014,POTTAWATOMIE,SOUTH ROCK CREEK,63C032,"1,989"," 61,506.85 "," 21,269.40 ", 0.03 , 0.06 , 0.09 ,,0.0,0.0, 0.74 , 0.09 , 0.17 , 0.43 
3585,2014,POTTAWATOMIE,McLOUD,63I001,"10,700"," 62,471.22 "," 23,029.15 ", 0.05 , 0.15 , 0.27 ,610.0,1.0,0.0, 0.69 , 0.17 , 0.14 , 0.63 
3586,2014,POTTAWATOMIE,DALE,63I002,"3,385"," 60,234.60 "," 21,491.88 ", 0.07 , 0.19 , 0.47 ,713.0,3.0,0.0, 0.67 , 0.12 , 0.21 , 0.36 
3587,2014,POTTAWATOMIE,BETHEL,63I003,"5,804"," 67,238.57 "," 19,426.72 ", 0.05 , 0.14 , 0.19 ,191.3,1.4,0.0, 0.75 , 0.09 , 0.16 , 0.50 
3588,2014,POTTAWATOMIE,MACOMB,63I004,"1,793"," 52,751.08 "," 27,362.01 ", 0.10 , 0.15 , 0.19 ,107.3,1.0,0.0, 0.64 , 0.21 , 0.15 , 0.77 
3589,2014,POTTAWATOMIE,EARLSBORO,63I005,"1,318"," 50,600.21 "," 27,398.07 ", 0.04 , 0.24 , 0.34 ,78.7,2.0,0.0, 0.71 , 0.18 , 0.11 , 0.81 
3590,2014,POTTAWATOMIE,TECUMSEH,63I092,"9,901"," 56,857.59 "," 13,936.29 ", 0.07 , 0.13 , 0.31 ,56.7,2.8,6.0, 0.75 , 0.12 , 0.13 , 0.64 
3591,2014,POTTAWATOMIE,SHAWNEE,63I093,"26,164"," 41,511.17 "," 27,265.26 ", 0.09 , 0.26 , 0.47 ,79.0,1.9,2.0, 0.66 , 0.16 , 0.18 , 0.74 
3592,2014,POTTAWATOMIE,ASHER,63I112,994," 60,787.23 "," 19,656.35 ", 0.06 , 0.15 , 0.17 ,53.4,2.4,0.0, 0.74 , 0.16 , 0.10 , 0.73 
3593,2014,POTTAWATOMIE,WANETTE,63I115,"1,650"," 48,607.63 "," 43,795.80 ", 0.06 , 0.16 , 0.29 ,206.0,1.0,0.0, 0.72 , 0.19 , 0.08 , 0.91 
3594,2014,POTTAWATOMIE,MAUD,63I117,"1,626"," 46,476.14 "," 19,102.23 ", 0.07 , 0.17 , 0.30 ,57.3,5.2,0.0, 0.73 , 0.16 , 0.11 , 0.76 
3595,2014,PUSHMATAHA,ALBION,64C002,590," 40,552.71 "," 32,906.73 ", 0.07 , 0.20 , 0.31 ,,0.0,0.0, 0.76 , 0.18 , 0.06 , 0.95 
3596,2014,PUSHMATAHA,TUSKAHOMA,64C004,648," 42,233.33 "," 26,593.40 ", 0.12 , 0.18 , 0.23 ,,0.0,0.0, 0.70 , 0.16 , 0.14 , 0.82 
3597,2014,PUSHMATAHA,NASHOBA,64C015,517," 39,357.62 "," 62,990.45 ", 0.13 , 0.18 , 0.24 ,,0.0,0.0, 0.67 , 0.25 , 0.08 , 0.80 
3598,2014,PUSHMATAHA,RATTAN,64I001,"2,190"," 45,753.14 "," 12,741.01 ", 0.14 , 0.21 , 0.38 ,,0.0,0.0, 0.72 , 0.13 , 0.15 , 0.63 
3599,2014,PUSHMATAHA,CLAYTON,64I010,"1,647"," 38,513.93 "," 23,437.27 ", 0.12 , 0.24 , 0.38 ,50.5,1.5,0.0, 0.69 , 0.19 , 0.12 , 0.90 
3600,2014,PUSHMATAHA,ANTLERS,64I013,"5,426"," 40,737.52 "," 19,985.44 ", 0.10 , 0.34 , 0.50 ,35.8,1.6,0.0, 0.68 , 0.20 , 0.12 , 0.69 
3601,2014,PUSHMATAHA,MOYERS,64I022,656," 46,610.36 "," 15,243.49 ", 0.08 , 0.14 , 0.40 ,72.7,1.0,0.0, 0.68 , 0.25 , 0.07 , 0.82 
3602,2014,ROGER MILLS,LEEDEY,65I003,985," 55,060.05 "," 178,965.73 ", -   , 0.08 , 0.20 ,205.0,1.0,0.0, 0.66 , 0.12 , 0.22 , 0.37 
3603,2014,ROGER MILLS,REYDON,65I006,533," 58,550.95 "," 341,178.53 ", 0.03 , 0.11 , 0.29 ,,0.0,0.0, 0.74 , 0.11 , 0.16 , 0.60 
3604,2014,ROGER MILLS,CHEYENNE,65I007,"1,890"," 85,787.62 "," 198,356.67 ", 0.04 , 0.09 , 0.28 ,188.0,2.0,0.0, 0.73 , 0.07 , 0.20 , 0.38 
3605,2014,ROGER MILLS,SWEETWATER,65I015,540," 66,151.32 "," 433,446.43 ", -   , 0.25 , 0.20 ,,0.0,0.0, 0.64 , 0.14 , 0.22 , 0.88 
3606,2014,ROGER MILLS,HAMMON,65I066,"1,108"," 71,365.03 "," 228,229.81 ", 0.02 , 0.24 , 0.11 ,69.5,1.0,0.0, 0.71 , 0.09 , 0.19 , 0.60 
3607,2014,ROGERS,JUSTUS-TIAWAH,66C009,"4,220"," 80,388.81 "," 55,257.95 ", 0.03 , 0.05 , 0.11 ,507.0,7.0,0.0, 0.68 , 0.08 , 0.24 , 0.37 
3608,2014,ROGERS,CLAREMORE,66I001,"22,925"," 57,826.59 "," 35,850.48 ", 0.08 , 0.13 , 0.33 ,131.4,1.9,0.0, 0.67 , 0.11 , 0.23 , 0.64 
3609,2014,ROGERS,CATOOSA,66I002,"11,561"," 66,319.02 "," 72,523.70 ", 0.07 , 0.10 , 0.23 ,164.2,1.8,0.0, 0.69 , 0.13 , 0.18 , 0.66 
3610,2014,ROGERS,CHELSEA,66I003,"6,329"," 53,548.67 "," 26,281.96 ", 0.11 , 0.19 , 0.35 ,157.5,1.8,0.0, 0.66 , 0.19 , 0.15 , 0.72 
3611,2014,ROGERS,OOLOGAH-TALALA,66I004,"9,308"," 82,600.66 "," 65,954.88 ", 0.07 , 0.07 , 0.22 ,152.2,1.5,0.0, 0.69 , 0.07 , 0.23 , 0.47 
3612,2014,ROGERS,INOLA,66I005,"6,182"," 65,963.78 "," 26,091.01 ", 0.05 , 0.08 , 0.28 ,196.3,1.9,0.0, 0.72 , 0.12 , 0.17 , 0.58 
3613,2014,ROGERS,SEQUOYAH,66I006,"5,105"," 64,022.61 "," 25,390.54 ", 0.04 , 0.08 , 0.20 ,449.3,2.0,0.0, 0.75 , 0.09 , 0.16 , 0.42 
3614,2014,ROGERS,FOYIL,66I007,"3,247"," 52,558.41 "," 19,488.56 ", 0.12 , 0.18 , 0.33 ,65.1,2.1,0.0, 0.75 , 0.15 , 0.10 , 0.79 
3615,2014,ROGERS,VERDIGRIS,66I008,"5,649"," 81,940.13 "," 92,928.44 ", 0.03 , 0.03 , 0.21 ,154.1,1.4,0.0, 0.72 , 0.04 , 0.24 , 0.24 
3616,2014,SEMINOLE,JUSTICE,67C054,266," 65,529.03 "," 7,004.47 ", 0.05 , 0.12 , 0.04 ,,0.0,0.0, 0.68 , 0.11 , 0.21 , 0.94 
3617,2014,SEMINOLE,SEMINOLE,67I001,"8,412"," 45,440.11 "," 27,789.34 ", 0.11 , 0.25 , 0.46 ,60.0,2.0,0.0, 0.65 , 0.18 , 0.17 , 0.60 
3618,2014,SEMINOLE,WEWOKA,67I002,"4,334"," 34,320.65 "," 19,045.60 ", 0.15 , 0.34 , 0.54 ,36.0,2.6,1.0, 0.69 , 0.20 , 0.11 , 0.83 
3619,2014,SEMINOLE,BOWLEGS,67I003,"1,343"," 54,202.72 "," 29,275.56 ", 0.03 , 0.12 , 0.10 ,97.3,3.0,0.0, 0.68 , 0.17 , 0.15 , 0.86 
3620,2014,SEMINOLE,KONAWA,67I004,"3,646"," 48,116.78 "," 65,366.41 ", 0.04 , 0.18 , 0.32 ,44.5,3.1,0.0, 0.71 , 0.16 , 0.14 , 0.70 
3621,2014,SEMINOLE,NEW LIMA,67I006,"1,250"," 59,043.72 "," 23,990.15 ", 0.07 , 0.15 , 0.35 ,57.4,1.2,0.0, 0.73 , 0.15 , 0.12 , 0.79 
3622,2014,SEMINOLE,VARNUM,67I007,"1,603"," 58,559.66 "," 21,708.36 ", 0.05 , 0.21 , 0.49 ,147.0,2.0,0.0, 0.66 , 0.16 , 0.18 , 0.77 
3623,2014,SEMINOLE,SASAKWA,67I010,"1,088"," 54,235.51 "," 27,934.02 ", 0.11 , 0.26 , 0.33 ,29.4,1.9,1.0, 0.73 , 0.21 , 0.06 , 1.01 
3624,2014,SEMINOLE,STROTHER,67I014,"2,195"," 64,563.44 "," 36,528.13 ", 0.05 , 0.17 , 0.16 ,61.9,1.3,0.0, 0.72 , 0.12 , 0.16 , 0.61 
3625,2014,SEMINOLE,BUTNER,67I015,"1,921"," 50,261.42 "," 90,028.99 ", 0.07 , 0.18 , 0.30 ,35.4,2.4,0.0, 0.70 , 0.17 , 0.13 , 0.77 
3626,2014,SEQUOYAH,LIBERTY,68C001,"2,436"," 47,444.09 "," 30,417.61 ", 0.17 , 0.24 , 0.40 ,255.0,1.0,0.0, 0.69 , 0.24 , 0.07 , 0.71 
3627,2014,SEQUOYAH,MARBLE CITY,68C035,757," 35,903.38 "," 27,927.19 ", 0.13 , 0.35 , 0.17 ,,0.0,0.0, 0.61 , 0.29 , 0.10 , 0.82 
3628,2014,SEQUOYAH,BRUSHY,68C036,"1,727"," 47,965.21 "," 8,760.95 ", 0.12 , 0.21 , 0.28 ,375.0,1.0,0.0, 0.63 , 0.23 , 0.14 , 0.86 
3629,2014,SEQUOYAH,BELFONTE,68C050,932," 43,692.63 "," 7,967.17 ", 0.19 , 0.29 , 0.12 ,108.5,1.0,0.0, 0.56 , 0.36 , 0.08 , 0.89 
3630,2014,SEQUOYAH,MOFFETT,68C068,149," 25,046.94 "," 2,839.45 ", 0.14 , 0.56 , 0.44 ,,0.0,0.0, 0.58 , 0.39 , 0.02 , 0.89 
3631,2014,SEQUOYAH,SALLISAW,68I001,"11,638"," 44,010.24 "," 25,727.05 ", 0.08 , 0.21 , 0.31 ,89.3,1.9,2.0, 0.70 , 0.17 , 0.12 , 0.73 
3632,2014,SEQUOYAH,VIAN,68I002,"4,940"," 45,759.61 "," 19,116.92 ", 0.16 , 0.24 , 0.56 ,197.6,1.2,0.0, 0.66 , 0.17 , 0.17 , 0.79 
3633,2014,SEQUOYAH,MULDROW,68I003,"7,935"," 49,003.77 "," 18,024.32 ", 0.10 , 0.21 , 0.38 ,97.8,1.4,0.0, 0.66 , 0.19 , 0.15 , 0.69 
3634,2014,SEQUOYAH,GANS,68I004,"1,750"," 48,990.17 "," 14,784.44 ", 0.11 , 0.17 , 0.28 ,392.0,2.0,0.0, 0.67 , 0.19 , 0.13 , 0.80 
3635,2014,SEQUOYAH,ROLAND,68I005,"5,184"," 44,700.69 "," 20,557.29 ", 0.12 , 0.24 , 0.42 ,226.6,1.8,0.0, 0.76 , 0.18 , 0.06 , 0.78 
3636,2014,SEQUOYAH,GORE,68I006,"2,872"," 45,603.98 "," 33,933.04 ", 0.10 , 0.17 , 0.24 ,85.5,1.0,0.0, 0.63 , 0.18 , 0.19 , 0.73 
3637,2014,SEQUOYAH,CENTRAL,68I007,"1,929"," 65,044.33 "," 15,410.53 ", 0.02 , 0.08 , 0.18 ,259.0,1.0,0.0, 0.75 , 0.07 , 0.18 , 0.67 
3638,2014,STEPHENS,GRANDVIEW,69C082,723," 59,553.61 "," 24,346.37 ", 0.02 , 0.11 , 0.26 ,,0.0,0.0, 0.76 , 0.14 , 0.10 , 0.68 
3639,2014,STEPHENS,DUNCAN,69I001,"23,748"," 54,094.20 "," 44,570.14 ", 0.08 , 0.16 , 0.30 ,67.8,2.0,1.0, 0.65 , 0.15 , 0.20 , 0.55 
3640,2014,STEPHENS,COMANCHE,69I002,"5,245"," 58,284.59 "," 30,297.73 ", 0.16 , 0.13 , 0.24 ,88.2,1.5,0.0, 0.71 , 0.16 , 0.13 , 0.59 
3641,2014,STEPHENS,MARLOW,69I003,"7,398"," 60,478.56 "," 30,982.17 ", 0.09 , 0.16 , 0.26 ,97.2,1.9,0.0, 0.70 , 0.13 , 0.17 , 0.50 
3642,2014,STEPHENS,VELMA-ALMA,69I015,"2,447"," 55,840.98 "," 90,094.90 ", 0.03 , 0.11 , 0.24 ,225.5,1.0,0.0, 0.66 , 0.18 , 0.17 , 0.42 
3643,2014,STEPHENS,EMPIRE,69I021,"1,988"," 70,687.55 "," 26,069.37 ", 0.04 , 0.09 , 0.23 ,164.7,1.0,0.0, 0.74 , 0.09 , 0.17 , 0.57 
3644,2014,STEPHENS,CENTRAL HIGH,69I034,"1,815"," 61,201.55 "," 29,342.17 ", 0.08 , 0.18 , 0.26 ,,0.0,0.0, 0.66 , 0.12 , 0.23 , 0.43 
3645,2014,STEPHENS,BRAY-DOYLE,69I042,"2,404"," 60,842.00 "," 105,200.22 ", 0.05 , 0.12 , 0.19 ,197.5,2.0,0.0, 0.74 , 0.15 , 0.11 , 0.51 
3646,2014,TEXAS,OPTIMA,70C009,625," 59,315.93 "," 110,227.75 ", 0.09 , 0.28 , 0.42 ,,0.0,0.0, 0.38 , 0.48 , 0.13 , 0.84 
3647,2014,TEXAS,STRAIGHT,70C080,265," 76,198.82 "," 232,158.46 ", 0.02 , 0.13 , -   ,,0.0,0.0, 0.52 , 0.12 , 0.35 , 0.39 
3648,2014,TEXAS,YARBROUGH,70I001,415," 68,441.10 "," 117,353.99 ", -   , 0.13 , 0.39 ,,0.0,0.0, 0.50 , 0.21 , 0.29 , 0.91 
3649,2014,TEXAS,GUYMON,70I008,"12,761"," 66,035.64 "," 46,084.01 ", 0.08 , 0.10 , 0.30 ,86.8,1.8,0.0, 0.52 , 0.32 , 0.17 , 0.74 
3650,2014,TEXAS,HARDESTY,70I015,379," 56,357.76 "," 218,592.23 ", 0.08 , 0.12 , 0.27 ,30.3,1.0,0.0, 0.56 , 0.26 , 0.17 , 0.69 
3651,2014,TEXAS,HOOKER,70I023,"2,867"," 66,682.79 "," 53,041.40 ", 0.03 , 0.16 , 0.25 ,64.6,1.1,0.0, 0.56 , 0.24 , 0.20 , 0.61 
3652,2014,TEXAS,TYRONE,70I053,966," 50,966.67 "," 34,143.96 ", 0.08 , 0.20 , 0.45 ,,0.0,0.0, 0.71 , 0.19 , 0.10 , 0.61 
3653,2014,TEXAS,GOODWELL,70I060,"1,448"," 50,380.69 "," 55,542.91 ", 0.01 , 0.16 , 0.15 ,107.5,1.0,0.0, 0.47 , 0.10 , 0.43 , 0.39 
3654,2014,TEXAS,TEXHOMA,70I061,"1,209"," 56,079.68 "," 48,969.54 ", 0.10 , 0.12 , 0.19 ,285.0,4.0,0.0, 0.43 , 0.36 , 0.21 , 0.44 
3655,2014,TILLMAN,TIPTON,71I008,"1,468"," 47,045.25 "," 25,175.24 ", 0.04 , 0.25 , 0.26 ,57.3,1.2,0.0, 0.61 , 0.24 , 0.15 , 0.81 
3656,2014,TILLMAN,DAVIDSON,71I009,498," 50,314.43 "," 57,580.65 ", 0.12 , 0.18 , 0.56 ,,0.0,0.0, 0.58 , 0.28 , 0.14 , 0.91 
3657,2014,TILLMAN,FREDERICK,71I158,"4,318"," 42,892.58 "," 24,317.01 ", 0.10 , 0.20 , 0.35 ,147.5,1.8,0.0, 0.60 , 0.25 , 0.15 , 0.81 
3658,2014,TILLMAN,GRANDFIELD,71I249,"1,272"," 43,488.28 "," 25,582.92 ", 0.10 , 0.19 , 0.05 ,88.3,1.0,0.0, 0.66 , 0.16 , 0.18 , 0.91 
3659,2014,TULSA,KEYSTONE,72C015,"3,399"," 58,522.24 "," 42,533.50 ", 0.08 , 0.16 , 0.38 ,,0.0,0.0, 0.73 , 0.17 , 0.10 , 0.76 
3660,2014,TULSA,TULSA,72I001,"284,029"," 56,447.86 "," 56,174.56 ", 0.09 , 0.23 , 0.48 ,48.6,2.1,49.0, 0.59 , 0.15 , 0.25 , 0.88 
3661,2014,TULSA,SAND SPRINGS,72I002,"25,246"," 60,468.99 "," 30,048.17 ", 0.06 , 0.12 , 0.30 ,58.4,2.2,4.0, 0.69 , 0.13 , 0.18 , 0.60 
3662,2014,TULSA,BROKEN ARROW,72I003,"100,962"," 77,858.30 "," 42,673.92 ", 0.06 , 0.08 , 0.25 ,150.8,2.0,2.0, 0.65 , 0.07 , 0.29 , 0.42 
3663,2014,TULSA,BIXBY,72I004,"28,122"," 102,160.98 "," 63,260.09 ", 0.04 , 0.07 , 0.16 ,112.6,1.8,2.0, 0.54 , 0.07 , 0.40 , 0.24 
3664,2014,TULSA,JENKS,72I005,"66,394"," 99,022.24 "," 65,097.29 ", 0.05 , 0.09 , 0.24 ,149.1,1.7,3.0, 0.45 , 0.05 , 0.50 , 0.36 
3665,2014,TULSA,COLLINSVILLE,72I006,"12,702"," 69,843.47 "," 27,503.62 ", 0.05 , 0.06 , 0.20 ,238.5,3.4,0.0, 0.69 , 0.07 , 0.24 , 0.39 
3666,2014,TULSA,SKIATOOK,72I007,"12,327"," 62,488.07 "," 31,247.81 ", 0.06 , 0.15 , 0.36 ,87.7,1.8,0.0, 0.71 , 0.12 , 0.17 , 0.51 
3667,2014,TULSA,SPERRY,72I008,"5,735"," 70,081.40 "," 23,718.11 ", 0.07 , 0.07 , 0.13 ,109.0,3.4,0.0, 0.73 , 0.11 , 0.16 , 0.65 
3668,2014,TULSA,UNION,72I009,"80,075"," 68,895.50 "," 48,109.38 ", 0.06 , 0.12 , 0.35 ,78.0,1.6,2.0, 0.57 , 0.10 , 0.33 , 0.66 
3669,2014,TULSA,BERRYHILL,72I010,"4,139"," 67,069.83 "," 30,225.74 ", 0.08 , 0.08 , 0.27 ,161.1,1.1,0.0, 0.71 , 0.09 , 0.20 , 0.34 
3670,2014,TULSA,OWASSO,72I011,"47,046"," 83,063.97 "," 48,767.16 ", 0.05 , 0.07 , 0.22 ,210.9,2.1,2.0, 0.62 , 0.07 , 0.31 , 0.31 
3671,2014,TULSA,GLENPOOL,72I013,"11,511"," 66,173.05 "," 28,114.91 ", 0.08 , 0.10 , 0.30 ,213.0,1.3,0.0, 0.70 , 0.09 , 0.21 , 0.52 
3672,2014,TULSA,LIBERTY,72I014,"3,221"," 61,769.96 "," 25,840.96 ", 0.10 , 0.08 , 0.13 ,71.8,1.1,0.0, 0.72 , 0.13 , 0.15 , 0.60 
3673,2014,WAGONER,OKAY,73I001,"2,716"," 58,303.17 "," 31,545.69 ", 0.10 , 0.13 , 0.26 ,79.4,1.0,0.0, 0.70 , 0.13 , 0.17 , 0.73 
3674,2014,WAGONER,COWETA,73I017,"15,553"," 69,646.51 "," 27,923.65 ", 0.07 , 0.11 , 0.29 ,194.4,1.5,0.0, 0.65 , 0.14 , 0.21 , 0.46 
3675,2014,WAGONER,WAGONER,73I019,"14,238"," 49,230.06 "," 27,448.54 ", 0.12 , 0.20 , 0.49 ,111.9,3.5,0.0, 0.70 , 0.15 , 0.16 , 0.70 
3676,2014,WAGONER,PORTER CONSOLIDATED,73I365,"3,169"," 47,729.33 "," 29,932.16 ", 0.11 , 0.22 , 0.27 ,115.2,4.4,0.0, 0.74 , 0.15 , 0.11 , 0.63 
3677,2014,WASHINGTON,COPAN,74I004,"2,130"," 68,505.63 "," 13,798.80 ", 0.06 , 0.12 , 0.19 ,859.0,1.0,0.0, 0.77 , 0.12 , 0.11 , 0.15 
3678,2014,WASHINGTON,DEWEY,74I007,"5,464"," 51,763.27 "," 20,973.47 ", 0.09 , 0.15 , 0.38 ,90.6,2.6,0.0, 0.79 , 0.12 , 0.09 , 0.57 
3679,2014,WASHINGTON,CANEY VALLEY,74I018,"5,287"," 64,289.53 "," 41,525.41 ", 0.10 , 0.11 , 0.22 ,108.1,1.4,0.0, 0.69 , 0.14 , 0.16 , 0.64 
3680,2014,WASHINGTON,BARTLESVILLE,74I030,"38,693"," 66,112.27 "," 44,351.23 ", 0.06 , 0.15 , 0.35 ,53.2,2.4,0.0, 0.61 , 0.10 , 0.29 , 0.50 
3681,2014,WASHITA,SENTINEL,75I001,"1,869"," 54,690.25 "," 106,558.44 ", 0.03 , 0.17 , 0.18 ,112.3,1.0,0.0, 0.69 , 0.17 , 0.14 , 0.57 
3682,2014,WASHITA,BURNS FLAT-DILL CITY,75I010,"3,519"," 53,720.89 "," 27,519.63 ", 0.05 , 0.20 , 0.40 ,74.1,1.9,0.0, 0.67 , 0.19 , 0.14 , 0.69 
3683,2014,WASHITA,CANUTE,75I011,"1,063"," 57,260.74 "," 51,710.88 ", 0.03 , 0.18 , 0.28 ,48.9,1.8,1.0, 0.73 , 0.16 , 0.10 , 0.61 
3684,2014,WASHITA,CORDELL,75I078,"4,472"," 64,320.48 "," 50,369.40 ", 0.04 , 0.13 , 0.28 ,85.3,2.2,0.0, 0.65 , 0.12 , 0.23 , 0.61 
3685,2014,WOODS,ALVA,76I001,"7,302"," 62,214.79 "," 117,919.88 ", 0.04 , 0.17 , 0.25 ,60.2,2.7,1.0, 0.60 , 0.11 , 0.29 , 0.48 
3686,2014,WOODS,WAYNOKA,76I003,"1,587"," 64,790.02 "," 201,468.28 ", 0.03 , 0.10 , 0.40 ,144.5,3.5,0.0, 0.68 , 0.13 , 0.19 , 0.34 
3687,2014,WOODS,FREEDOM,76I006,551," 61,352.47 "," 205,558.54 ", -   , 0.10 , 0.51 ,44.0,1.0,0.0, 0.68 , 0.11 , 0.21 , 0.68 
3688,2014,WOODWARD,WOODWARD,77I001,"14,818"," 65,338.92 "," 51,241.66 ", 0.04 , 0.17 , 0.26 ,59.9,3.1,0.0, 0.69 , 0.13 , 0.18 , 0.61 
3689,2014,WOODWARD,MOORELAND,77I002,"2,280"," 60,167.24 "," 87,535.96 ", 0.07 , 0.12 , 0.27 ,178.7,2.3,0.0, 0.64 , 0.14 , 0.22 , 0.52 
3690,2014,WOODWARD,SHARON-MUTUAL,77I003,"1,328"," 62,191.68 "," 137,197.66 ", 0.01 , 0.09 , 0.17 ,,0.0,0.0, 0.76 , 0.06 , 0.18 , 0.25 
3691,2014,WOODWARD,FORT SUPPLY,77I005,"1,500"," 289,100.69 ", 0.04 , 0.26 , 0.17 , None Reported ,0.0,0.0, 59.00 , 0.34 , 0.07 ,, 0.52 
