RecordNumber,Year,CountyCode,DistrictCode,SiteCode,SchoolCode,DistrictName,SchoolName,ELA_ExamCount,ELA_GrowthIndex,ELA_LetterGrade,Math_ExamCount,Math_GrowthIndex,Math_LetterGrade,OverallExamCount,OverallGrowthIndex,OverallLetterGrade
2475,2014,38,I004,105,38I004105,Snyder,"Snyder ES",35,43,"F    ",36,50,"F    ",71,46,"F    "
2476,2014,38,I004,110,38I004110,Snyder,"Snyder ES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
684,2015,38,I004,105,38I004105,SNYDER,"SNYDER ES",35,69,"D    ",35,34,"F    ",70,51,"F    "
685,2015,38,I004,110,38I004110,SNYDER,"SNYDER ES",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"N/A"
4270,2016,38,I004,105,38I004105,SNYDER,"SNYDER ES",38,37,"F    ",37,41,"F    ",75,39,"F    "
4271,2016,38,I004,110,38I004110,SNYDER,"SNYDER ES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
2477,2014,38,I004,705,38I004705,Snyder,"Snyder HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
686,2015,38,I004,705,38I004705,SNYDER,"SNYDER HS",,,,,,,11,82,"B    "
4272,2016,38,I004,705,38I004705,SNYDER,"SNYDER HS",NULL,NULL,NULL,NULL,NULL,NULL,14,57,"F    "
2015,2014,12,I004,105,12I004105,Soper,"Soper ES",31,61,"D    ",30,57,"F    ",61,59,"F    "
224,2015,12,I004,105,12I004105,SOPER,"SOPER ES",31,39,"F    ",31,45,"F    ",62,42,"F    "
3810,2016,12,I004,105,12I004105,SOPER,"SOPER ES",29,48,"F    ",29,41,"F    ",58,45,"F    "
2016,2014,12,I004,705,12I004705,Soper,"Soper HS",NULL,NULL,NULL,NULL,NULL,NULL,11,82,"B    "
225,2015,12,I004,705,12I004705,SOPER,"SOPER HS",,,,,,,17,65,"D    "
3811,2016,12,I004,705,12I004705,SOPER,"SOPER HS",NULL,NULL,"B    ",NULL,NULL,NULL,19,84,"B    "
2733,2014,53,I051,105,53I051105,"South Coffeyville","South Coffeyville ES",17,35,"F    ",18,44,"F    ",35,40,"F    "
939,2015,53,I051,105,53I051105,"SOUTH COFFEYVILLE","SOUTH COFFEYVILLE ES",16,50,"F    ",16,25,"F    ",32,38,"F    "
4522,2016,53,I051,105,53I051105,"SOUTH COFFEYVILLE","SOUTH COFFEYVILLE ES",16,56,"F    ",16,81,"B    ",32,69,"D    "
2734,2014,53,I051,705,53I051705,"South Coffeyville","South Coffeyville HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
940,2015,53,I051,705,53I051705,"SOUTH COFFEYVILLE","SOUTH COFFEYVILLE HS",,,,,,,,,""
4523,2016,53,I051,705,53I051705,"SOUTH COFFEYVILLE","SOUTH COFFEYVILLE HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
3141,2014,63,C032,105,63C032105,"South Rock Creek","South Rock Creek Public School",48,54,"F    ",48,46,"F    ",96,50,"F    "
1348,2015,63,C032,105,63C032105,"SOUTH ROCK CREEK","SOUTH ROCK CREEK PUBLIC SCHOOL",48,54,"F    ",48,48,"F    ",96,51,"F    "
4935,2016,63,C032,105,63C032105,"SOUTH ROCK CREEK","SOUTH ROCK CREEK PUBLIC SCHOOL",43,63,"D    ",43,51,"F    ",86,57,"F    "
2583,2014,46,C021,105,46C021105,Spavinaw,"Spavinaw Public School",NULL,NULL,NULL,NULL,NULL,NULL,17,65,"D    "
793,2015,46,C021,105,46C021105,SPAVINAW,"SPAVINAW PUBLIC SCHOOL",11,64,"D    ",11,45,"F    ",22,55,"F    "
4379,2016,46,C021,105,46C021105,SPAVINAW,"SPAVINAW PUBLIC SCHOOL",NULL,NULL,NULL,NULL,NULL,NULL,14,79,"C    "
3481,2014,72,I008,105,72I008105,Sperry,"Sperry ES",32,38,"F    ",33,85,"B    ",65,62,"D    "
1688,2015,72,I008,105,72I008105,SPERRY,"SPERRY ES",38,45,"F    ",38,58,"F    ",76,51,"F    "
5280,2016,72,I008,105,72I008105,SPERRY,"SPERRY ES",40,57,"F    ",40,70,"C    ",80,64,"D    "
3483,2014,72,I008,705,72I008705,Sperry,"Sperry HS",18,83,"B    ",17,82,"B    ",35,83,"B    "
1690,2015,72,I008,705,72I008705,SPERRY,"SPERRY HS",16,88,"B    ",17,47,"F    ",33,67,"D    "
5282,2016,72,I008,705,72I008705,SPERRY,"SPERRY HS",18,61,"D    ",21,67,"D    ",39,64,"D    "
3482,2014,72,I008,505,72I008505,Sperry,"Sperry MS",56,52,"F    ",56,64,"D    ",112,58,"F    "
1689,2015,72,I008,505,72I008505,SPERRY,"SPERRY MS",58,41,"F    ",63,38,"F    ",121,40,"F    "
5281,2016,72,I008,505,72I008505,SPERRY,"SPERRY MS",55,56,"F    ",59,39,"F    ",114,47,"F    "
2491,2014,40,I002,110,40I002110,Spiro,"Spiro ES",38,45,"F    ",38,47,"F    ",76,46,"F    "
700,2015,40,I002,110,40I002110,SPIRO,"SPIRO ES",36,47,"F    ",36,36,"F    ",72,42,"F    "
4286,2016,40,I002,110,40I002110,SPIRO,"SPIRO ES",35,66,"D    ",35,69,"D    ",70,67,"D    "
2493,2014,40,I002,705,40I002705,Spiro,"Spiro HS",14,79,"C    ",12,83,"B    ",26,81,"B    "
702,2015,40,I002,705,40I002705,SPIRO,"SPIRO HS",14,64,"D    ",16,56,"F    ",30,60,"D    "
4288,2016,40,I002,705,40I002705,SPIRO,"SPIRO HS",14,57,"F    ",19,58,"F    ",33,58,"F    "
2492,2014,40,I002,505,40I002505,Spiro,"Spiro MS",56,64,"D    ",56,66,"D    ",112,65,"D    "
701,2015,40,I002,505,40I002505,SPIRO,"SPIRO MS",59,56,"F    ",59,69,"D    ",118,63,"D    "
4287,2016,40,I002,505,40I002505,SPIRO,"SPIRO MS",50,62,"D    ",51,45,"F    ",101,53,"F    "
1967,2014,10,I021,105,10I021105,Springer,"Springer ES",13,46,"F    ",13,54,"F    ",26,50,"F    "
175,2015,10,I021,105,10I021105,SPRINGER,"SPRINGER ES",14,64,"D    ",14,21,"F    ",28,43,"F    "
3761,2016,10,I021,105,10I021105,SPRINGER,"SPRINGER ES",17,41,"F    ",17,29,"F    ",34,35,"F    "
1968,2014,10,I021,705,10I021705,Springer,"Springer HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
176,2015,10,I021,705,10I021705,SPRINGER,"SPRINGER HS",,,,,,,,,""
3762,2016,10,I021,705,10I021705,SPRINGER,"SPRINGER HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
2112,2014,16,I003,105,16I003105,Sterling,"Sterling ES",27,63,"D    ",27,67,"D    ",54,65,"D    "
322,2015,16,I003,105,16I003105,STERLING,"STERLING ES",32,66,"D    ",32,59,"F    ",64,63,"D    "
3910,2016,16,I003,105,16I003105,STERLING,"STERLING ES",31,61,"D    ",31,74,"C    ",62,68,"D    "
2113,2014,16,I003,705,16I003705,Sterling,"Sterling HS",NULL,NULL,NULL,NULL,NULL,NULL,13,46,"F    "
323,2015,16,I003,705,16I003705,STERLING,"STERLING HS",,,,,,,11,45,"F    "
3911,2016,16,I003,705,16I003705,STERLING,"STERLING HS",NULL,NULL,NULL,NULL,NULL,NULL,11,64,"D    "
2658,2014,49,C016,105,49C016105,Stidham,"Stidham Public School",10,50,"F    ",10,20,"F    ",20,35,"F    "
869,2015,49,C016,105,49C016105,STIDHAM,"STIDHAM PUBLIC SCHOOL",,,,,,,18,50,"F    "
4453,2016,49,C016,105,49C016105,STIDHAM,"STIDHAM PUBLIC SCHOOL",NULL,NULL,NULL,NULL,NULL,NULL,16,63,"D    "
2370,2014,31,I020,105,31I020105,Stigler,"Stigler ES",21,57,"F    ",21,57,"F    ",42,57,"F    "
580,2015,31,I020,105,31I020105,STIGLER,"STIGLER ES",22,36,"F    ",22,41,"F    ",44,39,"F    "
4165,2016,31,I020,105,31I020105,STIGLER,"STIGLER ES",25,72,"C    ",25,36,"F    ",50,54,"F    "
2372,2014,31,I020,705,31I020705,Stigler,"Stigler HS",19,79,"C    ",22,86,"B    ",41,83,"B    "
582,2015,31,I020,705,31I020705,STIGLER,"STIGLER HS",19,68,"D    ",21,81,"B    ",40,75,"C    "
4167,2016,31,I020,705,31I020705,STIGLER,"STIGLER HS",24,75,"C    ",22,50,"F    ",46,63,"D    "
2371,2014,31,I020,505,31I020505,Stigler,"Stigler MS",80,55,"F    ",79,58,"F    ",159,57,"F    "
581,2015,31,I020,505,31I020505,STIGLER,"STIGLER MS",88,35,"F    ",85,62,"D    ",173,49,"F    "
4166,2016,31,I020,505,31I020505,STIGLER,"STIGLER MS",84,65,"D    ",84,54,"F    ",168,60,"D    "
3057,2014,60,I016,105,60I016105,Stillwater,"Highland Park ES",22,59,"F    ",23,57,"F    ",45,58,"F    "
1265,2015,60,I016,105,60I016105,STILLWATER,"HIGHLAND PARK ES",32,44,"F    ",32,47,"F    ",64,45,"F    "
4854,2016,60,I016,105,60I016105,STILLWATER,"HIGHLAND PARK ES",34,59,"F    ",34,44,"F    ",68,51,"F    "
3062,2014,60,I016,135,60I016135,Stillwater,"Richmond ES",34,53,"F    ",33,33,"F    ",67,43,"F    "
1270,2015,60,I016,135,60I016135,STILLWATER,"RICHMOND ES",33,67,"D    ",33,97,"A    ",66,82,"B    "
4859,2016,60,I016,135,60I016135,STILLWATER,"RICHMOND ES",28,64,"D    ",28,64,"D    ",56,64,"D    "
3058,2014,60,I016,115,60I016115,Stillwater,"Sangre Ridge ES",39,59,"F    ",39,69,"D    ",78,64,"D    "
1266,2015,60,I016,115,60I016115,STILLWATER,"SANGRE RIDGE ES",40,55,"F    ",40,70,"C    ",80,63,"D    "
4855,2016,60,I016,115,60I016115,STILLWATER,"SANGRE RIDGE ES",38,74,"C    ",38,84,"B    ",76,79,"C    "
3059,2014,60,I016,120,60I016120,Stillwater,"Skyline ES",28,79,"C    ",29,69,"D    ",57,74,"C    "
1267,2015,60,I016,120,60I016120,STILLWATER,"SKYLINE ES",27,59,"F    ",27,63,"D    ",54,61,"D    "
4856,2016,60,I016,120,60I016120,STILLWATER,"SKYLINE ES",27,63,"D    ",27,67,"D    ",54,65,"D    "
3065,2014,60,I016,705,60I016705,Stillwater,"Stillwater HS",72,89,"B    ",NULL,NULL,NULL,72,89,"B    "
1273,2015,60,I016,705,60I016705,STILLWATER,"STILLWATER HS",,,"B    ",,,,74,85,"B    "
4862,2016,60,I016,705,60I016705,STILLWATER,"STILLWATER HS",NULL,NULL,"C    ",NULL,NULL,NULL,91,77,"C    "
3064,2014,60,I016,610,60I016610,Stillwater,"Stillwater JHS",80,74,"C    ",135,60,"D    ",215,65,"D    "
1272,2015,60,I016,610,60I016610,STILLWATER,"STILLWATER JHS",93,54,"F    ",176,55,"F    ",269,54,"F    "
4861,2016,60,I016,610,60I016610,STILLWATER,"STILLWATER JHS",91,63,"D    ",177,65,"D    ",268,64,"D    "
3063,2014,60,I016,505,60I016505,Stillwater,"Stillwater MS",168,65,"D    ",172,60,"D    ",340,62,"D    "
1271,2015,60,I016,505,60I016505,STILLWATER,"STILLWATER MS",196,60,"D    ",197,59,"F    ",393,59,"F    "
4860,2016,60,I016,505,60I016505,STILLWATER,"STILLWATER MS",203,58,"F    ",204,58,"F    ",407,58,"F    "
3060,2014,60,I016,125,60I016125,Stillwater,"Westwood ES",34,68,"D    ",34,68,"D    ",68,68,"D    "
1268,2015,60,I016,125,60I016125,STILLWATER,"WESTWOOD ES",38,76,"C    ",38,76,"C    ",76,76,"C    "
4857,2016,60,I016,125,60I016125,STILLWATER,"WESTWOOD ES",41,88,"B    ",41,78,"C    ",82,83,"B    "
3061,2014,60,I016,130,60I016130,Stillwater,"Will Rogers ES",28,46,"F    ",28,36,"F    ",56,41,"F    "
1269,2015,60,I016,130,60I016130,STILLWATER,"WILL ROGERS ES",22,50,"F    ",21,48,"F    ",43,49,"F    "
4858,2016,60,I016,130,60I016130,STILLWATER,"WILL ROGERS ES",23,48,"F    ",23,52,"F    ",46,50,"F    "
1805,2014,1,I025,105,01I025105,Stilwell,"Stilwell ES",13,23,"F    ",13,23,"F    ",26,23,"F    "
12,2015,1,I025,105,01I025105,STILWELL,"STILWELL ES",12,58,"F    ",12,8,"F    ",24,33,"F    "
3598,2016,1,I025,105,01I025105,STILWELL,"STILWELL ES",12,50,"F    ",11,55,"F    ",23,52,"F    "
1807,2014,1,I025,705,01I025705,Stilwell,"Stilwell HS",33,76,"C    ",26,81,"B    ",59,78,"C    "
14,2015,1,I025,705,01I025705,STILWELL,"STILWELL HS",23,57,"F    ",31,58,"F    ",54,57,"F    "
3600,2016,1,I025,705,01I025705,STILWELL,"STILWELL HS",33,55,"F    ",33,73,"C    ",66,64,"D    "
1806,2014,1,I025,505,01I025505,Stilwell,"Stilwell MS",61,46,"F    ",57,60,"D    ",118,53,"F    "
13,2015,1,I025,505,01I025505,STILWELL,"STILWELL MS",57,23,"F    ",57,44,"F    ",114,33,"F    "
3599,2016,1,I025,505,01I025505,STILWELL,"STILWELL MS",54,57,"F    ",54,63,"D    ",108,60,"D    "
3134,2014,62,I030,515,62I030515,Stonewall,"McLish MS",24,63,"D    ",25,68,"D    ",49,65,"D    "
1341,2015,62,I030,515,62I030515,STONEWALL,"MCLISH MS",30,33,"F    ",30,30,"F    ",60,32,"F    "
4928,2016,62,I030,515,62I030515,STONEWALL,"MCLISH MS",29,55,"F    ",29,41,"F    ",58,48,"F    "
3133,2014,62,I030,105,62I030105,Stonewall,"Stonewall ES",NULL,NULL,NULL,NULL,NULL,NULL,14,43,"F    "
1340,2015,62,I030,105,62I030105,STONEWALL,"STONEWALL ES",,,,,,,12,58,"F    "
4927,2016,62,I030,105,62I030105,STONEWALL,"STONEWALL ES",NULL,NULL,NULL,NULL,NULL,NULL,18,67,"D    "
3135,2014,62,I030,705,62I030705,Stonewall,"Stonewall HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1342,2015,62,I030,705,62I030705,STONEWALL,"STONEWALL HS",,,,,,,14,79,"C    "
4929,2016,62,I030,705,62I030705,STONEWALL,"STONEWALL HS",NULL,NULL,NULL,NULL,NULL,NULL,12,75,"C    "
3306,2014,70,C080,105,70C080105,Straight,"Straight Public School",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1513,2015,70,C080,105,70C080105,STRAIGHT,"STRAIGHT PUBLIC SCHOOL",,,,,,,,,""
5099,2016,70,C080,105,70C080105,STRAIGHT,"STRAIGHT PUBLIC SCHOOL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
2296,2014,25,I002,105,25I002105,Stratford,"Stratford ES",22,23,"F    ",23,61,"D    ",45,42,"F    "
506,2015,25,I002,105,25I002105,STRATFORD,"STRATFORD ES",23,48,"F    ",23,52,"F    ",46,50,"F    "
4091,2016,25,I002,105,25I002105,STRATFORD,"STRATFORD ES",21,33,"F    ",20,65,"D    ",41,49,"F    "
2298,2014,25,I002,715,25I002715,Stratford,"Stratford HS",NULL,NULL,"A    ",NULL,NULL,NULL,20,90,"A    "
508,2015,25,I002,715,25I002715,STRATFORD,"STRATFORD HS",16,94,"A    ",12,75,"C    ",28,86,"B    "
4093,2016,25,I002,715,25I002715,STRATFORD,"STRATFORD HS",13,77,"C    ",17,76,"C    ",30,77,"C    "
2297,2014,25,I002,505,25I002505,Stratford,"Stratford MS",34,56,"F    ",34,50,"F    ",68,53,"F    "
507,2015,25,I002,505,25I002505,STRATFORD,"STRATFORD MS",35,63,"D    ",35,60,"D    ",70,61,"D    "
4092,2016,25,I002,505,25I002505,STRATFORD,"STRATFORD MS",33,67,"D    ",33,45,"F    ",66,56,"F    "
1819,2014,3,I007,105,03I007105,Stringtown,"Stringtown ES",12,58,"F    ",12,25,"F    ",24,42,"F    "
26,2015,3,I007,105,03I007105,STRINGTOWN,"STRINGTOWN ES",16,63,"D    ",16,38,"F    ",32,50,"F    "
3613,2016,3,I007,105,03I007105,STRINGTOWN,"STRINGTOWN ES",14,86,"B    ",14,64,"D    ",28,75,"C    "
1820,2014,3,I007,705,03I007705,Stringtown,"Stringtown HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
27,2015,3,I007,705,03I007705,STRINGTOWN,"STRINGTOWN HS",,,,,,,11,73,"C    "
3614,2016,3,I007,705,03I007705,STRINGTOWN,"STRINGTOWN HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
3249,2014,67,I014,105,67I014105,Strother,"Strother ES",36,44,"F    ",36,36,"F    ",72,40,"F    "
1456,2015,67,I014,105,67I014105,STROTHER,"STROTHER ES",38,47,"F    ",38,32,"F    ",76,39,"F    "
5042,2016,67,I014,105,67I014105,STROTHER,"STROTHER ES",37,51,"F    ",37,81,"B    ",74,66,"D    "
3250,2014,67,I014,705,67I014705,Strother,"Strother HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1457,2015,67,I014,705,67I014705,STROTHER,"STROTHER HS",,,,,,,12,92,"A    "
5043,2016,67,I014,705,67I014705,STROTHER,"STROTHER HS",NULL,NULL,NULL,NULL,NULL,NULL,14,57,"F    "
2534,2014,41,I054,110,41I054110,Stroud,"Parkview ES",28,39,"F    ",28,61,"D    ",56,50,"F    "
744,2015,41,I054,110,41I054110,STROUD,"PARKVIEW ES",26,46,"F    ",26,50,"F    ",52,48,"F    "
4330,2016,41,I054,110,41I054110,STROUD,"PARKVIEW ES",21,67,"D    ",21,43,"F    ",42,55,"F    "
2536,2014,41,I054,705,41I054705,Stroud,"Stroud HS",NULL,NULL,"C    ",NULL,NULL,NULL,19,79,"C    "
746,2015,41,I054,705,41I054705,STROUD,"STROUD HS",10,90,"A    ",14,50,"F    ",24,67,"D    "
4332,2016,41,I054,705,41I054705,STROUD,"STROUD HS",NULL,NULL,"A    ",NULL,NULL,NULL,22,82,"B    "
2535,2014,41,I054,505,41I054505,Stroud,"Stroud MS",37,51,"F    ",37,59,"F    ",74,55,"F    "
745,2015,41,I054,505,41I054505,STROUD,"STROUD MS",39,59,"F    ",39,26,"F    ",78,42,"F    "
4331,2016,41,I054,505,41I054505,STROUD,"STROUD MS",38,58,"F    ",38,42,"F    ",76,50,"F    "
2386,2014,32,I054,105,32I054105,Stuart,"Stuart ES",19,47,"F    ",19,84,"B    ",38,66,"D    "
596,2015,32,I054,105,32I054105,STUART,"STUART ES",21,52,"F    ",22,64,"D    ",43,58,"F    "
4181,2016,32,I054,105,32I054105,STUART,"STUART ES",22,45,"F    ",22,73,"C    ",44,59,"F    "
2387,2014,32,I054,705,32I054705,Stuart,"Stuart HS",NULL,NULL,NULL,NULL,NULL,NULL,10,70,"C    "
597,2015,32,I054,705,32I054705,STUART,"STUART HS",,,,,,,,,""
4182,2016,32,I054,705,32I054705,STUART,"STUART HS",NULL,NULL,NULL,NULL,NULL,NULL,10,70,"C    "
2673,2014,50,I001,105,50I001105,Sulphur,"Sulphur ES",38,68,"D    ",38,74,"C    ",76,71,"C    "
881,2015,50,I001,105,50I001105,SULPHUR,"SULPHUR ES",52,48,"F    ",52,54,"F    ",104,51,"F    "
4465,2016,50,I001,105,50I001105,SULPHUR,"SULPHUR ES",49,59,"F    ",49,51,"F    ",98,55,"F    "
2676,2014,50,I001,705,50I001705,Sulphur,"Sulphur HS",20,85,"B    ",25,60,"D    ",45,71,"C    "
884,2015,50,I001,705,50I001705,SULPHUR,"SULPHUR HS",23,70,"C    ",20,60,"D    ",43,65,"D    "
4468,2016,50,I001,705,50I001705,SULPHUR,"SULPHUR HS",20,40,"F    ",23,39,"F    ",43,40,"F    "
2674,2014,50,I001,110,50I001110,Sulphur,"Sulphur Intermediate ES",38,68,"D    ",38,74,"C    ",76,71,"C    "
882,2015,50,I001,110,50I001110,SULPHUR,"SULPHUR INTERMEDIATE ES",52,48,"F    ",52,54,"F    ",104,51,"F    "
4466,2016,50,I001,110,50I001110,SULPHUR,"SULPHUR INTERMEDIATE ES",49,59,"F    ",49,51,"F    ",98,55,"F    "
2675,2014,50,I001,510,50I001510,Sulphur,"Sulphur MS",62,71,"C    ",62,58,"F    ",124,65,"D    "
883,2015,50,I001,510,50I001510,SULPHUR,"SULPHUR MS",71,46,"F    ",71,54,"F    ",142,50,"F    "
4467,2016,50,I001,510,50I001510,SULPHUR,"SULPHUR MS",67,49,"F    ",67,46,"F    ",134,48,"F    "
3193,2014,65,I015,105,65I015105,Sweetwater,"Sweetwater ES",NULL,NULL,NULL,NULL,NULL,NULL,18,72,"C    "
1400,2015,65,I015,105,65I015105,SWEETWATER,"SWEETWATER ES",11,55,"F    ",11,64,"D    ",22,59,"F    "
4986,2016,65,I015,105,65I015105,SWEETWATER,"SWEETWATER ES",11,45,"F    ",11,55,"F    ",22,50,"F    "
3194,2014,65,I015,705,65I015705,Sweetwater,"Sweetwater HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1401,2015,65,I015,705,65I015705,SWEETWATER,"SWEETWATER HS",,,,,,,,,""
4987,2016,65,I015,705,65I015705,SWEETWATER,"SWEETWATER HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
2009,2014,12,C021,105,12C021105,Swink,"Swink Public School",12,75,"C    ",11,45,"F    ",23,61,"D    "
217,2015,12,C021,105,12C021105,SWINK,"SWINK PUBLIC SCHOOL",12,42,"F    ",12,83,"B    ",24,63,"D    "
3803,2016,12,C021,105,12C021105,SWINK,"SWINK PUBLIC SCHOOL",12,67,"D    ",12,67,"D    ",24,67,"D    "
2001,2014,11,I035,110,11I035110,Tahlequah,"Cherokee ES",14,43,"F    ",15,7,"F    ",29,24,"F    "
210,2015,11,I035,210,11I035210,TAHLEQUAH,"CHEROKEE ES",29,34,"F    ",29,31,"F    ",58,33,"F    "
3796,2016,11,I035,210,11I035210,TAHLEQUAH,"CHEROKEE ES",29,48,"F    ",29,55,"F    ",58,52,"F    "
2002,2014,11,I035,112,11I035112,Tahlequah,"Greenwood ES",16,44,"F    ",17,47,"F    ",33,45,"F    "
211,2015,11,I035,212,11I035212,TAHLEQUAH,"GREENWOOD ES",36,42,"F    ",36,75,"C    ",72,58,"F    "
3797,2016,11,I035,212,11I035212,TAHLEQUAH,"GREENWOOD ES",38,47,"F    ",38,71,"C    ",76,59,"F    "
2004,2014,11,I035,125,11I035125,Tahlequah,"Heritage ES",15,73,"C    ",15,73,"C    ",30,73,"C    "
212,2015,11,I035,225,11I035225,TAHLEQUAH,"HERITAGE ES",34,47,"F    ",34,74,"C    ",68,60,"D    "
3798,2016,11,I035,225,11I035225,TAHLEQUAH,"HERITAGE ES",36,33,"F    ",36,72,"C    ",72,53,"F    "
2003,2014,11,I035,115,11I035115,Tahlequah,"Sequoyah ES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
209,2015,11,I035,115,11I035115,TAHLEQUAH,"SEQUOYAH ES",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"N/A"
3795,2016,11,I035,115,11I035115,TAHLEQUAH,"SEQUOYAH ES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
2006,2014,11,I035,705,11I035705,Tahlequah,"Tahlequah HS",63,67,"D    ",41,80,"B    ",104,72,"C    "
214,2015,11,I035,705,11I035705,TAHLEQUAH,"TAHLEQUAH HS",52,77,"C    ",63,81,"B    ",115,79,"C    "
3800,2016,11,I035,705,11I035705,TAHLEQUAH,"TAHLEQUAH HS",66,55,"F    ",66,79,"C    ",132,67,"D    "
2005,2014,11,I035,515,11I035515,Tahlequah,"Tahlequah MS",175,51,"F    ",178,51,"F    ",353,51,"F    "
213,2015,11,I035,520,11I035520,TAHLEQUAH,"TAHLEQUAH MS",134,49,"F    ",135,59,"F    ",269,54,"F    "
3799,2016,11,I035,520,11I035520,TAHLEQUAH,"TAHLEQUAH MS",145,59,"F    ",145,49,"F    ",290,54,"F    "
2515,2014,40,I052,105,40I052105,Talihina,"Talihina ES",27,67,"D    ",28,57,"F    ",55,62,"D    "
724,2015,40,I052,105,40I052105,TALIHINA,"TALIHINA ES",27,37,"F    ",26,46,"F    ",53,42,"F    "
4310,2016,40,I052,105,40I052105,TALIHINA,"TALIHINA ES",21,52,"F    ",21,67,"D    ",42,60,"D    "
2517,2014,40,I052,705,40I052705,Talihina,"Talihina HS",NULL,NULL,NULL,NULL,NULL,NULL,15,93,"A    "
726,2015,40,I052,705,40I052705,TALIHINA,"TALIHINA HS",,,,,,"F    ",21,62,"D    "
4312,2016,40,I052,705,40I052705,TALIHINA,"TALIHINA HS",NULL,NULL,"A    ",NULL,NULL,NULL,20,90,"A    "
2516,2014,40,I052,610,40I052610,Talihina,"Talihina JHS",22,18,"F    ",21,43,"F    ",43,30,"F    "
725,2015,40,I052,610,40I052610,TALIHINA,"TALIHINA JHS",21,48,"F    ",21,24,"F    ",42,36,"F    "
4311,2016,40,I052,610,40I052610,TALIHINA,"TALIHINA JHS",19,37,"F    ",19,42,"F    ",38,39,"F    "
2254,2014,22,I010,105,22I010105,Taloga,"Taloga ES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
463,2015,22,I010,105,22I010105,TALOGA,"TALOGA ES",,,,,,,,,""
4046,2016,22,I010,105,22I010105,TALOGA,"TALOGA ES",NULL,NULL,NULL,NULL,NULL,NULL,12,67,"D    "
2255,2014,22,I010,705,22I010705,Taloga,"Taloga HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
464,2015,22,I010,705,22I010705,TALOGA,"TALOGA HS",N/A,N/A,N/A,,,,,,""
4047,2016,22,I010,705,22I010705,TALOGA,"TALOGA HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
3084,2014,61,C056,105,61C056105,Tannehill,"Tannehill Public School",14,64,"D    ",14,21,"F    ",28,43,"F    "
1292,2015,61,C056,105,61C056105,TANNEHILL,"TANNEHILL PUBLIC SCHOOL",17,24,"F    ",17,29,"F    ",34,26,"F    "
4879,2016,61,C056,105,61C056105,TANNEHILL,"TANNEHILL PUBLIC SCHOOL",14,79,"C    ",14,64,"D    ",28,71,"C    "
3155,2014,63,I092,105,63I092105,Tecumseh,"Barnard ES",62,48,"F    ",63,32,"F    ",125,40,"F    "
1362,2015,63,I092,105,63I092105,TECUMSEH,"BARNARD ES",66,42,"F    ",66,56,"F    ",132,49,"F    "
4949,2016,63,I092,105,63I092105,TECUMSEH,"BARNARD ES",69,54,"F    ",68,35,"F    ",137,45,"F    "
3157,2014,63,I092,120,63I092120,Tecumseh,"Cross Timbers ES",62,48,"F    ",63,32,"F    ",125,40,"F    "
1364,2015,63,I092,120,63I092120,TECUMSEH,"CROSS TIMBERS ES",66,42,"F    ",66,56,"F    ",132,49,"F    "
4951,2016,63,I092,120,63I092120,TECUMSEH,"CROSS TIMBERS ES",69,54,"F    ",68,35,"F    ",137,45,"F    "
3159,2014,63,I092,705,63I092705,Tecumseh,"Juvenile Ctr",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1366,2015,63,I092,705,63I092705,TECUMSEH,"JUVENILE CTR",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"N/A"
3156,2014,63,I092,115,63I092115,Tecumseh,"Krouch ES",62,48,"F    ",63,32,"F    ",125,40,"F    "
1363,2015,63,I092,115,63I092115,TECUMSEH,"KROUCH ES",66,42,"F    ",66,56,"F    ",132,49,"F    "
4950,2016,63,I092,115,63I092115,TECUMSEH,"KROUCH ES",69,54,"F    ",68,35,"F    ",137,45,"F    "
