Year,CountyName,DistrictName,SchoolName,DistrictCode,SchoolCode,IndexScore,LetteGrade
2015,CREEK,SAPULPA,"HOLMES PARK ES",19I033,19I033165,85,B
2016,CREEK,SAPULPA,"HOLMES PARK ES",19I033,19I033165,79,C+
2013,Creek,Sapulpa,"Jefferson Heights ES",19I033,19I033160,67,D+
2014,Creek,Sapulpa,"Jefferson Heights ES",19I033,19I033160,69,D+
2015,CREEK,SAPULPA,"JEFFERSON HEIGHTS ES",19I033,19I033160,74,C
2016,CREEK,SAPULPA,"JEFFERSON HEIGHTS ES",19I033,19I033160,62,D-
2013,Creek,Sapulpa,"Liberty ES",19I033,19I033125,69,D+
2014,Creek,Sapulpa,"Liberty ES",19I033,19I033125,46,F
2015,CREEK,SAPULPA,"LIBERTY ES",19I033,19I033125,79,C+
2016,CREEK,SAPULPA,"LIBERTY ES",19I033,19I033125,78,C+
2013,Creek,Sapulpa,"Sapulpa HS",19I033,19I033705,87,B+
2014,Creek,Sapulpa,"Sapulpa HS",19I033,19I033705,82,B-
2015,CREEK,SAPULPA,"SAPULPA HS",19I033,19I033705,79,C+
2016,CREEK,SAPULPA,"SAPULPA HS",19I033,19I033705,63,D
2013,Creek,Sapulpa,"Sapulpa JHS",19I033,19I033610,83,B
2014,Creek,Sapulpa,"Sapulpa JHS",19I033,19I033610,71,C-
2015,CREEK,SAPULPA,"SAPULPA JHS",19I033,19I033610,67,D+
2016,CREEK,SAPULPA,"SAPULPA JHS",19I033,19I033610,66,D
2013,Creek,Sapulpa,"Sapulpa MS",19I033,19I033505,70,C-
2014,Creek,Sapulpa,"Sapulpa MS",19I033,19I033505,63,D
2015,CREEK,SAPULPA,"SAPULPA MS",19I033,19I033505,73,C
2016,CREEK,SAPULPA,"SAPULPA MS",19I033,19I033505,57,F
2013,Seminole,Sasakwa,"Sasakwa ES",67I010,67I010105,73,C
2014,Seminole,Sasakwa,"Sasakwa ES",67I010,67I010105,72,C-
2015,SEMINOLE,SASAKWA,"SASAKWA ES",67I010,67I010105,56,F
2016,SEMINOLE,SASAKWA,"SASAKWA ES",67I010,67I010105,55,F
2013,Seminole,Sasakwa,"Sasakwa HS",67I010,67I010705,71,C-
2014,Seminole,Sasakwa,"Sasakwa HS",67I010,67I010705,84,B
2015,SEMINOLE,SASAKWA,"SASAKWA HS",67I010,67I010705,82,B-
2016,SEMINOLE,SASAKWA,"SASAKWA HS",67I010,67I010705,81,B-
2013,Pittsburg,Savanna,"Savanna ES",61I030,61I030105,78,C+
2014,Pittsburg,Savanna,"Savanna ES",61I030,61I030105,71,C-
2015,PITTSBURG,SAVANNA,"SAVANNA ES",61I030,61I030105,73,C
2016,PITTSBURG,SAVANNA,"SAVANNA ES",61I030,61I030105,70,C-
2013,Pittsburg,Savanna,"Savanna HS",61I030,61I030705,91,A-
2014,Pittsburg,Savanna,"Savanna HS",61I030,61I030705,92,A-
2015,PITTSBURG,SAVANNA,"SAVANNA HS",61I030,61I030705,86,B
2016,PITTSBURG,SAVANNA,"SAVANNA HS",61I030,61I030705,84,B
2013,Beckham,Sayre,"Sayre ES",05I031,05I031105,85,B
2014,Beckham,Sayre,"Sayre ES",5I031,05I031105,76,C
2015,BECKHAM,SAYRE,"SAYRE ES",05I031,05I031105,72,C-
2016,BECKHAM,SAYRE,"SAYRE ES",05I031,05I031105,101,A+
2013,Beckham,Sayre,"Sayre HS",05I031,05I031705,91,A-
2014,Beckham,Sayre,"Sayre HS",5I031,05I031705,86,B
2015,BECKHAM,SAYRE,"SAYRE HS",05I031,05I031705,83,B
2016,BECKHAM,SAYRE,"SAYRE HS",05I031,05I031705,60,D-
2013,Beckham,Sayre,"Sayre MS",05I031,05I031505,81,B-
2014,Beckham,Sayre,"Sayre MS",5I031,05I031505,72,C-
2015,BECKHAM,SAYRE,"SAYRE MS",05I031,05I031505,63,D
2016,BECKHAM,SAYRE,"SAYRE MS",05I031,05I031505,61,D-
2013,Okmulgee,Schulter,"Schulter ES",56I006,56I006105,63,D
2014,Okmulgee,Schulter,"Schulter ES",56I006,56I006105,56,F
2015,OKMULGEE,SCHULTER,"SCHULTER ES",56I006,56I006105,63,D
2016,OKMULGEE,SCHULTER,"SCHULTER ES",56I006,56I006105,60,D-
2013,Okmulgee,Schulter,"Schulter HS",56I006,56I006705,80,C-
2014,Okmulgee,Schulter,"Schulter HS",56I006,56I006705,83,B
2015,OKMULGEE,SCHULTER,"SCHULTER HS",56I006,56I006705,74,C
2016,OKMULGEE,SCHULTER,"SCHULTER HS",56I006,56I006705,58,F
2013,Dewey,Seiling,"Seiling ES",22I008,22I008105,79,C+
2014,Dewey,Seiling,"Seiling ES",22I008,22I008105,61,D-
2015,DEWEY,SEILING,"SEILING ES",22I008,22I008105,66,D
2016,DEWEY,SEILING,"SEILING ES",22I008,22I008105,70,C-
2013,Dewey,Seiling,"Seiling Jr-Sr HS (Jr)",22I008,22I008615,89,B+
2014,Dewey,Seiling,"Seiling Jr-Sr HS (Jr)",22I008,22I008615,70,C-
2015,DEWEY,SEILING,"SEILING JR-SR HS (JR)",22I008,22I008615,69,D+
2016,DEWEY,SEILING,"SEILING JR-SR HS (JR)",22I008,22I008615,67,D+
2013,Dewey,Seiling,"Seiling Jr-Sr HS (Sr)",22I008,22I008715,98,A+
2014,Dewey,Seiling,"Seiling Jr-Sr HS (Sr)",22I008,22I008715,96,A
2015,DEWEY,SEILING,"SEILING JR-SR HS (SR)",22I008,22I008715,87,B+
2016,DEWEY,SEILING,"SEILING JR-SR HS (SR)",22I008,22I008715,80,B-
2013,Seminole,Seminole,"Northwood ES",67I001,67I001110,58,F
2014,Seminole,Seminole,"Northwood ES",67I001,67I001110,72,C-
2015,SEMINOLE,SEMINOLE,"NORTHWOOD ES",67I001,67I001110,74,C
2016,SEMINOLE,SEMINOLE,"NORTHWOOD ES",67I001,67I001110,73,C
2013,Seminole,Seminole,"Seminole HS",67I001,67I001715,81,B-
2014,Seminole,Seminole,"Seminole HS",67I001,67I001715,65,D
2015,SEMINOLE,SEMINOLE,"SEMINOLE HS",67I001,67I001715,83,B
2016,SEMINOLE,SEMINOLE,"SEMINOLE HS",67I001,67I001715,80,B-
2013,Seminole,Seminole,"Seminole MS",67I001,67I001505,72,C-
2014,Seminole,Seminole,"Seminole MS",67I001,67I001505,65,D
2015,SEMINOLE,SEMINOLE,"SEMINOLE MS",67I001,67I001505,73,C
2016,SEMINOLE,SEMINOLE,"SEMINOLE MS",67I001,67I001505,73,C
2013,Seminole,Seminole,"Wilson ES",67I001,67I001105,68,D+
2014,Seminole,Seminole,"Wilson ES",67I001,67I001105,66,D
2015,SEMINOLE,SEMINOLE,"WILSON ES",67I001,67I001105,83,B
2016,SEMINOLE,SEMINOLE,"WILSON ES",67I001,67I001105,80,B-
2013,Washita,Sentinel,"Blanche Thomas HS",75I001,75I001705,95,A
2014,Washita,Sentinel,"Blanche Thomas HS",75I001,75I001705,101,A+
2015,WASHITA,SENTINEL,"BLANCHE THOMAS HS",75I001,75I001705,86,B
2016,WASHITA,SENTINEL,"BLANCHE THOMAS HS",75I001,75I001705,86,B
2013,Washita,Sentinel,"Mcmurray ES",75I001,75I001105,80,B-
2014,Washita,Sentinel,"Mcmurray ES",75I001,75I001105,80,B-
2015,WASHITA,SENTINEL,"MCMURRAY ES",75I001,75I001105,76,C
2016,WASHITA,SENTINEL,"MCMURRAY ES",75I001,75I001105,71,C-
2013,Rogers,Sequoyah,"Sequoyah ES",66I006,66I006105,84,B
2014,Rogers,Sequoyah,"Sequoyah ES",66I006,66I006105,83,B
2015,ROGERS,SEQUOYAH,"SEQUOYAH ES",66I006,66I006105,87,B+
2016,ROGERS,SEQUOYAH,"SEQUOYAH ES",66I006,66I006105,93,A
2013,Rogers,Sequoyah,"Sequoyah HS",66I006,66I006705,91,A-
2014,Rogers,Sequoyah,"Sequoyah HS",66I006,66I006705,88,B+
2015,ROGERS,SEQUOYAH,"SEQUOYAH HS",66I006,66I006705,89,B+
2016,ROGERS,SEQUOYAH,"SEQUOYAH HS",66I006,66I006705,80,B-
2013,Rogers,Sequoyah,"Sequoyah MS",66I006,66I006510,89,B+
2014,Rogers,Sequoyah,"Sequoyah MS",66I006,66I006510,85,B
2015,ROGERS,SEQUOYAH,"SEQUOYAH MS",66I006,66I006510,84,B
2016,ROGERS,SEQUOYAH,"SEQUOYAH MS",66I006,66I006510,86,B
2013,Cherokee,"Shady Grove","Shady Grove Public School",11C026,11C026105,82,B-
2014,Cherokee,"Shady Grove","Shady Grove Public School",11C026,11C026105,69,D+
2015,CHEROKEE,"SHADY GROVE","SHADY GROVE PUBLIC SCHOOL",11C026,11C026105,85,B
2016,CHEROKEE,"SHADY GROVE","SHADY GROVE PUBLIC SCHOOL",11C026,11C026105,84,B
2013,"Le Flore","Shady Point","Shady Point Public School",40C004,40C004105,59,F
2014,"Le Flore","Shady Point","Shady Point Public School",40C004,40C004105,55,F
2015,"LE FLORE","SHADY POINT","SHADY POINT PUBLIC SCHOOL",40C004,40C004105,65,D
2016,"LE FLORE","SHADY POINT","SHADY POINT PUBLIC SCHOOL",40C004,40C004105,48,F
2013,Woodward,Sharon-Mutual,"Sharon-Mutual ES",77I003,77I003105,67,D+
2014,Woodward,Sharon-Mutual,"Sharon-Mutual ES",77I003,77I003105,66,D
2015,WOODWARD,SHARON-MUTUAL,"SHARON-MUTUAL ES",77I003,77I003105,64,D
2016,WOODWARD,SHARON-MUTUAL,"SHARON-MUTUAL ES",77I003,77I003105,66,D
2013,Woodward,Sharon-Mutual,"Sharon-Mutual HS",77I003,77I003705,91,A-
2014,Woodward,Sharon-Mutual,"Sharon-Mutual HS",77I003,77I003705,89,B+
2016,WOODWARD,SHARON-MUTUAL,"SHARON-MUTUAL HS",77I003,77I003705,68,D+
2013,Ellis,Shattuck,"Shattuck ES",23I042,23I042105,83,B
2014,Ellis,Shattuck,"Shattuck ES",23I042,23I042105,83,B
2015,ELLIS,SHATTUCK,"SHATTUCK ES",23I042,23I042105,80,B-
2016,ELLIS,SHATTUCK,"SHATTUCK ES",23I042,23I042105,83,B
2013,Ellis,Shattuck,"Shattuck HS",23I042,23I042705,92,A-
2014,Ellis,Shattuck,"Shattuck HS",23I042,23I042705,85,B
2015,ELLIS,SHATTUCK,"SHATTUCK HS",23I042,23I042705,92,A-
2016,ELLIS,SHATTUCK,"SHATTUCK HS",23I042,23I042705,73,C
2013,Pottawatomie,Shawnee,"Horace Mann ES",63I093,63I093120,69,D+
2014,Pottawatomie,Shawnee,"Horace Mann ES",63I093,63I093120,62,D-
2015,POTTAWATOMIE,SHAWNEE,"HORACE MANN ES",63I093,63I093120,57,F
2016,POTTAWATOMIE,SHAWNEE,"HORACE MANN ES",63I093,63I093120,75,C
2013,Pottawatomie,Shawnee,"Jefferson ES",63I093,63I093130,61,D-
2014,Pottawatomie,Shawnee,"Jefferson ES",63I093,63I093130,61,D-
2015,POTTAWATOMIE,SHAWNEE,"JEFFERSON ES",63I093,63I093130,62,D-
2016,POTTAWATOMIE,SHAWNEE,"JEFFERSON ES",63I093,63I093130,58,F
2013,Pottawatomie,Shawnee,"Sequoyah ES",63I093,63I093137,77,C+
2014,Pottawatomie,Shawnee,"Sequoyah ES",63I093,63I093137,78,C+
2015,POTTAWATOMIE,SHAWNEE,"SEQUOYAH ES",63I093,63I093137,73,C
2016,POTTAWATOMIE,SHAWNEE,"SEQUOYAH ES",63I093,63I093137,75,C
2013,Pottawatomie,Shawnee,"Shawnee Ec Ctr",63I093,63I093110,0,N/
2014,Pottawatomie,Shawnee,"Shawnee Ec Ctr",63I093,63I093110,NULL,NULL
2015,POTTAWATOMIE,SHAWNEE,"SHAWNEE EC CTR",63I093,63I093110,NULL,N/
2016,POTTAWATOMIE,SHAWNEE,"SHAWNEE EC CTR",63I093,63I093110,N/A,N/
2013,Pottawatomie,Shawnee,"Shawnee HS",63I093,63I093705,86,B
2014,Pottawatomie,Shawnee,"Shawnee HS",63I093,63I093705,83,B
2015,POTTAWATOMIE,SHAWNEE,"SHAWNEE HS",63I093,63I093705,76,C
2016,POTTAWATOMIE,SHAWNEE,"SHAWNEE HS",63I093,63I093705,68,D+
2013,Pottawatomie,Shawnee,"Shawnee MS",63I093,63I093505,75,C
2014,Pottawatomie,Shawnee,"Shawnee MS",63I093,63I093505,66,D
2015,POTTAWATOMIE,SHAWNEE,"SHAWNEE MS",63I093,63I093505,60,D-
2016,POTTAWATOMIE,SHAWNEE,"SHAWNEE MS",63I093,63I093505,70,C-
2013,Pottawatomie,Shawnee,"Will Rogers ES",63I093,63I093145,75,C
2014,Pottawatomie,Shawnee,"Will Rogers ES",63I093,63I093145,84,B
2015,POTTAWATOMIE,SHAWNEE,"WILL ROGERS ES",63I093,63I093145,71,C-
2016,POTTAWATOMIE,SHAWNEE,"WILL ROGERS ES",63I093,63I093145,75,C
2013,Osage,Shidler,"Shidler HS",57I011,57I011715,89,B+
2014,Osage,Shidler,"Shidler HS",57I011,57I011715,87,B+
2015,OSAGE,SHIDLER,"SHIDLER HS",57I011,57I011715,75,C
2016,OSAGE,SHIDLER,"SHIDLER HS",57I011,57I011715,79,C+
2013,Osage,Shidler,"Shidler MS",57I011,57I011505,76,C
2014,Osage,Shidler,"Shidler MS",57I011,57I011505,70,C-
2015,OSAGE,SHIDLER,"SHIDLER MS",57I011,57I011505,73,C
2016,OSAGE,SHIDLER,"SHIDLER MS",57I011,57I011505,70,C-
2013,Osage,Shidler,"Ward ES",57I011,57I011105,79,C+
2014,Osage,Shidler,"Ward ES",57I011,57I011105,83,B
2015,OSAGE,SHIDLER,"WARD ES",57I011,57I011105,85,B
2016,OSAGE,SHIDLER,"WARD ES",57I011,57I011105,64,D
2013,Bryan,Silo,"Silo ES",07I001,07I001110,80,B-
2014,Bryan,Silo,"Silo ES",7I001,07I001110,80,B-
2015,BRYAN,SILO,"SILO ES",07I001,07I001110,74,C
2016,BRYAN,SILO,"SILO ES",07I001,07I001110,72,C-
2013,Bryan,Silo,"Silo HS",07I001,07I001705,83,C
2014,Bryan,Silo,"Silo HS",7I001,07I001705,78,C+
2015,BRYAN,SILO,"SILO HS",07I001,07I001705,82,B-
2016,BRYAN,SILO,"SILO HS",07I001,07I001705,84,B
2013,Bryan,Silo,"Silo JHS",07I001,07I001610,74,C
2014,Bryan,Silo,"Silo JHS",7I001,07I001610,75,C
2015,BRYAN,SILO,"SILO JHS",07I001,07I001610,68,D+
2016,BRYAN,SILO,"SILO MS",07I001,07I001515,71,C-
2013,Adair,Skelly,"Skelly Public School",01C001,01C001105,52,F
2013,Tulsa,Skiatook,"Marrs ES",72I007,72I007110,82,B-
2014,Tulsa,Skiatook,"Marrs ES",72I007,72I007110,87,B+
2015,TULSA,SKIATOOK,"MARRS ES",72I007,72I007110,85,B
2016,TULSA,SKIATOOK,"MARRS ES",72I007,72I007110,81,B-
2013,Tulsa,Skiatook,"Newman MS",72I007,72I007505,79,C+
2014,Tulsa,Skiatook,"Newman MS",72I007,72I007505,82,B-
2015,TULSA,SKIATOOK,"NEWMAN MS",72I007,72I007505,73,C
2016,TULSA,SKIATOOK,"NEWMAN MS",72I007,72I007505,70,C-
2016,TULSA,SKIATOOK,"SKIATOOK ES",72I007,72I007125,81,B-
2013,Tulsa,Skiatook,"Skiatook HS",72I007,72I007705,96,A
2014,Tulsa,Skiatook,"Skiatook HS",72I007,72I007705,88,B+
2015,TULSA,SKIATOOK,"SKIATOOK HS",72I007,72I007705,85,B
2016,TULSA,SKIATOOK,"SKIATOOK HS",72I007,72I007705,79,C+
2013,Tulsa,Skiatook,"Skiatook Intermediate ES",72I007,72I007120,82,B-
2014,Tulsa,Skiatook,"Skiatook Intermediate ES",72I007,72I007120,87,B+
2015,TULSA,SKIATOOK,"SKIATOOK INTERMEDIATE ES",72I007,72I007120,85,B
2016,TULSA,SKIATOOK,"SKIATOOK INTERMEDIATE ES",72I007,72I007120,81,B-
2013,McCurtain,Smithville,"Smithville ES",48I014,48I014105,83,B
2014,McCurtain,Smithville,"Smithville ES",48I014,48I014105,86,B
2015,MCCURTAIN,SMITHVILLE,"SMITHVILLE ES",48I014,48I014105,75,C
2016,MCCURTAIN,SMITHVILLE,"SMITHVILLE ES",48I014,48I014105,63,D
2013,McCurtain,Smithville,"Smithville HS",48I014,48I014705,86,B
2014,McCurtain,Smithville,"Smithville HS",48I014,48I014705,88,B+
2015,MCCURTAIN,SMITHVILLE,"SMITHVILLE HS",48I014,48I014705,89,B+
2016,MCCURTAIN,SMITHVILLE,"SMITHVILLE HS",48I014,48I014705,83,B
2013,McCurtain,Smithville,"Smithville MS",48I014,48I014505,87,B+
2014,McCurtain,Smithville,"Smithville MS",48I014,48I014505,90,A-
2015,MCCURTAIN,SMITHVILLE,"SMITHVILLE MS",48I014,48I014505,75,C
2016,MCCURTAIN,SMITHVILLE,"SMITHVILLE MS",48I014,48I014505,74,C
2013,Kiowa,Snyder,"Snyder ES",38I004,38I004105,75,C
2013,Kiowa,Snyder,"Snyder ES",38I004,38I004110,79,C+
2014,Kiowa,Snyder,"Snyder ES",38I004,38I004105,70,C-
2014,Kiowa,Snyder,"Snyder ES",38I004,38I004110,98,A+
2015,KIOWA,SNYDER,"SNYDER ES",38I004,38I004105,75,C
2015,KIOWA,SNYDER,"SNYDER ES",38I004,38I004110,77,C+
2016,KIOWA,SNYDER,"SNYDER ES",38I004,38I004105,62,D-
2016,KIOWA,SNYDER,"SNYDER ES",38I004,38I004110,49,F
2013,Kiowa,Snyder,"Snyder HS",38I004,38I004705,93,A
2014,Kiowa,Snyder,"Snyder HS",38I004,38I004705,93,A
2015,KIOWA,SNYDER,"SNYDER HS",38I004,38I004705,95,A
2016,KIOWA,SNYDER,"SNYDER HS",38I004,38I004705,75,C
2013,Choctaw,Soper,"Soper ES",12I004,12I004105,66,D
2014,Choctaw,Soper,"Soper ES",12I004,12I004105,72,C-
2015,CHOCTAW,SOPER,"SOPER ES",12I004,12I004105,61,D-
2016,CHOCTAW,SOPER,"SOPER ES",12I004,12I004105,60,D-
2013,Choctaw,Soper,"Soper HS",12I004,12I004705,80,B-
2014,Choctaw,Soper,"Soper HS",12I004,12I004705,97,A+
2015,CHOCTAW,SOPER,"SOPER HS",12I004,12I004705,76,C
2016,CHOCTAW,SOPER,"SOPER HS",12I004,12I004705,85,B
2013,Nowata,"South Coffeyville","South Coffeyville ES",53I051,53I051105,66,D
2014,Nowata,"South Coffeyville","South Coffeyville ES",53I051,53I051105,56,F
2015,NOWATA,"SOUTH COFFEYVILLE","SOUTH COFFEYVILLE ES",53I051,53I051105,58,F
2016,NOWATA,"SOUTH COFFEYVILLE","SOUTH COFFEYVILLE ES",53I051,53I051105,74,F
2013,Nowata,"South Coffeyville","South Coffeyville HS",53I051,53I051705,87,B+
2014,Nowata,"South Coffeyville","South Coffeyville HS",53I051,53I051705,77,C+
2015,NOWATA,"SOUTH COFFEYVILLE","SOUTH COFFEYVILLE HS",53I051,53I051705,77,C+
2016,NOWATA,"SOUTH COFFEYVILLE","SOUTH COFFEYVILLE HS",53I051,53I051705,74,C
2013,Pottawatomie,"South Rock Creek","South Rock Creek Public School",63C032,63C032105,78,C+
2014,Pottawatomie,"South Rock Creek","South Rock Creek Public School",63C032,63C032105,77,C+
2015,POTTAWATOMIE,"SOUTH ROCK CREEK","SOUTH ROCK CREEK PUBLIC SCHOOL",63C032,63C032105,77,C+
2016,POTTAWATOMIE,"SOUTH ROCK CREEK","SOUTH ROCK CREEK PUBLIC SCHOOL",63C032,63C032105,82,B-
2013,Mayes,Spavinaw,"Spavinaw Public School",46C021,46C021105,54,F
2014,Mayes,Spavinaw,"Spavinaw Public School",46C021,46C021105,63,D
2015,MAYES,SPAVINAW,"SPAVINAW PUBLIC SCHOOL",46C021,46C021105,58,F
2016,MAYES,SPAVINAW,"SPAVINAW PUBLIC SCHOOL",46C021,46C021105,63,D
2013,Tulsa,Sperry,"Sperry ES",72I008,72I008105,83,B
2014,Tulsa,Sperry,"Sperry ES",72I008,72I008105,85,B
2015,TULSA,SPERRY,"SPERRY ES",72I008,72I008105,81,B-
2016,TULSA,SPERRY,"SPERRY ES",72I008,72I008105,87,B+
2013,Tulsa,Sperry,"Sperry HS",72I008,72I008705,78,C+
2014,Tulsa,Sperry,"Sperry HS",72I008,72I008705,84,B
2015,TULSA,SPERRY,"SPERRY HS",72I008,72I008705,75,C
2016,TULSA,SPERRY,"SPERRY HS",72I008,72I008705,70,D-
2013,Tulsa,Sperry,"Sperry MS",72I008,72I008505,70,C-
2014,Tulsa,Sperry,"Sperry MS",72I008,72I008505,75,C
2015,TULSA,SPERRY,"SPERRY MS",72I008,72I008505,63,D
2016,TULSA,SPERRY,"SPERRY MS",72I008,72I008505,70,C-
2013,"Le Flore",Spiro,"Spiro ES",40I002,40I002110,68,D+
2014,"Le Flore",Spiro,"Spiro ES",40I002,40I002110,70,C-
2015,"LE FLORE",SPIRO,"SPIRO ES",40I002,40I002110,69,D+
2016,"LE FLORE",SPIRO,"SPIRO ES",40I002,40I002110,82,B-
2013,"Le Flore",Spiro,"Spiro HS",40I002,40I002705,76,C
2014,"Le Flore",Spiro,"Spiro HS",40I002,40I002705,85,B
2015,"LE FLORE",SPIRO,"SPIRO HS",40I002,40I002705,73,C
2016,"LE FLORE",SPIRO,"SPIRO HS",40I002,40I002705,68,D+
2013,"Le Flore",Spiro,"Spiro MS",40I002,40I002505,78,C+
2014,"Le Flore",Spiro,"Spiro MS",40I002,40I002505,82,B-
2015,"LE FLORE",SPIRO,"SPIRO MS",40I002,40I002505,78,C+
2016,"LE FLORE",SPIRO,"SPIRO MS",40I002,40I002505,74,C
2013,Carter,Springer,"Springer ES",10I021,10I021105,70,C-
2014,Carter,Springer,"Springer ES",10I021,10I021105,72,C-
2015,CARTER,SPRINGER,"SPRINGER ES",10I021,10I021105,58,F
2016,CARTER,SPRINGER,"SPRINGER ES",10I021,10I021105,64,D
2013,Carter,Springer,"Springer HS",10I021,10I021705,92,A-
2014,Carter,Springer,"Springer HS",10I021,10I021705,77,C+
2015,CARTER,SPRINGER,"SPRINGER HS",10I021,10I021705,76,C
2016,CARTER,SPRINGER,"SPRINGER HS",10I021,10I021705,89,B+
2013,Comanche,Sterling,"Sterling ES",16I003,16I003105,77,C+
2014,Comanche,Sterling,"Sterling ES",16I003,16I003105,82,B-
2015,COMANCHE,STERLING,"STERLING ES",16I003,16I003105,82,B-
2016,COMANCHE,STERLING,"STERLING ES",16I003,16I003105,86,B
2013,Comanche,Sterling,"Sterling HS",16I003,16I003705,78,C+
2014,Comanche,Sterling,"Sterling HS",16I003,16I003705,82,B-
2015,COMANCHE,STERLING,"STERLING HS",16I003,16I003705,70,C-
2016,COMANCHE,STERLING,"STERLING HS",16I003,16I003705,67,D+
2013,McIntosh,Stidham,"Stidham Public School",49C016,49C016105,72,C-
2014,McIntosh,Stidham,"Stidham Public School",49C016,49C016105,59,F
2015,MCINTOSH,STIDHAM,"STIDHAM PUBLIC SCHOOL",49C016,49C016105,60,D-
2016,MCINTOSH,STIDHAM,"STIDHAM PUBLIC SCHOOL",49C016,49C016105,68,D+
2013,Haskell,Stigler,"Stigler ES",31I020,31I020105,79,C+
2014,Haskell,Stigler,"Stigler ES",31I020,31I020105,76,C
2015,HASKELL,STIGLER,"STIGLER ES",31I020,31I020105,69,D+
2016,HASKELL,STIGLER,"STIGLER ES",31I020,31I020105,78,C+
2013,Haskell,Stigler,"Stigler HS",31I020,31I020705,87,B+
2014,Haskell,Stigler,"Stigler HS",31I020,31I020705,88,B+
2015,HASKELL,STIGLER,"STIGLER HS",31I020,31I020705,79,C+
2016,HASKELL,STIGLER,"STIGLER HS",31I020,31I020705,71,C-
2013,Haskell,Stigler,"Stigler MS",31I020,31I020505,73,C
2014,Haskell,Stigler,"Stigler MS",31I020,31I020505,72,C-
2015,HASKELL,STIGLER,"STIGLER MS",31I020,31I020505,68,D+
2016,HASKELL,STIGLER,"STIGLER MS",31I020,31I020505,74,C
2013,Payne,Stillwater,"Highland Park ES",60I016,60I016105,76,C
2014,Payne,Stillwater,"Highland Park ES",60I016,60I016105,79,C+
2015,PAYNE,STILLWATER,"HIGHLAND PARK ES",60I016,60I016105,74,C
2016,PAYNE,STILLWATER,"HIGHLAND PARK ES",60I016,60I016105,81,B-
2013,Payne,Stillwater,"Richmond ES",60I016,60I016135,87,B+
2014,Payne,Stillwater,"Richmond ES",60I016,60I016135,80,B-
2015,PAYNE,STILLWATER,"RICHMOND ES",60I016,60I016135,97,A+
2016,PAYNE,STILLWATER,"RICHMOND ES",60I016,60I016135,90,A-
2013,Payne,Stillwater,"Sangre Ridge ES",60I016,60I016115,90,A-
2014,Payne,Stillwater,"Sangre Ridge ES",60I016,60I016115,91,A-
2015,PAYNE,STILLWATER,"SANGRE RIDGE ES",60I016,60I016115,92,A-
2016,PAYNE,STILLWATER,"SANGRE RIDGE ES",60I016,60I016115,98,A+
2013,Payne,Stillwater,"Skyline ES",60I016,60I016120,91,A-
2014,Payne,Stillwater,"Skyline ES",60I016,60I016120,96,A
2015,PAYNE,STILLWATER,"SKYLINE ES",60I016,60I016120,88,B+
2016,PAYNE,STILLWATER,"SKYLINE ES",60I016,60I016120,88,B+
2013,Payne,Stillwater,"Stillwater HS",60I016,60I016705,98,A+
2014,Payne,Stillwater,"Stillwater HS",60I016,60I016705,99,A+
2015,PAYNE,STILLWATER,"STILLWATER HS",60I016,60I016705,90,A-
2016,PAYNE,STILLWATER,"STILLWATER HS",60I016,60I016705,87,B+
2013,Payne,Stillwater,"Stillwater JHS",60I016,60I016610,91,A-
2014,Payne,Stillwater,"Stillwater JHS",60I016,60I016610,89,B+
2015,PAYNE,STILLWATER,"STILLWATER JHS",60I016,60I016610,83,B
2016,PAYNE,STILLWATER,"STILLWATER JHS",60I016,60I016610,89,B+
2013,Payne,Stillwater,"Stillwater MS",60I016,60I016505,92,A-
2014,Payne,Stillwater,"Stillwater MS",60I016,60I016505,86,B
2015,PAYNE,STILLWATER,"STILLWATER MS",60I016,60I016505,85,B
2016,PAYNE,STILLWATER,"STILLWATER MS",60I016,60I016505,87,B+
2013,Payne,Stillwater,"Westwood ES",60I016,60I016125,94,A
2014,Payne,Stillwater,"Westwood ES",60I016,60I016125,94,A
2015,PAYNE,STILLWATER,"WESTWOOD ES",60I016,60I016125,97,A+
2016,PAYNE,STILLWATER,"WESTWOOD ES",60I016,60I016125,100,A+
2013,Payne,Stillwater,"Will Rogers ES",60I016,60I016130,69,D+
2014,Payne,Stillwater,"Will Rogers ES",60I016,60I016130,70,C-
2015,PAYNE,STILLWATER,"WILL ROGERS ES",60I016,60I016130,80,B-
2016,PAYNE,STILLWATER,"WILL ROGERS ES",60I016,60I016130,77,C+
2013,Adair,Stilwell,"Stilwell ES",01I025,01I025105,60,D-
2014,Adair,Stilwell,"Stilwell ES",1I025,01I025105,58,F
2015,ADAIR,STILWELL,"STILWELL ES",01I025,01I025105,70,C-
2016,ADAIR,STILWELL,"STILWELL ES",01I025,01I025105,74,C
2013,Adair,Stilwell,"Stilwell HS",01I025,01I025705,75,C
2014,Adair,Stilwell,"Stilwell HS",1I025,01I025705,74,C
2015,ADAIR,STILWELL,"STILWELL HS",01I025,01I025705,67,D+
2016,ADAIR,STILWELL,"STILWELL HS",01I025,01I025705,67,D+
2013,Adair,Stilwell,"Stilwell MS",01I025,01I025505,60,D-
2014,Adair,Stilwell,"Stilwell MS",1I025,01I025505,65,D
2015,ADAIR,STILWELL,"STILWELL MS",01I025,01I025505,50,F
2016,ADAIR,STILWELL,"STILWELL MS",01I025,01I025505,65,D
2013,Pontotoc,Stonewall,"McLish MS",62I030,62I030515,79,C+
2014,Pontotoc,Stonewall,"McLish MS",62I030,62I030515,80,B-
