RecordNumber,YR,SchoolCode,DistrictCode,Site,Avgincome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS
12013,2014,66I003110,66I003,"ART GOAD ELEMENTARY SCHOOL",53549.00,26282.00,0.11,0.19,0.35,0.820,0.15,0.66,0.19
13775,2015,66I003110,66I003,"ART GOAD ELEMENTARY SCHOOL",53975.53,27533.07,0.09,0.18,0.34,0.784,0.15,0.67,0.18
15532,2016,66I003110,66I003,"ART GOAD ELEMENTARY SCHOOL",55575.79,28723.42,0.09,0.17,0.32,0.838,0.15,0.68,0.17
11692,2014,55I089110,55I089,"ARTHUR ELEMENTARY",51403.00,48041.00,0.09,0.27,0.47,0.950,0.21,0.56,0.23
13459,2015,55I089110,55I089,"ARTHUR ELEMENTARY",53011.22,49735.22,0.08,0.27,0.47,0.891,0.22,0.55,0.22
15217,2016,55I089110,55I089,"ARTHUR ELEMENTARY",53956.08,50805.13,0.08,0.28,0.47,0.890,0.22,0.55,0.23
11972,2014,63I112105,63I112,"ASHER ELEMENTARY",60787.00,19656.00,0.06,0.15,0.17,0.780,0.10,0.74,0.16
13734,2015,63I112105,63I112,"ASHER ELEMENTARY",48896.37,20998.51,0.05,0.18,0.25,0.714,0.11,0.72,0.17
15491,2016,63I112105,63I112,"ASHER ELEMENTARY",46801.36,21185.06,0.04,0.25,0.31,0.715,0.11,0.71,0.17
11973,2014,63I112705,63I112,"ASHER HIGH SCHOOL",60787.00,19656.00,0.06,0.15,0.17,0.630,0.10,0.74,0.16
13735,2015,63I112705,63I112,"ASHER HIGH SCHOOL",48896.37,20998.51,0.05,0.18,0.25,0.741,0.11,0.72,0.17
15492,2016,63I112705,63I112,"ASHER HIGH SCHOOL",46801.36,21185.06,0.04,0.25,0.31,0.662,0.11,0.71,0.17
12234,2014,72I003105,72I003,"ASPEN CREEK EARLY CHILDHOOD CENTER",77858.00,42674.00,0.06,0.08,0.25,0.290,0.29,0.65,0.07
13997,2015,72I003105,72I003,"ASPEN CREEK EARLY CHILDHOOD CENTER",78668.01,44028.20,0.06,0.08,0.27,0.289,0.29,0.64,0.07
15757,2016,72I003105,72I003,"ASPEN CREEK EARLY CHILDHOOD CENTER",78767.80,44984.51,0.06,0.08,0.30,0.288,0.29,0.64,0.06
12248,2014,72I003205,72I003,"ASPEN CREEK ELEMENTARY",77858.00,42674.00,0.06,0.08,0.25,0.440,0.29,0.65,0.07
14011,2015,72I003205,72I003,"ASPEN CREEK ELEMENTARY",78668.01,44028.20,0.06,0.08,0.27,0.413,0.29,0.64,0.07
15771,2016,72I003205,72I003,"ASPEN CREEK ELEMENTARY",78767.80,44984.51,0.06,0.08,0.30,0.451,0.29,0.64,0.06
11777,2014,55I089983,55I089,"ASTEC CHARTER HS",51403.00,48041.00,0.09,0.27,0.47,0.920,0.21,0.56,0.23
11770,2014,55I089974,55I089,"ASTEC CHARTER MIDDLE SCHOOL",51403.00,48041.00,0.09,0.27,0.47,0.940,0.21,0.56,0.23
10647,2014,03I015120,03I015,"ATOKA ELEMENTARY",41398.00,34343.00,0.11,0.34,0.64,0.740,0.14,0.66,0.20
12413,2015,03I015120,03I015,"ATOKA ELEMENTARY",43916.23,30627.22,0.14,0.33,0.55,0.765,0.12,0.69,0.19
14176,2016,03I015120,03I015,"ATOKA ELEMENTARY",44213.76,31489.97,0.12,0.32,0.48,0.859,0.14,0.66,0.20
10649,2014,03I015705,03I015,"ATOKA HIGH SCHOOL",41398.00,34343.00,0.11,0.34,0.64,0.660,0.14,0.66,0.20
12415,2015,03I015705,03I015,"ATOKA HIGH SCHOOL",43916.23,30627.22,0.14,0.33,0.55,0.752,0.12,0.69,0.19
14178,2016,03I015705,03I015,"ATOKA HIGH SCHOOL",44213.76,31489.97,0.12,0.32,0.48,0.567,0.14,0.66,0.20
12305,2014,72I011110,72I011,"ATOR ELEMENTARY",83064.00,48767.00,0.05,0.07,0.22,0.440,0.31,0.62,0.07
14067,2015,72I011110,72I011,"ATOR ELEMENTARY",84527.13,49526.83,0.05,0.07,0.22,0.428,0.31,0.62,0.08
15829,2016,72I011110,72I011,"ATOR ELEMENTARY",84896.09,52132.65,0.05,0.06,0.21,0.494,0.32,0.60,0.07
11805,2014,57C035105,57C035,"AVANT ELEMENTARY",57639.00,91202.00,0.04,0.18,0.14,0.700,0.12,0.74,0.14
13569,2015,57C035105,57C035,"AVANT ELEMENTARY",57215.92,105128.08,0.05,0.20,0.17,0.875,0.13,0.72,0.15
15328,2016,57C035105,57C035,"AVANT ELEMENTARY",58568.27,119168.59,0.05,0.17,0.12,0.872,0.17,0.71,0.12
10656,2014,04I075105,04I075,"BALKO ELEMENTARY",78447.00,241182.00,0.00,0.04,0.21,0.360,0.24,0.68,0.09
12422,2015,04I075105,04I075,"BALKO ELEMENTARY",69039.46,234901.93,0.01,0.06,0.20,0.365,0.24,0.66,0.10
14185,2016,04I075105,04I075,"BALKO ELEMENTARY",74504.75,434601.17,0.00,0.04,0.18,0.407,0.25,0.63,0.11
10657,2014,04I075705,04I075,"BALKO HIGH SCHOOL",78447.00,241182.00,0.00,0.04,0.21,0.330,0.24,0.68,0.09
12423,2015,04I075705,04I075,"BALKO HIGH SCHOOL",69039.46,234901.93,0.01,0.06,0.20,0.296,0.24,0.66,0.10
14186,2016,04I075705,04I075,"BALKO HIGH SCHOOL",74504.75,434601.17,0.00,0.04,0.18,0.432,0.25,0.63,0.11
10741,2014,09C031105,09C031,"BANNER ELEMENTARY",97164.00,242834.00,0.07,0.10,0.28,0.430,0.22,0.67,0.10
12507,2015,09C031105,09C031,"BANNER ELEMENTARY",94597.33,222266.50,0.08,0.08,0.24,0.526,0.30,0.57,0.13
14270,2016,09C031105,09C031,"BANNER ELEMENTARY",96094.81,279468.65,0.08,0.08,0.21,0.422,0.30,0.55,0.15
11960,2014,63I092105,63I092,"BARNARD ELEMENTARY",56858.00,13936.00,0.07,0.13,0.31,0.710,0.13,0.75,0.12
13722,2015,63I092105,63I092,"BARNARD ELEMENTARY",59431.34,14123.44,0.08,0.14,0.32,0.630,0.14,0.76,0.10
15479,2016,63I092105,63I092,"BARNARD ELEMENTARY",57287.55,15020.44,0.07,0.16,0.27,0.686,0.15,0.75,0.10
12304,2014,72I011105,72I011,"BARNES ELEMENTARY",83064.00,48767.00,0.05,0.07,0.22,0.430,0.31,0.62,0.07
11660,2014,55I052105,55I052,"BARNES ELEMENTARY",56232.00,34558.00,0.07,0.14,0.45,0.560,0.19,0.70,0.11
13429,2015,55I052105,55I052,"BARNES ELEMENTARY",55940.19,34534.37,0.08,0.16,0.46,0.543,0.20,0.69,0.11
14066,2015,72I011105,72I011,"BARNES ELEMENTARY",84527.13,49526.83,0.05,0.07,0.22,0.392,0.31,0.62,0.08
15828,2016,72I011105,72I011,"BARNES ELEMENTARY",84896.09,52132.65,0.05,0.06,0.21,0.421,0.32,0.60,0.07
15187,2016,55I052105,55I052,"BARNES ELEMENTARY",56255.19,35589.64,0.07,0.16,0.45,0.596,0.20,0.70,0.10
11815,2014,57I029105,57I029,"BARNSDALL ELEMENTARY",52147.00,43892.00,0.03,0.12,0.30,0.700,0.16,0.73,0.11
13578,2015,57I029105,57I029,"BARNSDALL ELEMENTARY",56309.20,53627.11,0.02,0.14,0.29,0.705,0.15,0.74,0.11
15337,2016,57I029105,57I029,"BARNSDALL ELEMENTARY",58642.46,52123.76,0.02,0.15,0.29,0.651,0.16,0.71,0.13
11817,2014,57I029715,57I029,"BARNSDALL HIGH SCHOOL",52147.00,43892.00,0.03,0.12,0.30,0.430,0.16,0.73,0.11
13580,2015,57I029715,57I029,"BARNSDALL HIGH SCHOOL",56309.20,53627.11,0.02,0.14,0.29,0.524,0.15,0.74,0.11
15339,2016,57I029715,57I029,"BARNSDALL HIGH SCHOOL",58642.46,52123.76,0.02,0.15,0.29,0.467,0.16,0.71,0.13
11816,2014,57I029615,57I029,"BARNSDALL JR HIGH SCHOOL",52147.00,43892.00,0.03,0.12,0.30,0.670,0.16,0.73,0.11
13579,2015,57I029615,57I029,"BARNSDALL JR HIGH SCHOOL",56309.20,53627.11,0.02,0.14,0.29,0.663,0.15,0.74,0.11
15338,2016,57I029615,57I029,"BARNSDALL JR HIGH SCHOOL",58642.46,52123.76,0.02,0.15,0.29,0.535,0.16,0.71,0.13
12354,2014,74I030705,74I030,"BARTLESVILLE HIGH SCHOOL",66112.00,44351.00,0.06,0.15,0.35,0.320,0.29,0.61,0.10
14116,2015,74I030705,74I030,"BARTLESVILLE HIGH SCHOOL",67816.34,45108.64,0.06,0.15,0.31,0.310,0.30,0.60,0.10
15878,2016,74I030705,74I030,"BARTLESVILLE HIGH SCHOOL",69233.34,47300.97,0.05,0.15,0.32,0.399,0.31,0.59,0.09
12355,2014,74I030710,74I030,"BARTLESVILLE MID-HIGH",66112.00,44351.00,0.06,0.15,0.35,0.440,0.29,0.61,0.10
14117,2015,74I030710,74I030,"BARTLESVILLE MID-HIGH",67816.34,45108.64,0.06,0.15,0.31,0.421,0.30,0.60,0.10
11474,2014,48I071105,48I071,"BATTIEST ELEMENTARY",47773.00,34960.00,0.08,0.24,0.20,0.820,0.11,0.72,0.16
13243,2015,48I071105,48I071,"BATTIEST ELEMENTARY",51869.22,40423.91,0.06,0.22,0.15,0.811,0.14,0.71,0.14
15002,2016,48I071105,48I071,"BATTIEST ELEMENTARY",47132.27,43480.65,0.03,0.23,0.20,0.812,0.14,0.72,0.14
11475,2014,48I071715,48I071,"BATTIEST HIGH SCHOOL",47773.00,34960.00,0.08,0.24,0.20,0.790,0.11,0.72,0.16
13244,2015,48I071715,48I071,"BATTIEST HIGH SCHOOL",51869.22,40423.91,0.06,0.22,0.15,0.797,0.14,0.71,0.14
15003,2016,48I071715,48I071,"BATTIEST HIGH SCHOOL",47132.27,43480.65,0.03,0.23,0.20,0.789,0.14,0.72,0.14
11553,2014,54C029105,54C029,"BEARDEN ELEMENTARY",54988.00,35632.00,0.03,0.11,0.23,0.700,0.08,0.71,0.21
13322,2015,54C029105,54C029,"BEARDEN ELEMENTARY",64672.00,41898.88,0.03,0.13,0.19,0.591,0.07,0.78,0.16
15080,2016,54C029105,54C029,"BEARDEN ELEMENTARY",61357.63,44937.45,0.04,0.16,0.27,0.684,0.09,0.74,0.16
10654,2014,04I022105,04I022,"BEAVER ELEMENTARY",68555.00,75030.00,0.01,0.09,0.32,0.590,0.16,0.66,0.18
12420,2015,04I022105,04I022,"BEAVER ELEMENTARY",70014.65,77039.12,0.01,0.06,0.18,0.621,0.17,0.66,0.18
14183,2016,04I022105,04I022,"BEAVER ELEMENTARY",72320.85,81146.73,0.02,0.07,0.17,0.624,0.19,0.61,0.20
10655,2014,04I022705,04I022,"BEAVER HIGH SCHOOL",68555.00,75030.00,0.01,0.09,0.32,0.430,0.16,0.66,0.18
12421,2015,04I022705,04I022,"BEAVER HIGH SCHOOL",70014.65,77039.12,0.01,0.06,0.18,0.442,0.17,0.66,0.18
14184,2016,04I022705,04I022,"BEAVER HIGH SCHOOL",72320.85,81146.73,0.02,0.07,0.17,0.505,0.19,0.61,0.20
11791,2014,56I004105,56I004,"BEGGS ELEMENTARY",55870.00,23590.00,0.06,0.13,0.34,0.750,0.14,0.70,0.16
13555,2015,56I004105,56I004,"BEGGS ELEMENTARY",59564.94,25058.72,0.04,0.12,0.32,0.763,0.13,0.71,0.15
15314,2016,56I004105,56I004,"BEGGS ELEMENTARY",61360.61,30883.03,0.04,0.13,0.30,0.800,0.14,0.71,0.14
11794,2014,56I004705,56I004,"BEGGS HIGH SCHOOL",55870.00,23590.00,0.06,0.13,0.34,0.580,0.14,0.70,0.16
13557,2015,56I004705,56I004,"BEGGS HIGH SCHOOL",59564.94,25058.72,0.04,0.12,0.32,0.608,0.13,0.71,0.15
15316,2016,56I004705,56I004,"BEGGS HIGH SCHOOL",61360.61,30883.03,0.04,0.13,0.30,0.613,0.14,0.71,0.14
11793,2014,56I004505,56I004,"BEGGS MIDDLE SCHOOL",55870.00,23590.00,0.06,0.13,0.34,0.650,0.14,0.70,0.16
13556,2015,56I004505,56I004,"BEGGS MIDDLE SCHOOL",59564.94,25058.72,0.04,0.12,0.32,0.685,0.13,0.71,0.15
15315,2016,56I004505,56I004,"BEGGS MIDDLE SCHOOL",61360.61,30883.03,0.04,0.13,0.30,0.730,0.14,0.71,0.14
11792,2014,56I004405,56I004,"BEGGS UPPER ELEMENTARY",55870.00,23590.00,0.06,0.13,0.34,0.710,0.14,0.70,0.16
10952,2014,16I008160,16I008,"BEGINNINGS ACADEMY",54385.00,28862.00,0.10,0.19,0.48,0.540,0.19,0.69,0.12
12720,2015,16I008160,16I008,"BEGINNINGS ACADEMY",55193.79,29845.71,0.10,0.20,0.47,0.519,0.20,0.69,0.11
14483,2016,16I008160,16I008,"BEGINNINGS ACADEMY",55235.61,30828.06,0.09,0.20,0.43,0.453,0.20,0.69,0.11
12061,2014,68C050110,68C050,"BELFONTE BELL ELEMENTARY (ADAIR COUNTY)",43693.00,7967.00,0.19,0.29,0.12,0.990,0.08,0.56,0.36
13823,2015,68C050110,68C050,"BELFONTE BELL ELEMENTARY (ADAIR COUNTY)",43852.82,8544.47,0.21,0.33,0.20,0.973,0.07,0.51,0.41
15580,2016,68C050110,68C050,"BELFONTE BELL ELEMENTARY (ADAIR COUNTY)",45717.89,8847.07,0.16,0.35,0.23,1.000,0.07,0.56,0.36
12060,2014,68C050105,68C050,"BELFONTE ELEMENTARY",43693.00,7967.00,0.19,0.29,0.12,0.820,0.08,0.56,0.36
13822,2015,68C050105,68C050,"BELFONTE ELEMENTARY",43852.82,8544.47,0.21,0.33,0.20,0.827,0.07,0.51,0.41
15579,2016,68C050105,68C050,"BELFONTE ELEMENTARY",45717.89,8847.07,0.16,0.35,0.23,1.000,0.07,0.56,0.36
12145,2014,72I001118,72I001,"BELL ELEMENTARY",56448.00,56175.00,0.09,0.23,0.48,0.960,0.25,0.59,0.15
13907,2015,72I001118,72I001,"BELL ELEMENTARY",57115.75,57723.51,0.09,0.23,0.49,0.900,0.26,0.59,0.15
15664,2016,72I001118,72I001,"BELL ELEMENTARY",58190.81,60320.18,0.08,0.23,0.50,1.016,0.26,0.59,0.15
11746,2014,55I089503,55I089,"BELLE ISLE MIDDLE SCHOOL",51403.00,48041.00,0.09,0.27,0.47,0.420,0.21,0.56,0.23
13513,2015,55I089503,55I089,"BELLE ISLE MIDDLE SCHOOL",53011.22,49735.22,0.08,0.27,0.47,0.424,0.22,0.55,0.22
15271,2016,55I089503,55I089,"BELLE ISLE MIDDLE SCHOOL",53956.08,50805.13,0.08,0.28,0.47,0.431,0.22,0.55,0.23
11514,2014,51I020120,51I020,"BENJAMIN FRANKLIN SCIENCE ACADEMY",45115.00,42486.00,0.09,0.29,0.47,0.800,0.18,0.65,0.17
13283,2015,51I020120,51I020,"BENJAMIN FRANKLIN SCIENCE ACADEMY",47777.43,43516.30,0.09,0.27,0.45,0.806,0.19,0.65,0.16
15042,2016,51I020120,51I020,"BENJAMIN FRANKLIN SCIENCE ACADEMY",46758.25,45526.05,0.09,0.27,0.46,0.843,0.18,0.66,0.16
11476,2014,48I074110,48I074,"BENNETT ELEMENTARY",43419.00,25823.00,0.08,0.25,0.37,0.840,0.14,0.69,0.18
13245,2015,48I074110,48I074,"BENNETT ELEMENTARY",42071.44,28246.73,0.08,0.22,0.37,0.895,0.12,0.69,0.18
15004,2016,48I074110,48I074,"BENNETT ELEMENTARY",42598.69,31792.65,0.09,0.24,0.41,0.885,0.12,0.69,0.19
10699,2014,07I040105,07I040,"BENNINGTON ELEMENTARY",39700.00,128695.00,0.11,0.22,0.42,0.830,0.14,0.61,0.25
12465,2015,07I040105,07I040,"BENNINGTON ELEMENTARY",43166.54,117360.10,0.10,0.18,0.29,0.731,0.16,0.62,0.22
14228,2016,07I040105,07I040,"BENNINGTON ELEMENTARY",40952.38,126961.94,0.13,0.23,0.30,0.858,0.18,0.64,0.18
10700,2014,07I040705,07I040,"BENNINGTON HIGH SCHOOL",39700.00,128695.00,0.11,0.22,0.42,0.720,0.14,0.61,0.25
12466,2015,07I040705,07I040,"BENNINGTON HIGH SCHOOL",43166.54,117360.10,0.10,0.18,0.29,0.744,0.16,0.62,0.22
14229,2016,07I040705,07I040,"BENNINGTON HIGH SCHOOL",40952.38,126961.94,0.13,0.23,0.30,0.760,0.18,0.64,0.18
11414,2014,46I002105,46I002,"BERNITA HUGHES ELEMENTARY",59126.00,25532.00,0.09,0.14,0.24,0.540,0.14,0.71,0.15
13183,2015,46I002105,46I002,"BERNITA HUGHES ELEMENTARY",58952.16,26003.38,0.07,0.16,0.31,0.600,0.17,0.70,0.13
14943,2016,46I002105,46I002,"BERNITA HUGHES ELEMENTARY",64061.93,28239.02,0.05,0.12,0.36,0.584,0.17,0.73,0.11
12303,2014,72I010705,72I010,"BERRYHILL HIGH SCHOOL",67070.00,30226.00,0.08,0.08,0.27,0.290,0.20,0.71,0.09
14065,2015,72I010705,72I010,"BERRYHILL HIGH SCHOOL",69718.77,30421.90,0.07,0.08,0.23,0.277,0.25,0.67,0.07
15827,2016,72I010705,72I010,"BERRYHILL HIGH SCHOOL",71314.52,32175.87,0.06,0.05,0.22,0.256,0.24,0.70,0.06
12302,2014,72I010510,72I010,"BERRYHILL MIDDLE SCHOOL",67070.00,30226.00,0.08,0.08,0.27,0.370,0.20,0.71,0.09
14064,2015,72I010510,72I010,"BERRYHILL MIDDLE SCHOOL",69718.77,30421.90,0.07,0.08,0.23,0.328,0.25,0.67,0.07
15826,2016,72I010510,72I010,"BERRYHILL MIDDLE SCHOOL",71314.52,32175.87,0.06,0.05,0.22,0.298,0.24,0.70,0.06
12301,2014,72I010105,72I010,"BERRYHILL SOUTH ELEMENTARY",67070.00,30226.00,0.08,0.08,0.27,0.370,0.20,0.71,0.09
14063,2015,72I010105,72I010,"BERRYHILL SOUTH ELEMENTARY",69718.77,30421.90,0.07,0.08,0.23,0.336,0.25,0.67,0.07
15825,2016,72I010105,72I010,"BERRYHILL SOUTH ELEMENTARY",71314.52,32175.87,0.06,0.05,0.22,0.343,0.24,0.70,0.06
11690,2014,55I088705,55I088,"BETHANY HIGH SCHOOL",46014.00,8086.00,0.09,0.23,0.32,0.350,0.30,0.58,0.12
13457,2015,55I088705,55I088,"BETHANY HIGH SCHOOL",46863.80,8282.11,0.05,0.21,0.18,0.331,0.32,0.57,0.12
15215,2016,55I088705,55I088,"BETHANY HIGH SCHOOL",44944.23,8499.92,0.05,0.22,0.30,0.311,0.28,0.58,0.14
11689,2014,55I088505,55I088,"BETHANY MIDDLE SCHOOL",46014.00,8086.00,0.09,0.23,0.32,0.440,0.30,0.58,0.12
13456,2015,55I088505,55I088,"BETHANY MIDDLE SCHOOL",46863.80,8282.11,0.05,0.21,0.18,0.454,0.32,0.57,0.12
15214,2016,55I088505,55I088,"BETHANY MIDDLE SCHOOL",44944.23,8499.92,0.05,0.22,0.30,0.423,0.28,0.58,0.14
11953,2014,63I003105,63I003,"BETHEL ELEMENTARY",67239.00,19427.00,0.05,0.14,0.19,0.550,0.16,0.75,0.09
13715,2015,63I003105,63I003,"BETHEL ELEMENTARY",72417.41,19837.75,0.05,0.11,0.20,0.532,0.16,0.76,0.07
15472,2016,63I003105,63I003,"BETHEL ELEMENTARY",73617.83,20115.22,0.06,0.07,0.25,0.568,0.15,0.77,0.08
11955,2014,63I003705,63I003,"BETHEL HIGH SCHOOL",67239.00,19427.00,0.05,0.14,0.19,0.420,0.16,0.75,0.09
13717,2015,63I003705,63I003,"BETHEL HIGH SCHOOL",72417.41,19837.75,0.05,0.11,0.20,0.436,0.16,0.76,0.07
15474,2016,63I003705,63I003,"BETHEL HIGH SCHOOL",73617.83,20115.22,0.06,0.07,0.25,0.480,0.15,0.77,0.08
11954,2014,63I003505,63I003,"BETHEL MIDDLE SCHOOL",67239.00,19427.00,0.05,0.14,0.19,0.530,0.16,0.75,0.09
13716,2015,63I003505,63I003,"BETHEL MIDDLE SCHOOL",72417.41,19837.75,0.05,0.11,0.20,0.503,0.16,0.76,0.07
15473,2016,63I003505,63I003,"BETHEL MIDDLE SCHOOL",73617.83,20115.22,0.06,0.07,0.25,0.479,0.15,0.77,0.08
10985,2014,17I333105,17I333,"BIG PASTURE ELEMENTARY",58046.00,41494.00,0.10,0.11,0.38,0.560,0.17,0.66,0.17
12753,2015,17I333105,17I333,"BIG PASTURE ELEMENTARY",54360.71,48036.84,0.10,0.13,0.33,0.543,0.17,0.67,0.16
14512,2016,17I333105,17I333,"BIG PASTURE ELEMENTARY",59521.15,47244.62,0.10,0.12,0.28,0.636,0.17,0.69,0.14
10986,2014,17I333705,17I333,"BIG PASTURE HIGH SCHOOL",58046.00,41494.00,0.10,0.11,0.38,0.370,0.17,0.66,0.17
12754,2015,17I333705,17I333,"BIG PASTURE HIGH SCHOOL",54360.71,48036.84,0.10,0.13,0.33,0.362,0.17,0.67,0.16
14513,2016,17I333705,17I333,"BIG PASTURE HIGH SCHOOL",59521.15,47244.62,0.10,0.12,0.28,0.395,0.17,0.69,0.14
11145,2014,26I001120,26I001,"BILL WALLACE EC CTR",50432.00,33324.00,0.06,0.17,0.35,0.700,0.20,0.64,0.16
12914,2015,26I001120,26I001,"BILL WALLACE EC CTR",52458.69,33845.36,0.06,0.18,0.33,0.778,0.20,0.63,0.17
14673,2016,26I001120,26I001,"BILL WALLACE EC CTR",53210.11,35495.39,0.05,0.17,0.34,0.915,0.19,0.64,0.16
11538,2014,52I002105,52I002,"BILLINGS ELEMENTARY",45434.00,222351.00,0.16,0.20,0.23,0.830,0.12,0.71,0.17
13307,2015,52I002105,52I002,"BILLINGS ELEMENTARY",43858.25,207311.37,0.16,0.23,0.16,0.979,0.11,0.72,0.18
15065,2016,52I002105,52I002,"BILLINGS ELEMENTARY",46592.21,176106.81,0.11,0.27,0.29,0.909,0.12,0.74,0.13
11539,2014,52I002705,52I002,"BILLINGS HIGH SCHOOL",45434.00,222351.00,0.16,0.20,0.23,0.880,0.12,0.71,0.17
13308,2015,52I002705,52I002,"BILLINGS HIGH SCHOOL",43858.25,207311.37,0.16,0.23,0.16,0.875,0.11,0.72,0.18
15066,2016,52I002705,52I002,"BILLINGS HIGH SCHOOL",46592.21,176106.81,0.11,0.27,0.29,0.857,0.12,0.74,0.13
10738,2014,08I168105,08I168,"BINGER-ONEY ELEMENTARY",50066.00,56264.00,0.08,0.16,0.17,0.740,0.11,0.72,0.17
12504,2015,08I168105,08I168,"BINGER-ONEY ELEMENTARY",49613.32,56690.16,0.08,0.19,0.11,0.701,0.12,0.69,0.19
14267,2016,08I168105,08I168,"BINGER-ONEY ELEMENTARY",51383.85,57565.33,0.08,0.21,0.19,0.712,0.12,0.70,0.18
10739,2014,08I168705,08I168,"BINGER-ONEY HIGH SCHOOL",50066.00,56264.00,0.08,0.16,0.17,0.780,0.11,0.72,0.17
12505,2015,08I168705,08I168,"BINGER-ONEY HIGH SCHOOL",49613.32,56690.16,0.08,0.19,0.11,0.583,0.12,0.69,0.19
14268,2016,08I168705,08I168,"BINGER-ONEY HIGH SCHOOL",51383.85,57565.33,0.08,0.21,0.19,0.673,0.12,0.70,0.18
10927,2014,16C049105,16C049,"BISHOP ELEMENTARY",68983.00,27641.00,0.11,0.16,0.15,0.640,0.17,0.71,0.12
12696,2015,16C049105,16C049,"BISHOP ELEMENTARY",64295.68,28199.66,0.12,0.17,0.18,0.620,0.16,0.72,0.12
14460,2016,16C049105,16C049,"BISHOP ELEMENTARY",61105.15,26849.67,0.10,0.19,0.30,0.629,0.17,0.71,0.12
12264,2014,72I004705,72I004,"BIXBY HIGH SCHOOL",102161.00,63260.00,0.04,0.07,0.16,0.230,0.40,0.54,0.07
14026,2015,72I004705,72I004,"BIXBY HIGH SCHOOL",103195.39,65463.32,0.04,0.07,0.19,0.240,0.41,0.54,0.06
15786,2016,72I004705,72I004,"BIXBY HIGH SCHOOL",100478.32,65795.62,0.04,0.06,0.19,0.194,0.42,0.53,0.05
12263,2014,72I004505,72I004,"BIXBY MIDDLE SCHOOL",102161.00,63260.00,0.04,0.07,0.16,0.270,0.40,0.54,0.07
14025,2015,72I004505,72I004,"BIXBY MIDDLE SCHOOL",103195.39,65463.32,0.04,0.07,0.19,0.256,0.41,0.54,0.06
15785,2016,72I004505,72I004,"BIXBY MIDDLE SCHOOL",100478.32,65795.62,0.04,0.06,0.19,0.208,0.42,0.53,0.05
12259,2014,72I004120,72I004,"BIXBY NORTH ELEMENTARY",102161.00,63260.00,0.04,0.07,0.16,0.200,0.40,0.54,0.07
14021,2015,72I004120,72I004,"BIXBY NORTH ELEMENTARY",103195.39,65463.32,0.04,0.07,0.19,0.219,0.41,0.54,0.06
15781,2016,72I004120,72I004,"BIXBY NORTH ELEMENTARY",100478.32,65795.62,0.04,0.06,0.19,0.224,0.42,0.53,0.05
11255,2014,36I045125,36I045,"BLACKWELL ELEMENTARY",47112.00,28990.00,0.08,0.22,0.52,0.790,0.15,0.67,0.18
13023,2015,36I045125,36I045,"BLACKWELL ELEMENTARY",52105.28,29948.16,0.08,0.19,0.48,0.768,0.17,0.67,0.16
14782,2016,36I045125,36I045,"BLACKWELL ELEMENTARY",53030.68,30479.70,0.06,0.21,0.45,0.766,0.14,0.70,0.17
11257,2014,36I045705,36I045,"BLACKWELL HIGH SCHOOL",47112.00,28990.00,0.08,0.22,0.52,0.630,0.15,0.67,0.18
13025,2015,36I045705,36I045,"BLACKWELL HIGH SCHOOL",52105.28,29948.16,0.08,0.19,0.48,0.567,0.17,0.67,0.16
14784,2016,36I045705,36I045,"BLACKWELL HIGH SCHOOL",53030.68,30479.70,0.06,0.21,0.45,0.565,0.14,0.70,0.17
11256,2014,36I045505,36I045,"BLACKWELL MIDDLE SCHOOL",47112.00,28990.00,0.08,0.22,0.52,0.740,0.15,0.67,0.18
13024,2015,36I045505,36I045,"BLACKWELL MIDDLE SCHOOL",52105.28,29948.16,0.08,0.19,0.48,0.699,0.17,0.67,0.16
14783,2016,36I045505,36I045,"BLACKWELL MIDDLE SCHOOL",53030.68,30479.70,0.06,0.21,0.45,0.745,0.14,0.70,0.17
11228,2014,33I054105,33I054,"BLAIR ELEMENTARY",60829.00,22681.00,0.04,0.16,0.35,0.600,0.17,0.75,0.08
12997,2015,33I054105,33I054,"BLAIR ELEMENTARY",67615.09,23142.22,0.04,0.16,0.34,0.609,0.16,0.75,0.09
14756,2016,33I054105,33I054,"BLAIR ELEMENTARY",67619.03,23551.27,0.03,0.16,0.37,0.647,0.18,0.73,0.10
11229,2014,33I054705,33I054,"BLAIR HIGH SCHOOL",60829.00,22681.00,0.04,0.16,0.35,0.470,0.17,0.75,0.08
12998,2015,33I054705,33I054,"BLAIR HIGH SCHOOL",67615.09,23142.22,0.04,0.16,0.34,0.472,0.16,0.75,0.09
14757,2016,33I054705,33I054,"BLAIR HIGH SCHOOL",67619.03,23551.27,0.03,0.16,0.37,0.468,0.18,0.73,0.10
11447,2014,47I029105,47I029,"BLANCHARD ELEMENTARY",72847.00,26071.00,0.07,0.12,0.20,0.430,0.23,0.70,0.07
13216,2015,47I029105,47I029,"BLANCHARD ELEMENTARY",70686.20,26985.36,0.06,0.12,0.20,0.469,0.23,0.69,0.08
14975,2016,47I029105,47I029,"BLANCHARD ELEMENTARY",69686.76,29083.39,0.05,0.12,0.24,0.433,0.23,0.71,0.06
11450,2014,47I029705,47I029,"BLANCHARD HIGH SCHOOL",72847.00,26071.00,0.07,0.12,0.20,0.400,0.23,0.70,0.07
13219,2015,47I029705,47I029,"BLANCHARD HIGH SCHOOL",70686.20,26985.36,0.06,0.12,0.20,0.451,0.23,0.69,0.08
