RecordNumber,Yr,County,DistrictName,DistrictCode,DistrictPop,AvgIncome,AvgPropVal,Unemployment,Poverty,SingleParentFam,StdntOffdr,OffnsOffdr,NCNTGang,CollegeEd,HSDiploma,BelowHS,FRL
3584,2014,POTTAWATOMIE,"SOUTH ROCK CREEK",63C032,1989,61506.85,21269.40,0.03,0.06,0.09,0.0,0.0,0.00,0.74,0.09,0.17,0.428
4102,2015,POTTAWATOMIE,"SOUTH ROCK CREEK",63C032,2099,60776.17,23774.80,0.03,0.06,0.10,0.2,0.7,0.09,414.00,1.00,0.00,0.370
4618,2016,POTTAWATOMIE,"SOUTH ROCK CREEK",63C032,2115,60886.03,25712.15,0.02,0.05,0.10,0.0,0.0,0.00,0.21,0.70,0.10,0.377
4624,2016,POTTAWATOMIE,TECUMSEH,63I092,9759,57287.55,15020.44,0.07,0.16,0.27,76.8,2.0,3.00,0.15,0.75,0.10,0.619
4108,2015,POTTAWATOMIE,TECUMSEH,63I092,9645,59431.34,14123.44,0.08,0.14,0.32,0.1,0.8,0.10,78.82,2.11,0.00,0.596
3590,2014,POTTAWATOMIE,TECUMSEH,63I092,9901,56857.59,13936.29,0.07,0.13,0.31,56.7,2.8,6.00,0.75,0.12,0.13,0.644
3593,2014,POTTAWATOMIE,WANETTE,63I115,1650,48607.63,43795.80,0.06,0.16,0.29,206.0,1.0,0.00,0.72,0.19,0.08,0.908
4111,2015,POTTAWATOMIE,WANETTE,63I115,1696,48347.57,47533.57,0.05,0.17,0.32,0.1,0.7,0.19,47.25,1.50,0.00,0.788
4627,2016,POTTAWATOMIE,WANETTE,63I115,1674,50933.54,49980.05,0.07,0.16,0.28,177.0,2.0,0.00,0.09,0.75,0.16,0.808
4629,2016,PUSHMATAHA,ALBION,64C002,481,46870.44,35853.34,0.10,0.13,0.31,0.0,0.0,0.00,0.11,0.78,0.12,0.945
4113,2015,PUSHMATAHA,ALBION,64C002,507,47053.00,33705.94,0.06,0.12,0.33,0.1,0.8,0.11,0.00,0.00,0.00,0.897
3595,2014,PUSHMATAHA,ALBION,64C002,590,40552.71,32906.73,0.07,0.20,0.31,0.0,0.0,0.00,0.76,0.18,0.06,0.950
3600,2014,PUSHMATAHA,ANTLERS,64I013,5426,40737.52,19985.44,0.10,0.34,0.50,35.8,1.6,0.00,0.68,0.20,0.12,0.686
4118,2015,PUSHMATAHA,ANTLERS,64I013,5523,46441.22,19830.47,0.12,0.33,0.44,0.1,0.7,0.21,60.29,2.00,0.00,0.709
4634,2016,PUSHMATAHA,ANTLERS,64I013,5664,51170.45,21178.04,0.10,0.31,0.32,113.8,2.8,1.00,0.14,0.65,0.20,0.734
4633,2016,PUSHMATAHA,CLAYTON,64I010,1464,40543.15,27642.67,0.13,0.21,0.36,59.4,1.0,0.00,0.11,0.67,0.21,0.811
4117,2015,PUSHMATAHA,CLAYTON,64I010,1527,39832.59,25937.63,0.16,0.22,0.33,0.1,0.7,0.20,93.33,2.33,0.00,0.907
3599,2014,PUSHMATAHA,CLAYTON,64I010,1647,38513.93,23437.27,0.12,0.24,0.38,50.5,1.5,0.00,0.69,0.19,0.12,0.898
3601,2014,PUSHMATAHA,MOYERS,64I022,656,46610.36,15243.49,0.08,0.14,0.40,72.7,1.0,0.00,0.68,0.25,0.07,0.817
4119,2015,PUSHMATAHA,MOYERS,64I022,613,48944.32,15864.69,0.05,0.13,0.44,0.1,0.7,0.24,35.67,2.67,0.00,0.874
4635,2016,PUSHMATAHA,MOYERS,64I022,627,50661.90,17304.79,0.07,0.20,0.45,69.3,3.0,0.00,0.10,0.68,0.22,0.745
4631,2016,PUSHMATAHA,NASHOBA,64C015,458,40056.31,72412.25,0.08,0.18,0.19,0.0,0.0,0.00,0.09,0.65,0.26,0.807
4115,2015,PUSHMATAHA,NASHOBA,64C015,483,41392.13,71947.58,0.11,0.16,0.18,0.1,0.7,0.25,0.00,0.00,0.00,0.820
3597,2014,PUSHMATAHA,NASHOBA,64C015,517,39357.62,62990.45,0.13,0.18,0.24,0.0,0.0,0.00,0.67,0.25,0.08,0.796
3598,2014,PUSHMATAHA,RATTAN,64I001,2190,45753.14,12741.01,0.14,0.21,0.38,0.0,0.0,0.00,0.72,0.13,0.15,0.633
4116,2015,PUSHMATAHA,RATTAN,64I001,2240,48494.75,12839.33,0.14,0.18,0.39,0.1,0.7,0.13,160.33,1.67,0.00,0.647
4632,2016,PUSHMATAHA,RATTAN,64I001,2054,51491.58,13080.30,0.10,0.16,0.38,499.0,1.0,0.00,0.15,0.69,0.15,0.651
4630,2016,PUSHMATAHA,TUSKAHOMA,64C004,647,44311.83,40096.38,0.10,0.22,0.23,0.0,0.0,0.00,0.11,0.75,0.13,0.918
4114,2015,PUSHMATAHA,TUSKAHOMA,64C004,655,41032.75,39519.69,0.13,0.20,0.21,0.1,0.7,0.14,0.00,0.00,0.00,0.850
3596,2014,PUSHMATAHA,TUSKAHOMA,64C004,648,42233.33,26593.40,0.12,0.18,0.23,0.0,0.0,0.00,0.70,0.16,0.14,0.822
3604,2014,"ROGER MILLS",CHEYENNE,65I007,1890,85787.62,198356.67,0.04,0.09,0.28,188.0,2.0,0.00,0.73,0.07,0.20,0.380
4122,2015,"ROGER MILLS",CHEYENNE,65I007,1832,74367.21,195101.83,0.04,0.13,0.42,0.2,0.7,0.08,365.00,1.00,0.00,0.329
4638,2016,"ROGER MILLS",CHEYENNE,65I007,1915,69155.09,204514.83,0.01,0.12,0.33,177.5,1.0,0.00,0.20,0.72,0.08,0.358
4640,2016,"ROGER MILLS",HAMMON,65I066,1150,60811.28,256067.02,0.04,0.28,0.16,43.5,1.2,0.00,0.19,0.70,0.11,0.579
4124,2015,"ROGER MILLS",HAMMON,65I066,1232,66397.79,226477.00,0.02,0.23,0.14,0.2,0.8,0.08,89.00,2.67,1.00,0.536
3606,2014,"ROGER MILLS",HAMMON,65I066,1108,71365.03,228229.81,0.02,0.24,0.11,69.5,1.0,0.00,0.71,0.09,0.19,0.604
3602,2014,"ROGER MILLS",LEEDEY,65I003,985,55060.05,178965.73,0.00,0.08,0.20,205.0,1.0,0.00,0.66,0.12,0.22,0.366
4120,2015,"ROGER MILLS",LEEDEY,65I003,952,60598.02,156580.21,0.00,0.08,0.19,0.3,0.6,0.08,0.00,0.00,0.00,0.343
4636,2016,"ROGER MILLS",LEEDEY,65I003,882,63184.82,148190.13,0.02,0.09,0.20,0.0,0.0,0.00,0.26,0.65,0.08,0.309
4637,2016,"ROGER MILLS",REYDON,65I006,574,69802.02,352747.19,0.03,0.08,0.15,0.0,0.0,0.00,0.20,0.68,0.12,0.500
4121,2015,"ROGER MILLS",REYDON,65I006,569,64436.40,322686.82,0.03,0.10,0.23,0.2,0.7,0.09,0.00,0.00,0.00,0.511
3603,2014,"ROGER MILLS",REYDON,65I006,533,58550.95,341178.53,0.03,0.11,0.29,0.0,0.0,0.00,0.74,0.11,0.16,0.597
3605,2014,"ROGER MILLS",SWEETWATER,65I015,540,66151.32,433446.43,0.00,0.25,0.20,0.0,0.0,0.00,0.64,0.14,0.22,0.885
4123,2015,"ROGER MILLS",SWEETWATER,65I015,566,61674.76,559698.64,0.00,0.21,0.13,0.2,0.7,0.09,0.00,0.00,0.00,0.847
4639,2016,"ROGER MILLS",SWEETWATER,65I015,676,68059.50,492395.67,0.00,0.17,0.17,138.0,1.0,0.00,0.20,0.70,0.10,0.855
4643,2016,ROGERS,CATOOSA,66I002,11694,68714.42,82258.81,0.05,0.10,0.27,162.2,4.6,0.00,0.17,0.71,0.12,0.687
4127,2015,ROGERS,CATOOSA,66I002,11646,65414.30,79320.92,0.07,0.12,0.27,0.2,0.7,0.13,154.00,3.50,0.00,0.673
3609,2014,ROGERS,CATOOSA,66I002,11561,66319.02,72523.70,0.07,0.10,0.23,164.2,1.8,0.00,0.69,0.13,0.18,0.659
3610,2014,ROGERS,CHELSEA,66I003,6329,53548.67,26281.96,0.11,0.19,0.35,157.5,1.8,0.00,0.66,0.19,0.15,0.715
4128,2015,ROGERS,CHELSEA,66I003,6713,53975.53,27533.07,0.09,0.18,0.34,0.2,0.7,0.18,65.57,2.21,0.00,0.727
4644,2016,ROGERS,CHELSEA,66I003,6770,55575.79,28723.42,0.09,0.17,0.32,72.5,1.5,0.00,0.15,0.68,0.17,0.756
4642,2016,ROGERS,CLAREMORE,66I001,23128,57918.72,40598.52,0.06,0.14,0.38,108.5,2.5,0.00,0.21,0.70,0.09,0.565
4126,2015,ROGERS,CLAREMORE,66I001,22876,57093.68,38869.63,0.08,0.13,0.34,0.2,0.7,0.10,146.29,2.04,0.00,0.576
3608,2014,ROGERS,CLAREMORE,66I001,22925,57826.59,35850.48,0.08,0.13,0.33,131.4,1.9,0.00,0.67,0.11,0.23,0.641
3614,2014,ROGERS,FOYIL,66I007,3247,52558.41,19488.56,0.12,0.18,0.33,65.1,2.1,0.00,0.75,0.15,0.10,0.787
4132,2015,ROGERS,FOYIL,66I007,3158,55721.52,20612.43,0.12,0.18,0.34,0.1,0.8,0.14,63.56,2.67,0.00,0.766
4648,2016,ROGERS,FOYIL,66I007,3117,51557.31,22834.16,0.11,0.17,0.27,65.8,2.8,0.00,0.10,0.73,0.17,0.772
4646,2016,ROGERS,INOLA,66I005,6489,70677.48,29687.26,0.05,0.09,0.30,341.0,2.5,0.00,0.17,0.73,0.10,0.510
4130,2015,ROGERS,INOLA,66I005,6197,65195.18,27510.23,0.05,0.09,0.29,0.2,0.7,0.11,174.00,1.25,0.00,0.504
3612,2014,ROGERS,INOLA,66I005,6182,65963.78,26091.01,0.05,0.08,0.28,196.3,1.9,0.00,0.72,0.12,0.17,0.582
3607,2014,ROGERS,JUSTUS-TIAWAH,66C009,4220,80388.81,55257.95,0.03,0.05,0.11,507.0,7.0,0.00,0.68,0.08,0.24,0.371
4125,2015,ROGERS,JUSTUS-TIAWAH,66C009,3979,79069.26,58648.78,0.03,0.06,0.18,0.2,0.7,0.06,494.00,5.00,0.00,0.342
4641,2016,ROGERS,JUSTUS-TIAWAH,66C009,4088,81369.54,58810.25,0.03,0.06,0.17,0.0,0.0,0.00,0.24,0.70,0.06,0.351
4645,2016,ROGERS,OOLOGAH-TALALA,66I004,9385,79126.85,74705.02,0.06,0.07,0.21,139.1,3.2,0.00,0.26,0.66,0.08,0.457
4129,2015,ROGERS,OOLOGAH-TALALA,66I004,9708,79565.83,70171.22,0.06,0.07,0.22,0.2,0.7,0.07,228.25,1.25,0.00,0.444
3611,2014,ROGERS,OOLOGAH-TALALA,66I004,9308,82600.66,65954.88,0.07,0.07,0.22,152.2,1.5,0.00,0.69,0.07,0.23,0.468
3613,2014,ROGERS,SEQUOYAH,66I006,5105,64022.61,25390.54,0.04,0.08,0.20,449.3,2.0,0.00,0.75,0.09,0.16,0.417
4131,2015,ROGERS,SEQUOYAH,66I006,5749,66773.37,26211.52,0.04,0.07,0.22,0.1,0.8,0.10,343.75,2.75,0.00,0.406
4647,2016,ROGERS,SEQUOYAH,66I006,5983,70051.24,27996.85,0.03,0.07,0.20,150.7,2.0,0.00,0.17,0.74,0.09,0.428
4649,2016,ROGERS,VERDIGRIS,66I008,5948,82096.66,93960.08,0.05,0.05,0.22,183.1,1.1,0.00,0.26,0.68,0.05,0.278
4133,2015,ROGERS,VERDIGRIS,66I008,5908,80244.64,88183.08,0.03,0.04,0.20,0.3,0.7,0.05,211.00,1.17,0.00,0.237
3615,2014,ROGERS,VERDIGRIS,66I008,5649,81940.13,92928.44,0.03,0.03,0.21,154.1,1.4,0.00,0.72,0.04,0.24,0.244
3619,2014,SEMINOLE,BOWLEGS,67I003,1343,54202.72,29275.56,0.03,0.12,0.10,97.3,3.0,0.00,0.68,0.17,0.15,0.860
4137,2015,SEMINOLE,BOWLEGS,67I003,1419,54928.71,28574.87,0.04,0.10,0.19,0.1,0.7,0.19,72.50,2.25,0.00,0.786
4653,2016,SEMINOLE,BOWLEGS,67I003,1423,56574.05,29264.11,0.04,0.11,0.26,69.5,3.5,0.00,0.15,0.67,0.18,0.939
4659,2016,SEMINOLE,BUTNER,67I015,1598,50513.05,98669.66,0.07,0.20,0.27,80.0,2.0,0.00,0.13,0.67,0.19,0.846
4143,2015,SEMINOLE,BUTNER,67I015,1798,50412.14,84863.40,0.07,0.18,0.30,0.1,0.7,0.19,235.00,5.00,0.00,0.787
3625,2014,SEMINOLE,BUTNER,67I015,1921,50261.42,90028.99,0.07,0.18,0.30,35.4,2.4,0.00,0.70,0.17,0.13,0.774
3616,2014,SEMINOLE,JUSTICE,67C054,266,65529.03,7004.47,0.05,0.12,0.04,0.0,0.0,0.00,0.68,0.11,0.21,0.944
4134,2015,SEMINOLE,JUSTICE,67C054,278,63965.66,8040.78,0.07,0.17,0.17,0.2,0.7,0.13,178.00,1.00,0.00,0.910
4650,2016,SEMINOLE,JUSTICE,67C054,321,61600.00,8099.57,0.09,0.15,0.11,0.0,0.0,0.00,0.21,0.65,0.14,0.941
4654,2016,SEMINOLE,KONAWA,67I004,3746,50305.37,64482.04,0.05,0.20,0.23,65.7,2.2,0.00,0.14,0.71,0.15,0.746
4138,2015,SEMINOLE,KONAWA,67I004,3669,49589.17,67238.24,0.05,0.18,0.29,0.1,0.7,0.16,47.73,2.27,0.00,0.704
3620,2014,SEMINOLE,KONAWA,67I004,3646,48116.78,65366.41,0.04,0.18,0.32,44.5,3.1,0.00,0.71,0.16,0.14,0.698
3621,2014,SEMINOLE,"NEW LIMA",67I006,1250,59043.72,23990.15,0.07,0.15,0.35,57.4,1.2,0.00,0.73,0.15,0.12,0.791
4139,2015,SEMINOLE,"NEW LIMA",67I006,1216,60600.00,24295.32,0.06,0.16,0.41,0.1,0.8,0.14,58.40,1.60,0.00,0.829
4655,2016,SEMINOLE,"NEW LIMA",67I006,1353,60783.13,24060.88,0.05,0.16,0.36,164.5,1.5,0.00,0.13,0.75,0.12,0.830
4657,2016,SEMINOLE,SASAKWA,67I010,912,48655.40,26950.08,0.04,0.24,0.27,71.3,5.3,1.00,0.07,0.74,0.19,1.019
4141,2015,SEMINOLE,SASAKWA,67I010,1061,49742.63,29940.21,0.08,0.26,0.32,0.1,0.7,0.22,32.71,1.86,1.00,1.018
3623,2014,SEMINOLE,SASAKWA,67I010,1088,54235.51,27934.02,0.11,0.26,0.33,29.4,1.9,1.00,0.73,0.21,0.06,1.010
3617,2014,SEMINOLE,SEMINOLE,67I001,8412,45440.11,27789.34,0.11,0.25,0.46,60.0,2.0,0.00,0.65,0.18,0.17,0.599
4135,2015,SEMINOLE,SEMINOLE,67I001,8674,48820.44,29050.33,0.10,0.24,0.42,0.1,0.7,0.18,49.33,3.33,1.00,0.663
4651,2016,SEMINOLE,SEMINOLE,67I001,8533,49847.21,28978.19,0.10,0.24,0.44,81.0,2.6,0.00,0.15,0.68,0.17,0.663
4658,2016,SEMINOLE,STROTHER,67I014,2292,67781.37,34109.05,0.04,0.10,0.20,108.3,1.5,0.00,0.13,0.75,0.11,0.693
4142,2015,SEMINOLE,STROTHER,67I014,2282,69572.84,38797.36,0.05,0.15,0.13,0.2,0.7,0.11,108.25,2.00,0.00,0.700
3624,2014,SEMINOLE,STROTHER,67I014,2195,64563.44,36528.13,0.05,0.17,0.16,61.9,1.3,0.00,0.72,0.12,0.16,0.614
3622,2014,SEMINOLE,VARNUM,67I007,1603,58559.66,21708.36,0.05,0.21,0.49,147.0,2.0,0.00,0.66,0.16,0.18,0.769
4140,2015,SEMINOLE,VARNUM,67I007,1607,58715.31,22837.37,0.05,0.22,0.40,0.2,0.6,0.18,293.00,1.00,0.00,0.703
4656,2016,SEMINOLE,VARNUM,67I007,1712,56891.40,23798.72,0.06,0.19,0.30,95.7,1.3,0.00,0.14,0.70,0.16,0.718
4652,2016,SEMINOLE,WEWOKA,67I002,4081,37665.29,22633.00,0.15,0.34,0.53,34.7,1.8,1.00,0.13,0.68,0.20,0.846
4136,2015,SEMINOLE,WEWOKA,67I002,4182,35325.64,19468.24,0.13,0.38,0.51,0.1,0.7,0.21,24.03,2.78,0.00,0.843
3618,2014,SEMINOLE,WEWOKA,67I002,4334,34320.65,19045.60,0.15,0.34,0.54,36.0,2.6,1.00,0.69,0.20,0.11,0.832
3629,2014,SEQUOYAH,BELFONTE,68C050,932,43692.63,7967.17,0.19,0.29,0.12,108.5,1.0,0.00,0.56,0.36,0.08,0.894
4147,2015,SEQUOYAH,BELFONTE,68C050,949,43852.82,8544.47,0.21,0.33,0.20,0.1,0.5,0.41,0.00,0.00,0.00,0.901
4663,2016,SEQUOYAH,BELFONTE,68C050,820,45717.89,8847.07,0.16,0.35,0.23,0.0,0.0,0.00,0.07,0.56,0.36,1.000
4662,2016,SEQUOYAH,BRUSHY,68C036,1564,47389.02,9563.82,0.03,0.22,0.21,0.0,0.0,0.00,0.14,0.63,0.24,0.864
4146,2015,SEQUOYAH,BRUSHY,68C036,1517,47170.98,9628.90,0.11,0.25,0.26,0.2,0.6,0.23,0.00,0.00,0.00,0.842
3628,2014,SEQUOYAH,BRUSHY,68C036,1727,47965.21,8760.95,0.12,0.21,0.28,375.0,1.0,0.00,0.63,0.23,0.14,0.856
3637,2014,SEQUOYAH,CENTRAL,68I007,1929,65044.33,15410.53,0.02,0.08,0.18,259.0,1.0,0.00,0.75,0.07,0.18,0.668
4155,2015,SEQUOYAH,CENTRAL,68I007,1965,57494.49,16658.59,0.07,0.18,0.24,0.2,0.6,0.16,87.33,1.17,1.00,0.699
4671,2016,SEQUOYAH,CENTRAL,68I007,2108,49928.32,17567.71,0.06,0.21,0.28,168.3,1.3,1.00,0.16,0.67,0.17,0.652
4668,2016,SEQUOYAH,GANS,68I004,1670,48200.65,14065.19,0.09,0.17,0.29,72.8,1.7,0.00,0.12,0.67,0.21,0.867
4152,2015,SEQUOYAH,GANS,68I004,1676,50036.29,14169.64,0.10,0.15,0.24,0.1,0.7,0.19,84.20,2.80,0.00,0.869
3634,2014,SEQUOYAH,GANS,68I004,1750,48990.17,14784.44,0.11,0.17,0.28,392.0,2.0,0.00,0.67,0.19,0.13,0.801
3636,2014,SEQUOYAH,GORE,68I006,2872,45603.98,33933.04,0.10,0.17,0.24,85.5,1.0,0.00,0.63,0.18,0.19,0.727
4154,2015,SEQUOYAH,GORE,68I006,2921,47923.04,37696.78,0.11,0.16,0.22,0.2,0.6,0.18,475.00,1.00,0.00,0.735
4670,2016,SEQUOYAH,GORE,68I006,2712,52593.67,40245.30,0.09,0.18,0.20,112.3,1.3,0.00,0.18,0.63,0.19,0.677
4660,2016,SEQUOYAH,LIBERTY,68C001,2499,47254.74,28140.72,0.17,0.29,0.44,288.0,1.0,0.00,0.08,0.71,0.21,0.677
4144,2015,SEQUOYAH,LIBERTY,68C001,2372,46981.40,29140.88,0.16,0.30,0.43,0.1,0.7,0.21,0.00,0.00,0.00,0.688
3626,2014,SEQUOYAH,LIBERTY,68C001,2436,47444.09,30417.61,0.17,0.24,0.40,255.0,1.0,0.00,0.69,0.24,0.07,0.706
3627,2014,SEQUOYAH,"MARBLE CITY",68C035,757,35903.38,27927.19,0.13,0.35,0.17,0.0,0.0,0.00,0.61,0.29,0.10,0.817
4145,2015,SEQUOYAH,"MARBLE CITY",68C035,650,36889.07,27925.84,0.12,0.37,0.24,0.1,0.6,0.26,0.00,0.00,0.00,0.822
4661,2016,SEQUOYAH,"MARBLE CITY",68C035,696,42682.42,26258.10,0.13,0.36,0.24,67.5,1.0,0.00,0.10,0.64,0.25,0.830
4664,2016,SEQUOYAH,MOFFETT,68C068,137,40173.08,3138.15,0.15,0.33,0.73,0.0,0.0,0.00,0.03,0.64,0.33,0.887
4148,2015,SEQUOYAH,MOFFETT,68C068,132,34244.68,2892.78,0.06,0.31,0.83,0.0,0.6,0.37,0.00,0.00,0.00,0.887
3630,2014,SEQUOYAH,MOFFETT,68C068,149,25046.94,2839.45,0.14,0.56,0.44,0.0,0.0,0.00,0.58,0.39,0.02,0.887
3633,2014,SEQUOYAH,MULDROW,68I003,7935,49003.77,18024.32,0.10,0.21,0.38,97.8,1.4,0.00,0.66,0.19,0.15,0.688
4151,2015,SEQUOYAH,MULDROW,68I003,7960,53084.61,19151.52,0.09,0.21,0.27,0.1,0.7,0.14,126.25,2.08,0.00,0.661
4667,2016,SEQUOYAH,MULDROW,68I003,8088,47894.16,19811.95,0.07,0.24,0.29,164.8,1.6,0.00,0.13,0.70,0.17,0.715
4669,2016,SEQUOYAH,ROLAND,68I005,5250,49038.03,23483.94,0.11,0.29,0.50,49.6,2.8,0.00,0.10,0.75,0.15,0.791
4153,2015,SEQUOYAH,ROLAND,68I005,5326,46819.08,21717.60,0.11,0.28,0.48,0.1,0.8,0.16,64.71,2.71,0.00,0.764
3635,2014,SEQUOYAH,ROLAND,68I005,5184,44700.69,20557.29,0.12,0.24,0.42,226.6,1.8,0.00,0.76,0.18,0.06,0.780
3631,2014,SEQUOYAH,SALLISAW,68I001,11638,44010.24,25727.05,0.08,0.21,0.31,89.3,1.9,2.00,0.70,0.17,0.12,0.733
4149,2015,SEQUOYAH,SALLISAW,68I001,11956,43921.83,27509.81,0.08,0.24,0.36,0.1,0.7,0.18,61.81,2.34,0.00,0.724
4665,2016,SEQUOYAH,SALLISAW,68I001,11730,43281.92,27559.91,0.09,0.26,0.38,38.2,2.4,0.00,0.13,0.69,0.17,0.801
4666,2016,SEQUOYAH,VIAN,68I002,4424,44682.65,21714.05,0.14,0.26,0.49,242.8,1.0,0.00,0.19,0.63,0.18,0.780
4150,2015,SEQUOYAH,VIAN,68I002,4609,47232.04,19484.16,0.13,0.25,0.55,0.2,0.7,0.17,128.13,2.63,0.00,0.780
3632,2014,SEQUOYAH,VIAN,68I002,4940,45759.61,19116.92,0.16,0.24,0.56,197.6,1.2,0.00,0.66,0.17,0.17,0.785
3645,2014,STEPHENS,BRAY-DOYLE,69I042,2404,60842.00,105200.22,0.05,0.12,0.19,197.5,2.0,0.00,0.74,0.15,0.11,0.506
4163,2015,STEPHENS,BRAY-DOYLE,69I042,2439,59506.62,150406.33,0.05,0.12,0.24,0.1,0.7,0.15,123.67,2.00,0.00,0.501
4679,2016,STEPHENS,BRAY-DOYLE,69I042,2390,64699.89,117831.22,0.06,0.13,0.20,182.5,1.5,0.00,0.15,0.73,0.12,0.540
4678,2016,STEPHENS,"CENTRAL HIGH",69I034,1824,75038.83,33027.83,0.03,0.07,0.14,137.7,1.0,0.00,0.25,0.66,0.09,0.433
4162,2015,STEPHENS,"CENTRAL HIGH",69I034,1951,68079.30,30347.10,0.03,0.08,0.20,0.2,0.7,0.08,144.00,1.33,0.00,0.359
3644,2014,STEPHENS,"CENTRAL HIGH",69I034,1815,61201.55,29342.17,0.08,0.18,0.26,0.0,0.0,0.00,0.66,0.12,0.23,0.427
3640,2014,STEPHENS,COMANCHE,69I002,5245,58284.59,30297.73,0.16,0.13,0.24,88.2,1.5,0.00,0.71,0.16,0.13,0.592
4158,2015,STEPHENS,COMANCHE,69I002,5230,58526.50,30376.13,0.13,0.12,0.27,0.1,0.7,0.14,132.75,1.50,0.00,0.622
4674,2016,STEPHENS,COMANCHE,69I002,5337,60595.20,30940.43,0.11,0.11,0.33,73.2,2.3,0.00,0.12,0.71,0.17,0.626
4673,2016,STEPHENS,DUNCAN,69I001,23769,55669.13,45480.87,0.07,0.18,0.35,79.6,1.8,1.00,0.19,0.66,0.15,0.554
4157,2015,STEPHENS,DUNCAN,69I001,23675,54498.02,43919.29,0.08,0.17,0.36,0.2,0.7,0.15,86.40,1.56,0.00,0.523
3639,2014,STEPHENS,DUNCAN,69I001,23748,54094.20,44570.14,0.08,0.16,0.30,67.8,2.0,1.00,0.65,0.15,0.20,0.554
3643,2014,STEPHENS,EMPIRE,69I021,1988,70687.55,26069.37,0.04,0.09,0.23,164.7,1.0,0.00,0.74,0.09,0.17,0.571
4161,2015,STEPHENS,EMPIRE,69I021,2092,71506.23,28078.00,0.04,0.11,0.23,0.2,0.8,0.09,158.67,1.00,0.00,0.475
4677,2016,STEPHENS,EMPIRE,69I021,2071,71088.81,27212.52,0.03,0.12,0.25,0.0,0.0,0.00,0.12,0.77,0.11,0.594
4672,2016,STEPHENS,GRANDVIEW,69C082,802,59342.36,28523.61,0.06,0.14,0.17,141.0,3.0,0.00,0.09,0.76,0.15,0.582
4156,2015,STEPHENS,GRANDVIEW,69C082,718,57677.78,28152.59,0.03,0.15,0.24,0.1,0.8,0.17,0.00,0.00,0.00,0.669
3638,2014,STEPHENS,GRANDVIEW,69C082,723,59553.61,24346.37,0.02,0.11,0.26,0.0,0.0,0.00,0.76,0.14,0.10,0.677
3641,2014,STEPHENS,MARLOW,69I003,7398,60478.56,30982.17,0.09,0.16,0.26,97.2,1.9,0.00,0.70,0.13,0.17,0.500
4159,2015,STEPHENS,MARLOW,69I003,7450,63190.54,29320.11,0.06,0.14,0.27,0.2,0.7,0.12,104.00,1.36,0.00,0.499
4675,2016,STEPHENS,MARLOW,69I003,7390,64094.45,30628.77,0.03,0.14,0.27,80.1,1.9,0.00,0.18,0.69,0.13,0.480
4676,2016,STEPHENS,VELMA-ALMA,69I015,2325,65611.78,90862.97,0.04,0.11,0.26,80.8,1.3,0.00,0.14,0.73,0.13,0.460
4160,2015,STEPHENS,VELMA-ALMA,69I015,2340,60398.26,92881.94,0.03,0.10,0.29,0.2,0.7,0.13,0.00,0.00,0.00,0.372
3642,2014,STEPHENS,VELMA-ALMA,69I015,2447,55840.98,90094.90,0.03,0.11,0.24,225.5,1.0,0.00,0.66,0.18,0.17,0.417
3653,2014,TEXAS,GOODWELL,70I060,1448,50380.69,55542.91,0.01,0.16,0.15,107.5,1.0,0.00,0.47,0.10,0.43,0.391
4171,2015,TEXAS,GOODWELL,70I060,1710,56772.44,45712.07,0.01,0.22,0.34,0.4,0.5,0.12,250.00,1.00,0.00,0.340
4687,2016,TEXAS,GOODWELL,70I060,1546,52301.88,152603.01,0.01,0.26,0.57,0.0,0.0,0.00,0.42,0.46,0.11,0.356
3649,2014,TEXAS,GUYMON,70I008,12761,66035.64,46084.01,0.08,0.10,0.30,86.8,1.8,0.00,0.52,0.32,0.17,0.742
4683,2016,TEXAS,GUYMON,70I008,13147,57774.88,46316.85,0.04,0.11,0.30,79.4,2.1,0.00,0.17,0.47,0.36,0.763
4167,2015,TEXAS,GUYMON,70I008,12918,65265.77,43693.40,0.06,0.09,0.31,0.2,0.5,0.34,52.20,1.80,0.00,0.739
4168,2015,TEXAS,HARDESTY,70I015,430,58197.56,201107.97,0.02,0.02,0.37,0.1,0.6,0.21,0.00,0.00,0.00,0.723
3650,2014,TEXAS,HARDESTY,70I015,379,56357.76,218592.23,0.08,0.12,0.27,30.3,1.0,0.00,0.56,0.26,0.17,0.692
4684,2016,TEXAS,HARDESTY,70I015,497,59634.88,197399.58,0.04,0.14,0.27,0.0,0.0,0.00,0.15,0.62,0.23,0.703
4685,2016,TEXAS,HOOKER,70I023,2661,65490.55,45430.82,0.02,0.13,0.19,681.0,2.0,0.00,0.23,0.59,0.19,0.617
3651,2014,TEXAS,HOOKER,70I023,2867,66682.79,53041.40,0.03,0.16,0.25,64.6,1.1,0.00,0.56,0.24,0.20,0.610
4169,2015,TEXAS,HOOKER,70I023,2678,65937.14,47880.20,0.02,0.16,0.24,0.2,0.6,0.22,329.00,1.00,0.00,0.596
4164,2015,TEXAS,OPTIMA,70C009,709,55635.68,97137.01,0.07,0.29,0.44,0.1,0.4,0.45,0.00,0.00,0.00,0.855
3646,2014,TEXAS,OPTIMA,70C009,625,59315.93,110227.75,0.09,0.28,0.42,0.0,0.0,0.00,0.38,0.48,0.13,0.836
4680,2016,TEXAS,OPTIMA,70C009,645,46719.41,91969.68,0.05,0.31,0.44,0.0,0.0,0.00,0.09,0.46,0.45,0.855
