RecordNumber,YR,SchoolCode,DistrictCode,Site,Avgincome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS
14306,2016,09I069140,09I069,MUSTANG HORIZON INTERMEDIATE ELEMENTARY SCHOOL,80463.04077,44100.0165,0.042479536,0.060550818,0.24795764,0.39,0.254076374,0.677687694,0.068235932
14307,2016,09I069145,09I069,CANYON RIDGE INTERMEDIATE ELEMENTARY SCHOOL,80463.04077,44100.0165,0.042479536,0.060550818,0.24795764,0.3646,0.254076374,0.677687694,0.068235932
14308,2016,09I069150,09I069,PRAIRIE VIEW ELEMENTARY SCHOOL,80463.04077,44100.0165,0.042479536,0.060550818,0.24795764,0.3502,0.254076374,0.677687694,0.068235932
14309,2016,09I069505,09I069,MUSTANG MIDDLE SCHOOL,80463.04077,44100.0165,0.042479536,0.060550818,0.24795764,0.3822,0.254076374,0.677687694,0.068235932
14310,2016,09I069510,09I069,MUSTANG NORTH MIDDLE SCHOOL,80463.04077,44100.0165,0.042479536,0.060550818,0.24795764,0.3944,0.254076374,0.677687694,0.068235932
14311,2016,09I069705,09I069,MUSTANG HIGH SCHOOL,80463.04077,44100.0165,0.042479536,0.060550818,0.24795764,0.3203,0.254076374,0.677687694,0.068235932
14312,2016,09I076105,09I076,CALUMET ELEMENTARY,85273.80952,281839.7653,0.063858696,0.128793486,0.33125,0.8121,0.177935943,0.701067616,0.120996441
14313,2016,09I076610,09I076,CALUMET JR HIGH SCHOOL,85273.80952,281839.7653,0.063858696,0.128793486,0.33125,0.7143,0.177935943,0.701067616,0.120996441
14314,2016,09I076705,09I076,CALUMET HIGH SCHOOL,85273.80952,281839.7653,0.063858696,0.128793486,0.33125,0.6111,0.177935943,0.701067616,0.120996441
14315,2016,10C072105,10C072,ZANEIS ELEMENTARY,63105.61798,31303.8413,0.08490566,0.176555716,0.194444444,0.8368,0.202898551,0.6563147,0.140786749
14316,2016,10I019110,10I019,CHARLES EVANS ELEMENTARY,52524.04463,56464.166,0.070039361,0.203426361,0.449803702,1,0.1695068,0.646731116,0.183762084
14317,2016,10I019120,10I019,JEFFERSON ELEMENTARY,52524.04463,56464.166,0.070039361,0.203426361,0.449803702,1,0.1695068,0.646731116,0.183762084
14318,2016,10I019125,10I019,LINCOLN ELEMENTARY,52524.04463,56464.166,0.070039361,0.203426361,0.449803702,0.9582,0.1695068,0.646731116,0.183762084
14319,2016,10I019135,10I019,WILL ROGERS ELEMENTARY,52524.04463,56464.166,0.070039361,0.203426361,0.449803702,1,0.1695068,0.646731116,0.183762084
14320,2016,10I019505,10I019,ARDMORE MIDDLE SCHOOL,52524.04463,56464.166,0.070039361,0.203426361,0.449803702,0.8896,0.1695068,0.646731116,0.183762084
14321,2016,10I019705,10I019,ARDMORE HIGH SCHOOL,52524.04463,56464.166,0.070039361,0.203426361,0.449803702,0.7997,0.1695068,0.646731116,0.183762084
14322,2016,10I021105,10I021,SPRINGER ELEMENTARY,52768.13627,199796.854,0.078125,0.116853933,0.474074074,0.7651,0.146881288,0.6861167,0.167002012
14323,2016,10I021705,10I021,SPRINGER HIGH SCHOOL,52768.13627,199796.854,0.078125,0.116853933,0.474074074,0.68,0.146881288,0.6861167,0.167002012
14324,2016,10I027105,10I027,PLAINVIEW PRIMARY ELEMENTARY,84583.90023,58834.2858,0.036756757,0.081711577,0.259259259,0.3826,0.340517241,0.587382445,0.072100313
14325,2016,10I027110,10I027,PLAINVIEW INTERMEDIATE ELEMENTARY SCHOOL,84583.90023,58834.2858,0.036756757,0.081711577,0.259259259,0.3796,0.340517241,0.587382445,0.072100313
14326,2016,10I027505,10I027,PLAINVIEW MIDDLE SCHOOL,84583.90023,58834.2858,0.036756757,0.081711577,0.259259259,0.3265,0.340517241,0.587382445,0.072100313
14327,2016,10I027705,10I027,PLAINVIEW HIGH SCHOOL,84583.90023,58834.2858,0.036756757,0.081711577,0.259259259,0.2573,0.340517241,0.587382445,0.072100313
14328,2016,10I032105,10I032,LONE GROVE INTERMEDIATE SCHOOL,52077.31616,25908.2402,0.070517126,0.141107148,0.274398868,0.5507,0.133940774,0.732346241,0.133712984
14329,2016,10I032110,10I032,LONE GROVE PRIMARY ELEMENTARY,52077.31616,25908.2402,0.070517126,0.141107148,0.274398868,0.5429,0.133940774,0.732346241,0.133712984
14330,2016,10I032505,10I032,LONE GROVE MIDDLE SCHOOL,52077.31616,25908.2402,0.070517126,0.141107148,0.274398868,0.4431,0.133940774,0.732346241,0.133712984
14331,2016,10I032705,10I032,LONE GROVE HIGH SCHOOL,52077.31616,25908.2402,0.070517126,0.141107148,0.274398868,0.4169,0.133940774,0.732346241,0.133712984
14332,2016,10I043105,10I043,WILSON ELEMENTARY,59015.73499,26762.0497,0.049785408,0.149379109,0.202166065,0.7484,0.117515389,0.741466144,0.141018467
14333,2016,10I043705,10I043,WILSON HIGH SCHOOL,59015.73499,26762.0497,0.049785408,0.149379109,0.202166065,0.6429,0.117515389,0.741466144,0.141018467
14334,2016,10I055105,10I055,HEALDTON ELEMENTARY,48793.57934,36404.8845,0.026657997,0.159726184,0.358433735,0.7479,0.127835052,0.72,0.152164948
14335,2016,10I055505,10I055,HEALDTON MIDDLE SCHOOL,48793.57934,36404.8845,0.026657997,0.159726184,0.358433735,0.7476,0.127835052,0.72,0.152164948
14336,2016,10I055705,10I055,HEALDTON HIGH SCHOOL,48793.57934,36404.8845,0.026657997,0.159726184,0.358433735,0.6057,0.127835052,0.72,0.152164948
14337,2016,10I074105,10I074,FOX ELEMENTARY,51371.61501,95352.3321,0.032967033,0.120025674,0.137931034,0.8783,0.126787417,0.748331745,0.124880839
14338,2016,10I074705,10I074,FOX HIGH SCHOOL,51371.61501,95352.3321,0.032967033,0.120025674,0.137931034,0.7955,0.126787417,0.748331745,0.124880839
14339,2016,10I077105,10I077,DICKSON ELEMENTARY,66259.97916,31328.9337,0.077559055,0.107578065,0.282651072,0.6559,0.196003285,0.69833014,0.105666575
14340,2016,10I077110,10I077,DICKSON UPPER ELEMENTARY,66259.97916,31328.9337,0.077559055,0.107578065,0.282651072,0.5944,0.196003285,0.69833014,0.105666575
14341,2016,10I077510,10I077,DICKSON MIDDLE SCHOOL,66259.97916,31328.9337,0.077559055,0.107578065,0.282651072,0.5677,0.196003285,0.69833014,0.105666575
14342,2016,10I077705,10I077,DICKSON HIGH SCHOOL,66259.97916,31328.9337,0.077559055,0.107578065,0.282651072,0.5093,0.196003285,0.69833014,0.105666575
14343,2016,11C010105,11C010,LOWREY ELEMENTARY,59702.35602,33256.1538,0.026373626,0.20702403,0.1875,0.8768,0.186903138,0.657571623,0.155525239
14344,2016,11C014105,11C014,NORWOOD ELEMENTARY,58163.35878,29112.0169,0.07201087,0.153215637,0.169642857,0.8967,0.147697654,0.695047785,0.157254561
14345,2016,11C021105,11C021,WOODALL ELEMENTARY,55784.9162,10038.5679,0.107712766,0.181559476,0.295336788,0.6809,0.165575304,0.703461179,0.130963517
14346,2016,11C026105,11C026,SHADY GROVE ELEMENTARY,51171.3467,19792.0917,0.050772627,0.198319328,0.247863248,0.8138,0.210013908,0.688456189,0.101529903
14347,2016,11C031105,11C031,PEGGS ELEMENTARY,52412.28374,21696.6339,0.056944444,0.197860963,0.169934641,0.7703,0.146188341,0.660986547,0.192825112
14348,2016,11C034105,11C034,GRAND VIEW ELEMENTARY,43887.25432,21028.266,0.07200763,0.24527906,0.473873874,0.8397,0.255860683,0.58506363,0.159075687
14349,2016,11C044105,11C044,BRIGGS ELEMENTARY,46853.30189,17964.2516,0.088827839,0.226286174,0.268292683,0.9287,0.234654731,0.597826087,0.167519182
14350,2016,11C066105,11C066,TENKILLER ELEMENTARY,44603.57782,15520.9061,0.07093185,0.160912052,0.121212121,0.798,0.134738772,0.670027498,0.195233731
14351,2016,11I006105,11I006,KEYS ELEMENTARY,66052.88336,38129.4663,0.063404893,0.127744511,0.235465116,0.6965,0.261591479,0.651002506,0.087406015
14352,2016,11I006705,11I006,KEYS HIGH SCHOOL,66052.88336,38129.4663,0.063404893,0.127744511,0.235465116,0.6476,0.261591479,0.651002506,0.087406015
14353,2016,11I016105,11I016,HULBERT ELEMENTARY,47744.82173,21549.1239,0.07190022,0.134422111,0.333333333,0.7524,0.173833486,0.681610247,0.144556267
14354,2016,11I016615,11I016,HULBERT JR HIGH SCHOOL,47744.82173,21549.1239,0.07190022,0.134422111,0.333333333,0.7386,0.173833486,0.681610247,0.144556267
14355,2016,11I016715,11I016,HULBERT SR HIGH SCHOOL,47744.82173,21549.1239,0.07190022,0.134422111,0.333333333,0.6275,0.173833486,0.681610247,0.144556267
14356,2016,11I035115,11I035,SEQUOYAH ELEMENTARY,49395.632,24895.6927,0.089987052,0.293615291,0.511036468,0.8416,0.298385755,0.552670994,0.148943252
14357,2016,11I035210,11I035,CHEROKEE ELEMENTARY SCHOOL,49395.632,24895.6927,0.089987052,0.293615291,0.511036468,0.8476,0.298385755,0.552670994,0.148943252
14358,2016,11I035212,11I035,GREENWOOD ELEMENTARY SCHOOL,49395.632,24895.6927,0.089987052,0.293615291,0.511036468,0.7558,0.298385755,0.552670994,0.148943252
14359,2016,11I035225,11I035,HERITAGE ELEMENTARY SCHOOL,49395.632,24895.6927,0.089987052,0.293615291,0.511036468,0.7088,0.298385755,0.552670994,0.148943252
14360,2016,11I035520,11I035,TAHLEQUAH MIDDLE SCHOOL,49395.632,24895.6927,0.089987052,0.293615291,0.511036468,0.7674,0.298385755,0.552670994,0.148943252
14361,2016,11I035705,11I035,TAHLEQUAH HIGH SCHOOL,49395.632,24895.6927,0.089987052,0.293615291,0.511036468,0.6783,0.298385755,0.552670994,0.148943252
14362,2016,12C003105,12C003,GRANT ELEMENTARY,41320.9901,DNA,0.066059226,0.236885246,0.234042553,1.1017,0.100225225,0.608108108,0.291666667
14363,2016,12C021105,12C021,SWINK ELEMENTARY,50830.68783,19170.1837,0.045918367,0.206971678,0.162162162,0.9182,0.095238095,0.741071429,0.163690476
14364,2016,12I001105,12I001,BOSWELL ELEMENTARY,36950.33289,19855.8237,0.091891892,0.265413975,0.424242424,0.6962,0.113636364,0.683501684,0.202861953
14365,2016,12I001515,12I001,BOSWELL MIDDLE SCHOOL,36950.33289,19855.8237,0.091891892,0.265413975,0.424242424,0.6038,0.113636364,0.683501684,0.202861953
14366,2016,12I001715,12I001,BOSWELL HIGH SCHOOL,36950.33289,19855.8237,0.091891892,0.265413975,0.424242424,1.0349,0.113636364,0.683501684,0.202861953
14367,2016,12I002105,12I002,FORT TOWSON ELEMENTARY,45733.1677,38223.6994,0.102564103,0.259259259,0.345794393,0.8588,0.141456583,0.705882353,0.152661064
14368,2016,12I002605,12I002,FORT TOWSON JR HIGH SCHOOL,45733.1677,38223.6994,0.102564103,0.259259259,0.345794393,0.8889,0.141456583,0.705882353,0.152661064
14369,2016,12I002705,12I002,FORT TOWSON HIGH SCHOOL,45733.1677,38223.6994,0.102564103,0.259259259,0.345794393,0.7952,0.141456583,0.705882353,0.152661064
14370,2016,12I004105,12I004,SOPER ELEMENTARY,48372.83333,12449.9069,0.058208955,0.171372292,0.233082707,0.7192,0.141284404,0.714678899,0.144036697
14371,2016,12I004705,12I004,SOPER HIGH SCHOOL,48372.83333,12449.9069,0.058208955,0.171372292,0.233082707,0.5111,0.141284404,0.714678899,0.144036697
14372,2016,12I039135,12I039,HUGO ELEMENTARY,43121.87289,29351.8957,0.102069449,0.345189657,0.590540541,1,0.136434715,0.654417514,0.209147772
14373,2016,12I039140,12I039,HUGO INTERMEDIATE,43121.87289,29351.8957,0.102069449,0.345189657,0.590540541,0.9591,0.136434715,0.654417514,0.209147772
14374,2016,12I039510,12I039,HUGO MIDDLE SCHOOL,43121.87289,29351.8957,0.102069449,0.345189657,0.590540541,0.9682,0.136434715,0.654417514,0.209147772
14375,2016,12I039705,12I039,HUGO HIGH SCHOOL,43121.87289,29351.8957,0.102069449,0.345189657,0.590540541,0.7175,0.136434715,0.654417514,0.209147772
14376,2016,13I002105,13I002,BOISE CITY ELEMENTARY,62630.97983,135479.8809,0.025380711,0.207717042,0.411392405,0.8155,0.175531915,0.659574468,0.164893617
14377,2016,13I002505,13I002,BOISE CITY JR HIGH SCHOOL,62630.97983,135479.8809,0.025380711,0.207717042,0.411392405,0.7619,0.175531915,0.659574468,0.164893617
14378,2016,13I002705,13I002,BOISE CITY HIGH SCHOOL,62630.97983,135479.8809,0.025380711,0.207717042,0.411392405,0.5663,0.175531915,0.659574468,0.164893617
14379,2016,13I010105,13I010,FELT ELEMENTARY,69534.53237,57964.5085,0.017647059,0.139880952,0.2,0.5846,0.310185185,0.592592593,0.097222222
14380,2016,13I010705,13I010,FELT HIGH SCHOOL,69534.53237,57964.5085,0.017647059,0.139880952,0.2,0.3929,0.310185185,0.592592593,0.097222222
14381,2016,13I011105,13I011,KEYES ELEMENTARY,50941.04046,170144.3417,0.010989011,0.116710875,0,0.678,0.163194444,0.680555556,0.15625
14382,2016,13I011705,13I011,KEYES HIGH SCHOOL,50941.04046,170144.3417,0.010989011,0.116710875,0,0.5417,0.163194444,0.680555556,0.15625
14383,2016,14C016105,14C016,ROBIN HILL ELEMENTARY,87270.77465,24818.4002,0.052486188,0.052770449,0.064935065,0.3953,0.214539007,0.679078014,0.106382979
14384,2016,14I002103,14I002,CENTRAL ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.6017,0.261639003,0.654571743,0.083789255
14385,2016,14I002107,14I002,FAIRVIEW ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.695,0.261639003,0.654571743,0.083789255
14386,2016,14I002108,14I002,KELLEY ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.7222,0.261639003,0.654571743,0.083789255
14387,2016,14I002109,14I002,NORTHMOOR ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.5628,0.261639003,0.654571743,0.083789255
14388,2016,14I002110,14I002,SOUTHGATE-RIPPETOE ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.7724,0.261639003,0.654571743,0.083789255
14389,2016,14I002112,14I002,PLAZA TOWERS ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.5872,0.261639003,0.654571743,0.083789255
14390,2016,14I002113,14I002,SKY RANCH ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.6662,0.261639003,0.654571743,0.083789255
14391,2016,14I002117,14I002,KINGSGATE ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.6066,0.261639003,0.654571743,0.083789255
14392,2016,14I002120,14I002,HOUCHIN ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.8208,0.261639003,0.654571743,0.083789255
14393,2016,14I002125,14I002,WINDING CREEK ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.52,0.261639003,0.654571743,0.083789255
14394,2016,14I002130,14I002,SANTA FE ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.5938,0.261639003,0.654571743,0.083789255
14395,2016,14I002135,14I002,APPLE CREEK ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.5081,0.261639003,0.654571743,0.083789255
14396,2016,14I002140,14I002,RED OAK ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.3445,0.261639003,0.654571743,0.083789255
14397,2016,14I002145,14I002,BRIARWOOD ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.4105,0.261639003,0.654571743,0.083789255
14398,2016,14I002155,14I002,FISHER ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.2327,0.261639003,0.654571743,0.083789255
14399,2016,14I002160,14I002,SOONER ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.4415,0.261639003,0.654571743,0.083789255
14400,2016,14I002165,14I002,EARLYWINE ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.3522,0.261639003,0.654571743,0.083789255
14401,2016,14I002170,14I002,BROADMOORE ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.3354,0.261639003,0.654571743,0.083789255
14402,2016,14I002175,14I002,EASTLAKE ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.2676,0.261639003,0.654571743,0.083789255
14403,2016,14I002180,14I002,BRYANT ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.5147,0.261639003,0.654571743,0.083789255
14404,2016,14I002181,14I002,WAYLAND BONDS ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.2222,0.261639003,0.654571743,0.083789255
14405,2016,14I002185,14I002,OAKRIDGE ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.2024,0.261639003,0.654571743,0.083789255
14406,2016,14I002190,14I002,HERITAGE TRAILS ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.2149,0.261639003,0.654571743,0.083789255
14407,2016,14I002195,14I002,SOUTH LAKE ELEMENTARY SCHOOL,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.1557,0.261639003,0.654571743,0.083789255
14408,2016,14I002196,14I002,TIMBER CREEK ELEMENTARY,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.2917,0.261639003,0.654571743,0.083789255
14409,2016,14I002610,14I002,BRINK JR HIGH SCHOOL,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.2558,0.261639003,0.654571743,0.083789255
14410,2016,14I002650,14I002,HIGHLAND EAST JR HIGH SCHOOL,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.4039,0.261639003,0.654571743,0.083789255
14411,2016,14I002655,14I002,HIGHLAND WEST JR HIGH SCHOOL,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.6374,0.261639003,0.654571743,0.083789255
14412,2016,14I002680,14I002,WEST JR HIGH SCHOOL,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.5818,0.261639003,0.654571743,0.083789255
14413,2016,14I002685,14I002,CENTRAL JR HIGH SCHOOL,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.5728,0.261639003,0.654571743,0.083789255
14414,2016,14I002690,14I002,SOUTHRIDGE JR HIGH SCHOOL,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.2972,0.261639003,0.654571743,0.083789255
14415,2016,14I002705,14I002,MOORE HIGH SCHOOL,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.3873,0.261639003,0.654571743,0.083789255
14416,2016,14I002710,14I002,WESTMOORE HIGH SCHOOL,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.3703,0.261639003,0.654571743,0.083789255
14417,2016,14I002715,14I002,SOUTHMOORE HIGH SCHOOL,74645.4849,45730.8031,0.043347128,0.083676696,0.292599178,0.399,0.261639003,0.654571743,0.083789255
14418,2016,14I029107,14I029,LAKEVIEW ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.5584,0.424241512,0.505774298,0.06998419
14419,2016,14I029110,14I029,ADAMS ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.6672,0.424241512,0.505774298,0.06998419
14420,2016,14I029112,14I029,CLEVELAND ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.3188,0.424241512,0.505774298,0.06998419
14421,2016,14I029115,14I029,JACKSON ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.6709,0.424241512,0.505774298,0.06998419
14422,2016,14I029120,14I029,JEFFERSON ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.5276,0.424241512,0.505774298,0.06998419
14423,2016,14I029122,14I029,KENNEDY ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.8817,0.424241512,0.505774298,0.06998419
14424,2016,14I029125,14I029,LINCOLN ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.6391,0.424241512,0.505774298,0.06998419
14425,2016,14I029130,14I029,MADISON ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.684,0.424241512,0.505774298,0.06998419
14426,2016,14I029135,14I029,McKINLEY ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.2866,0.424241512,0.505774298,0.06998419
14427,2016,14I029140,14I029,EISENHOWER ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.4885,0.424241512,0.505774298,0.06998419
14428,2016,14I029145,14I029,WILSON ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.7733,0.424241512,0.505774298,0.06998419
14429,2016,14I029150,14I029,MONROE ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.549,0.424241512,0.505774298,0.06998419
14430,2016,14I029151,14I029,RONALD REAGAN ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.5606,0.424241512,0.505774298,0.06998419
14431,2016,14I029153,14I029,ROOSEVELT ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.1805,0.424241512,0.505774298,0.06998419
14432,2016,14I029155,14I029,TRUMAN ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.388,0.424241512,0.505774298,0.06998419
14433,2016,14I029160,14I029,WASHINGTON ELEMENTARY,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.4047,0.424241512,0.505774298,0.06998419
14434,2016,14I029165,14I029,TRUMAN PRIMARY SCHOOL,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.4478,0.424241512,0.505774298,0.06998419
14435,2016,14I029500,14I029,IRVING MIDDLE SCHOOL,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.6135,0.424241512,0.505774298,0.06998419
14436,2016,14I029501,14I029,ALCOTT MIDDLE SCHOOL,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.4959,0.424241512,0.505774298,0.06998419
14437,2016,14I029502,14I029,LONGFELLOW MIDDLE SCHOOL,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.519,0.424241512,0.505774298,0.06998419
14438,2016,14I029504,14I029,WHITTIER MIDDLE SCHOOL,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.3063,0.424241512,0.505774298,0.06998419
14439,2016,14I029705,14I029,NORMAN HIGH SCHOOL,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.4903,0.424241512,0.505774298,0.06998419
14440,2016,14I029710,14I029,NORMAN NORTH HIGH SCHOOL,71495.25111,60163.6488,0.049202651,0.178913559,0.324831402,0.3373,0.424241512,0.505774298,0.06998419
14441,2016,14I040105,14I040,KATHERINE I. DAILY ELEMENTARY,61827.71148,25888.763,0.071538265,0.138488754,0.41875,0.7179,0.164801235,0.709668082,0.125530683
14442,2016,14I040110,14I040,PIONEER INTERMEDIATE ELEMENTARY SCHOOL,61827.71148,25888.763,0.071538265,0.138488754,0.41875,0.682,0.164801235,0.709668082,0.125530683
14443,2016,14I040115,14I040,JOHN K. HUBBARD ELEMENTARY,61827.71148,25888.763,0.071538265,0.138488754,0.41875,0.7149,0.164801235,0.709668082,0.125530683
14444,2016,14I040510,14I040,CURTIS INGE MIDDLE SCHOOL,61827.71148,25888.763,0.071538265,0.138488754,0.41875,0.6397,0.164801235,0.709668082,0.125530683
