Year,SchoolName,SchoolCode,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total
2016,"BANNER PUBLIC SCHOOL",09C031105,"Elementary School",0.1275,0.0049,0.0147,0.0196,0.0049,0.7304,0.0980,204
2014,"BARNSDALL ES",57I029105,"Elementary School",0.0170,0.0000,0.0000,0.0085,0.0000,0.4426,0.5319,235
2015,"BARNSDALL ES",57I029105,"Elementary School",0.0136,0.0000,0.0000,0.0045,0.0000,0.4409,0.5409,220
2016,"BARNSDALL ES",57I029105,"Elementary School",0.0283,0.0000,0.0000,0.0000,0.0000,0.4434,0.5283,212
2014,"BARNSDALL HS",57I029715,"High School",0.0645,0.0081,0.0000,0.0000,0.0000,0.5161,0.4113,124
2015,"BARNSDALL HS",57I029715,"High School",0.0476,0.0079,0.0000,0.0000,0.0000,0.5238,0.4206,126
2016,"BARNSDALL HS",57I029715,"High School",0.0667,0.0133,0.0000,0.0000,0.0000,0.4733,0.4467,150
2014,"BARNSDALL JHS",57I029615,"Middle School",0.0253,0.0000,0.0000,0.0000,0.0000,0.4430,0.5316,79
2015,"BARNSDALL JHS",57I029615,"Middle School",0.0337,0.0000,0.0000,0.0000,0.0000,0.3933,0.5730,89
2016,"BARNSDALL JHS",57I029615,"Middle School",0.0141,0.0141,0.0000,0.0141,0.0000,0.3944,0.5634,71
2014,"BARTLESVILLE HS",74I030705,"High School",0.0558,0.1309,0.0218,0.0606,0.0024,0.6982,0.0303,825
2015,"BARTLESVILLE HS",74I030705,"High School",0.0643,0.1310,0.0210,0.0667,0.0025,0.6663,0.0482,809
2016,"BARTLESVILLE HS",74I030705,"High School",0.0982,0.1305,0.0165,0.0585,0.0017,0.6198,0.0749,1762
2014,"BARTLESVILLE MHS",74I030710,"High School",0.0973,0.1373,0.0149,0.0629,0.0023,0.6407,0.0446,874
2015,"BARTLESVILLE MHS",74I030710,"High School",0.1078,0.1390,0.0172,0.0485,0.0022,0.6261,0.0593,928
2014,"CENTRAL MS",74I030505,"Middle School",0.0878,0.1597,0.0216,0.0863,0.0014,0.6072,0.0360,695
2015,"CENTRAL MS",74I030505,"Middle School",0.1029,0.1449,0.0217,0.0739,0.0000,0.5855,0.0710,690
2016,"CENTRAL MS",74I030505,"Middle School",0.1025,0.1207,0.0231,0.0545,0.0000,0.6033,0.0959,605
2014,"HOOVER ES",74I030120,"Elementary School",0.1619,0.1429,0.0381,0.0429,0.0000,0.4857,0.1286,420
2015,"HOOVER ES",74I030120,"Elementary School",0.1481,0.1505,0.0394,0.0278,0.0023,0.5093,0.1227,432
2016,"HOOVER ES",74I030120,"Elementary School",0.1432,0.1453,0.0564,0.0282,0.0000,0.4772,0.1497,461
2014,"JANE PHILLIPS ES",74I030130,"Elementary School",0.1709,0.1625,0.0000,0.1513,0.0000,0.4594,0.0560,357
2015,"JANE PHILLIPS ES",74I030130,"Elementary School",0.1852,0.1481,0.0031,0.1204,0.0000,0.4506,0.0926,324
2016,"JANE PHILLIPS ES",74I030130,"Elementary School",0.1536,0.1627,0.0060,0.0934,0.0000,0.4819,0.1024,332
2014,"MADISON MS",74I030510,"Middle School",0.1216,0.1376,0.0176,0.0336,0.0016,0.5648,0.1232,625
2015,"MADISON MS",74I030510,"Middle School",0.1231,0.0715,0.0216,0.0316,0.0000,0.5557,0.1963,601
2016,"MADISON MS",74I030510,"Middle School",0.1359,0.0809,0.0229,0.0290,0.0000,0.5237,0.2076,655
2014,"RANCH HEIGHTS ES",74I030160,"Elementary School",0.1026,0.1896,0.0243,0.0296,0.0035,0.5757,0.0748,575
2015,"RANCH HEIGHTS ES",74I030160,"Elementary School",0.0967,0.1779,0.0328,0.0380,0.0035,0.5889,0.0622,579
2016,"RANCH HEIGHTS ES",74I030160,"Elementary School",0.0713,0.1693,0.0463,0.0410,0.0018,0.5954,0.0749,561
2014,"RICHARD KANE ES",74I030110,"Elementary School",0.0750,0.1595,0.0113,0.0582,0.0019,0.6135,0.0807,533
2015,"RICHARD KANE ES",74I030110,"Elementary School",0.1064,0.1779,0.0193,0.0793,0.0000,0.5435,0.0735,517
2016,"RICHARD KANE ES",74I030110,"Elementary School",0.1162,0.1652,0.0200,0.0835,0.0000,0.5517,0.0635,551
2014,"WAYSIDE ES",74I030175,"Elementary School",0.0746,0.0610,0.0593,0.0322,0.0068,0.6644,0.1017,590
2015,"WAYSIDE ES",74I030175,"Elementary School",0.0815,0.0511,0.0431,0.0144,0.0016,0.6502,0.1581,626
2016,"WAYSIDE ES",74I030175,"Elementary School",0.0929,0.0547,0.0564,0.0083,0.0017,0.6484,0.1376,603
2014,"WOODROW WILSON ES",74I030185,"Elementary School",0.1585,0.1514,0.0176,0.0264,0.0053,0.5053,0.1356,568
2015,"WOODROW WILSON ES",74I030185,"Elementary School",0.1741,0.1012,0.0178,0.0160,0.0053,0.4813,0.2043,563
2016,"WOODROW WILSON ES",74I030185,"Elementary School",0.1511,0.1265,0.0158,0.0193,0.0053,0.4903,0.1916,569
2014,"BATTIEST ES",48I071105,"Elementary School",0.0000,0.5728,0.0000,0.0000,0.0000,0.4272,0.0000,206
2015,"BATTIEST ES",48I071105,"Elementary School",0.0051,0.5612,0.0000,0.0000,0.0000,0.4184,0.0153,196
2016,"BATTIEST ES",48I071105,"Elementary School",0.0242,0.5652,0.0000,0.0000,0.0000,0.3913,0.0193,207
2014,"BATTIEST HS",48I071715,"High School",0.0147,0.5294,0.0000,0.0000,0.0000,0.4559,0.0000,68
2015,"BATTIEST HS",48I071715,"High School",0.0135,0.5000,0.0000,0.0000,0.0000,0.4865,0.0000,74
2016,"BATTIEST HS",48I071715,"High School",0.0000,0.5211,0.0000,0.0000,0.0000,0.4789,0.0000,71
2014,"BEARDEN PUBLIC SCHOOL",54C029105,"Elementary School",0.0088,0.2478,0.0000,0.0000,0.0000,0.3717,0.3717,113
2015,"BEARDEN PUBLIC SCHOOL",54C029105,"Elementary School",0.0095,0.2095,0.0000,0.0000,0.0000,0.3619,0.4190,105
2016,"BEARDEN PUBLIC SCHOOL",54C029105,"Elementary School",0.0316,0.2737,0.0000,0.0000,0.0000,0.3368,0.3579,95
2014,"BEAVER ES",04I022105,"Elementary School",0.4029,0.0072,0.0036,0.0036,0.0000,0.5755,0.0072,278
2015,"BEAVER ES",04I022105,"Elementary School",0.4228,0.0034,0.0034,0.0034,0.0000,0.5604,0.0067,298
2016,"BEAVER ES",04I022105,"Elementary School",0.3832,0.0000,0.0036,0.0073,0.0036,0.5949,0.0073,274
2014,"BEAVER HS",04I022705,"High School",0.2903,0.0215,0.0108,0.0000,0.0108,0.6667,0.0000,93
2015,"BEAVER HS",04I022705,"High School",0.3053,0.0105,0.0000,0.0000,0.0105,0.6737,0.0000,95
2016,"BEAVER HS",04I022705,"High School",0.3263,0.0105,0.0000,0.0000,0.0105,0.6526,0.0000,95
2014,"BEGGS ES",56I004105,"Elementary School",0.0591,0.1540,0.0021,0.0527,0.0000,0.5211,0.2110,474
2015,"BEGGS ES",56I004105,"Elementary School",0.0604,0.1409,0.0022,0.0694,0.0000,0.5213,0.2058,447
2016,"BEGGS ES",56I004105,"Elementary School",0.0760,0.1313,0.0000,0.0530,0.0000,0.5530,0.1866,434
2014,"BEGGS HS",56I004705,"High School",0.0356,0.2374,0.0000,0.0445,0.0000,0.4599,0.2226,337
2015,"BEGGS HS",56I004705,"High School",0.0331,0.2541,0.0000,0.0552,0.0000,0.4282,0.2293,362
2016,"BEGGS HS",56I004705,"High School",0.0427,0.2393,0.0000,0.0513,0.0000,0.4387,0.2279,351
2014,"BEGGS MS",56I004505,"Middle School",0.0556,0.2611,0.0000,0.0444,0.0000,0.4056,0.2333,180
2015,"BEGGS MS",56I004505,"Middle School",0.0474,0.2061,0.0000,0.0696,0.0000,0.4652,0.2117,359
2016,"BEGGS MS",56I004505,"Middle School",0.0406,0.1739,0.0000,0.0667,0.0058,0.5072,0.2058,345
2014,"BEGGS UPPER ES",56I004405,"Elementary School",0.0383,0.2131,0.0000,0.0492,0.0000,0.4699,0.2295,183
2014,"BELFONTE BELL ES (ADAIR CNTY)",68C050110,"Elementary School",0.0306,0.9490,0.0000,0.0000,0.0000,0.0204,0.0000,98
2015,"BELFONTE BELL ES (ADAIR CNTY)",68C050110,"Elementary School",0.0367,0.9541,0.0000,0.0000,0.0000,0.0092,0.0000,109
2016,"BELFONTE BELL ES (ADAIR CNTY)",68C050110,"Elementary School",0.0185,0.9722,0.0000,0.0000,0.0000,0.0093,0.0000,108
2014,"BELFONTE PUBLIC SCHOOL",68C050105,"Elementary School",0.0924,0.5126,0.0168,0.0000,0.0084,0.3697,0.0000,119
2015,"BELFONTE PUBLIC SCHOOL",68C050105,"Elementary School",0.0962,0.5577,0.0192,0.0000,0.0000,0.3269,0.0000,104
2016,"BELFONTE PUBLIC SCHOOL",68C050105,"Elementary School",0.1010,0.5455,0.0303,0.0000,0.0000,0.3232,0.0000,99
2014,"BENNINGTON ES",07I040105,"Elementary School",0.0142,0.4313,0.0000,0.0047,0.0000,0.5261,0.0237,211
2015,"BENNINGTON ES",07I040105,"Elementary School",0.0192,0.4183,0.0000,0.0048,0.0000,0.5240,0.0337,208
2016,"BENNINGTON ES",07I040105,"Elementary School",0.0274,0.3927,0.0000,0.0046,0.0000,0.5479,0.0274,219
2014,"BENNINGTON HS",07I040705,"High School",0.0526,0.5395,0.0000,0.0000,0.0000,0.4079,0.0000,76
2015,"BENNINGTON HS",07I040705,"High School",0.0641,0.4615,0.0000,0.0000,0.0000,0.4744,0.0000,78
2016,"BENNINGTON HS",07I040705,"High School",0.0633,0.4810,0.0000,0.0000,0.0000,0.4557,0.0000,79
2014,"BERRYHILL ES SOUTH",72I010105,"Elementary School",0.0445,0.0383,0.0000,0.0031,0.0000,0.6518,0.2623,652
2015,"BERRYHILL ES SOUTH",72I010105,"Elementary School",0.0398,0.0581,0.0000,0.0046,0.0015,0.6544,0.2416,654
2016,"BERRYHILL ES SOUTH",72I010105,"Elementary School",0.0496,0.0729,0.0000,0.0062,0.0000,0.6279,0.2434,645
2014,"BERRYHILL HS",72I010705,"High School",0.0471,0.0919,0.0000,0.0157,0.0000,0.6345,0.2108,446
2015,"BERRYHILL HS",72I010705,"High School",0.0454,0.0952,0.0000,0.0204,0.0000,0.6122,0.2268,441
2016,"BERRYHILL HS",72I010705,"High School",0.0379,0.0687,0.0000,0.0118,0.0000,0.6351,0.2464,422
2014,"BERRYHILL MS",72I010510,"Middle School",0.0262,0.1518,0.0000,0.0157,0.0000,0.6178,0.1885,191
2015,"BERRYHILL MS",72I010510,"Middle School",0.0222,0.0778,0.0000,0.0167,0.0000,0.6556,0.2278,180
2016,"BERRYHILL MS",72I010510,"Middle School",0.0419,0.0314,0.0000,0.0000,0.0000,0.6387,0.2880,191
2014,"BETHANY HS",55I088705,"High School",0.0951,0.0627,0.0171,0.0342,0.0057,0.6939,0.0913,526
2015,"BETHANY HS",55I088705,"High School",0.1357,0.0504,0.0174,0.0329,0.0039,0.6667,0.0930,516
2016,"BETHANY HS",55I088705,"High School",0.1340,0.0408,0.0194,0.0311,0.0019,0.6718,0.1010,515
2014,"BETHANY MS",55I088505,"Middle School",0.1332,0.0217,0.0217,0.0217,0.0027,0.6766,0.1223,368
2015,"BETHANY MS",55I088505,"Middle School",0.1549,0.0353,0.0217,0.0245,0.0000,0.6495,0.1141,368
2016,"BETHANY MS",55I088505,"Middle School",0.1506,0.0286,0.0208,0.0234,0.0000,0.6494,0.1273,385
2014,"CHILDREN'S CTR",55I088110,"Elementary School",0.0794,0.0794,0.0159,0.3333,0.0000,0.4921,0.0000,63
2015,"CHILDREN'S CTR",55I088110,"Elementary School",0.1452,0.0645,0.0323,0.2742,0.0000,0.4839,0.0000,62
2016,"CHILDREN'S CTR",55I088110,"Elementary School",0.0806,0.0645,0.0323,0.3548,0.0000,0.4677,0.0000,62
2014,"EARL HARRIS ES",55I088105,"Elementary School",0.1779,0.0445,0.0067,0.0243,0.0000,0.6456,0.1011,742
2015,"EARL HARRIS ES",55I088105,"Elementary School",0.1664,0.0386,0.0040,0.0200,0.0013,0.6684,0.1012,751
2016,"EARL HARRIS ES",55I088105,"Elementary School",0.1799,0.0317,0.0053,0.0159,0.0013,0.6601,0.1058,756
2014,"BETHEL ES",63I003105,"Elementary School",0.0318,0.1669,0.0016,0.0032,0.0000,0.7838,0.0127,629
2015,"BETHEL ES",63I003105,"Elementary School",0.0338,0.1672,0.0032,0.0032,0.0016,0.7235,0.0675,622
2016,"BETHEL ES",63I003105,"Elementary School",0.0283,0.1698,0.0031,0.0047,0.0000,0.7091,0.0849,636
2014,"BETHEL HS",63I003705,"High School",0.0308,0.2205,0.0026,0.0154,0.0000,0.7154,0.0154,390
2015,"BETHEL HS",63I003705,"High School",0.0226,0.2256,0.0050,0.0125,0.0000,0.7293,0.0050,399
2016,"BETHEL HS",63I003705,"High School",0.0094,0.1929,0.0094,0.0094,0.0000,0.7765,0.0024,425
2014,"BETHEL MS",63I003505,"Middle School",0.0219,0.1969,0.0125,0.0125,0.0031,0.7500,0.0031,320
2015,"BETHEL MS",63I003505,"Middle School",0.0156,0.1844,0.0094,0.0063,0.0000,0.7719,0.0125,320
2016,"BETHEL MS",63I003505,"Middle School",0.0317,0.1585,0.0070,0.0106,0.0000,0.7746,0.0176,284
2014,"BIG PASTURE ES",17I333105,"Elementary School",0.1366,0.0621,0.0000,0.0000,0.0000,0.7453,0.0559,161
2015,"BIG PASTURE ES",17I333105,"Elementary School",0.1788,0.0397,0.0000,0.0000,0.0000,0.7351,0.0464,151
2016,"BIG PASTURE ES",17I333105,"Elementary School",0.1753,0.0649,0.0000,0.0000,0.0000,0.7208,0.0390,154
2014,"BIG PASTURE HS",17I333705,"High School",0.1587,0.0476,0.0159,0.0000,0.0000,0.6984,0.0794,63
2015,"BIG PASTURE HS",17I333705,"High School",0.1702,0.0426,0.0213,0.0000,0.0000,0.7021,0.0638,47
2016,"BIG PASTURE HS",17I333705,"High School",0.2093,0.0465,0.0000,0.0000,0.0000,0.6279,0.1163,43
2014,"BILLINGS ES",52I002105,"Elementary School",0.0217,0.0435,0.0000,0.0870,0.0000,0.8478,0.0000,46
2015,"BILLINGS ES",52I002105,"Elementary School",0.0000,0.1064,0.0000,0.0000,0.0000,0.8723,0.0213,47
2016,"BILLINGS ES",52I002105,"Elementary School",0.0000,0.1091,0.0000,0.0182,0.0000,0.8727,0.0000,55
2014,"BILLINGS HS",52I002705,"High School",0.0625,0.0000,0.0000,0.0000,0.0000,0.9375,0.0000,16
2015,"BILLINGS HS",52I002705,"High School",0.0625,0.0000,0.0000,0.0000,0.0000,0.9375,0.0000,16
2016,"BILLINGS HS",52I002705,"High School",0.0357,0.0714,0.0000,0.0000,0.0000,0.8929,0.0000,28
2014,"BINGER-ONEY ES",08I168105,"Elementary School",0.0463,0.2135,0.0000,0.0285,0.0000,0.6655,0.0463,281
2015,"BINGER-ONEY ES",08I168105,"Elementary School",0.0463,0.2206,0.0000,0.0249,0.0000,0.6477,0.0605,281
2016,"BINGER-ONEY ES",08I168105,"Elementary School",0.0467,0.2140,0.0000,0.0195,0.0000,0.6265,0.0934,257
2014,"BINGER-ONEY HS",08I168705,"High School",0.0254,0.2966,0.0000,0.0085,0.0000,0.6356,0.0339,118
2015,"BINGER-ONEY HS",08I168705,"High School",0.0000,0.2870,0.0000,0.0174,0.0000,0.6522,0.0435,115
2016,"BINGER-ONEY HS",08I168705,"High School",0.0091,0.2545,0.0000,0.0273,0.0000,0.5909,0.1182,110
2014,"BISHOP PUBLIC SCHOOL",16C049105,"Elementary School",0.2270,0.0333,0.0137,0.2133,0.0020,0.3875,0.1233,511
2015,"BISHOP PUBLIC SCHOOL",16C049105,"Elementary School",0.2409,0.0421,0.0191,0.2256,0.0057,0.3346,0.1319,523
2016,"BISHOP PUBLIC SCHOOL",16C049105,"Elementary School",0.2351,0.0504,0.0131,0.2127,0.0075,0.3377,0.1437,536
2014,"BIXBY HS",72I004705,"High School",0.0615,0.1001,0.0131,0.0216,0.0013,0.7585,0.0438,1528
2015,"BIXBY HS",72I004705,"High School",0.0687,0.0929,0.0099,0.0285,0.0019,0.7461,0.0520,1615
2016,"BIXBY HS",72I004705,"High School",0.0785,0.0820,0.0123,0.0199,0.0018,0.7446,0.0609,1707
2014,"BIXBY MS",72I004505,"Middle School",0.0696,0.0840,0.0060,0.0180,0.0000,0.7503,0.0720,833
2015,"BIXBY MS",72I004505,"Middle School",0.0596,0.0872,0.0103,0.0138,0.0011,0.7523,0.0757,872
2016,"BIXBY MS",72I004505,"Middle School",0.0783,0.0840,0.0138,0.0184,0.0000,0.7307,0.0748,869
2014,"BIXBY NORTH ES",72I004120,"Elementary School",0.0934,0.0581,0.0205,0.0171,0.0000,0.7335,0.0774,878
2015,"BIXBY NORTH ES",72I004120,"Elementary School",0.0988,0.0673,0.0258,0.0180,0.0000,0.7059,0.0842,891
2016,"BIXBY NORTH ES",72I004120,"Elementary School",0.1175,0.0722,0.0330,0.0196,0.0024,0.6695,0.0857,817
2014,"CENTRAL ES",72I004110,"Elementary School",0.0798,0.0739,0.0012,0.0164,0.0000,0.7324,0.0962,852
2015,"CENTRAL ES",72I004110,"Elementary School",0.0876,0.0732,0.0036,0.0156,0.0000,0.7263,0.0936,833
2016,"CENTRAL ES",72I004110,"Elementary School",0.0765,0.0889,0.0011,0.0202,0.0011,0.7143,0.0979,889
2014,"CENTRAL INTERMEDIATE SCHOOL",72I004140,"Elementary School",0.0981,0.0846,0.0058,0.0154,0.0000,0.7327,0.0635,520
2015,"CENTRAL INTERMEDIATE SCHOOL",72I004140,"Elementary School",0.1008,0.1008,0.0076,0.0114,0.0000,0.7034,0.0760,526
2016,"CENTRAL INTERMEDIATE SCHOOL",72I004140,"Elementary School",0.1045,0.0901,0.0054,0.0054,0.0000,0.6919,0.1027,555
2014,"NORTH INTERMEDIATE SCHOOL",72I004130,"Elementary School",0.0714,0.0620,0.0207,0.0150,0.0000,0.7688,0.0620,532
2015,"NORTH INTERMEDIATE SCHOOL",72I004130,"Elementary School",0.1099,0.0568,0.0201,0.0092,0.0000,0.7198,0.0842,546
2016,"NORTH INTERMEDIATE SCHOOL",72I004130,"Elementary School",0.1151,0.0504,0.0252,0.0162,0.0000,0.7068,0.0863,556
2014,"NORTHEAST ES AND IS",72I004150,"Elementary School",0.0266,0.0900,0.0102,0.0307,0.0000,0.7403,0.1022,489
2015,"NORTHEAST ES AND IS",72I004150,"Elementary School",0.0292,0.0858,0.0078,0.0390,0.0000,0.7212,0.1170,513
2016,"NORTHEAST ES AND IS",72I004150,"Elementary School",0.0383,0.0904,0.0092,0.0291,0.0000,0.6983,0.1348,653
2014,"BLACKWELL ES",36I045125,"Elementary School",0.1213,0.2134,0.0021,0.0105,0.0000,0.6297,0.0230,478
2015,"BLACKWELL ES",36I045125,"Elementary School",0.1014,0.1644,0.0061,0.0184,0.0000,0.6974,0.0123,651
2016,"BLACKWELL ES",36I045125,"Elementary School",0.0982,0.1541,0.0106,0.0151,0.0000,0.7100,0.0121,662
2014,"BLACKWELL HS",36I045705,"High School",0.1291,0.1671,0.0025,0.0076,0.0000,0.6911,0.0025,395
2015,"BLACKWELL HS",36I045705,"High School",0.1364,0.2249,0.0024,0.0072,0.0000,0.6268,0.0024,418
2016,"BLACKWELL HS",36I045705,"High School",0.1346,0.2740,0.0048,0.0072,0.0000,0.5793,0.0000,416
2014,"BLACKWELL MS",36I045505,"Middle School",0.1223,0.2571,0.0031,0.0063,0.0000,0.6113,0.0000,319
2015,"BLACKWELL MS",36I045505,"Middle School",0.1262,0.2945,0.0032,0.0129,0.0000,0.5631,0.0000,309
2016,"BLACKWELL MS",36I045505,"Middle School",0.1348,0.2553,0.0035,0.0106,0.0035,0.5922,0.0000,282
2014,"HUSTON EC CTR",36I045105,"Elementary School",0.1000,0.0810,0.0095,0.0190,0.0000,0.7905,0.0000,210
2014,"BLAIR ES",33I054105,"Elementary School",0.2390,0.0537,0.0049,0.0244,0.0000,0.6732,0.0049,205
2015,"BLAIR ES",33I054105,"Elementary School",0.2657,0.0676,0.0048,0.0386,0.0000,0.6087,0.0145,207
2016,"BLAIR ES",33I054105,"Elementary School",0.2805,0.0543,0.0045,0.0317,0.0000,0.6154,0.0136,221
2014,"BLAIR HS",33I054705,"High School",0.1538,0.0659,0.0110,0.0000,0.0000,0.7692,0.0000,91
2015,"BLAIR HS",33I054705,"High School",0.1573,0.0337,0.0112,0.0225,0.0000,0.7753,0.0000,89
2016,"BLAIR HS",33I054705,"High School",0.2025,0.0380,0.0000,0.0253,0.0000,0.7342,0.0000,79
2014,"BLANCHARD ES",47I029105,"Elementary School",0.0495,0.1007,0.0017,0.0068,0.0000,0.8106,0.0307,586
2015,"BLANCHARD ES",47I029105,"Elementary School",0.0564,0.0899,0.0018,0.0088,0.0000,0.7760,0.0670,567
2016,"BLANCHARD ES",47I029105,"Elementary School",0.0522,0.0802,0.0000,0.0037,0.0000,0.7910,0.0728,536
2014,"BLANCHARD HS",47I029705,"High School",0.0698,0.0833,0.0019,0.0155,0.0000,0.7907,0.0388,516
2015,"BLANCHARD HS",47I029705,"High School",0.0779,0.1058,0.0000,0.0148,0.0000,0.7755,0.0260,539
2016,"BLANCHARD HS",47I029705,"High School",0.0818,0.1309,0.0018,0.0127,0.0000,0.7455,0.0273,550
2014,"BLANCHARD INTERMEDIATE ES",47I029110,"Elementary School",0.0452,0.1633,0.0075,0.0151,0.0075,0.7613,0.0000,398
2015,"BLANCHARD INTERMEDIATE ES",47I029110,"Elementary School",0.0556,0.1594,0.0048,0.0097,0.0000,0.7681,0.0024,414
2016,"BLANCHARD INTERMEDIATE ES",47I029110,"Elementary School",0.0596,0.1422,0.0069,0.0069,0.0000,0.7592,0.0252,436
2014,"BLANCHARD MS",47I029510,"Middle School",0.0416,0.1481,0.0104,0.0078,0.0000,0.7792,0.0130,385
2015,"BLANCHARD MS",47I029510,"Middle School",0.0647,0.1439,0.0144,0.0120,0.0024,0.7458,0.0168,417
2016,"BLANCHARD MS",47I029510,"Middle School",0.0690,0.1714,0.0095,0.0143,0.0048,0.7238,0.0071,420
2014,"BLUEJACKET ES",18I020105,"Elementary School",0.0494,0.4198,0.0123,0.0000,0.0000,0.4444,0.0741,81
2015,"BLUEJACKET ES",18I020105,"Elementary School",0.0000,0.4648,0.0141,0.0000,0.0000,0.4366,0.0845,71
2016,"BLUEJACKET ES",18I020105,"Elementary School",0.0000,0.3412,0.0118,0.0000,0.0000,0.6000,0.0471,85
2014,"BLUEJACKET HS",18I020705,"High School",0.0580,0.4783,0.0000,0.0000,0.0000,0.4638,0.0000,69
2015,"BLUEJACKET HS",18I020705,"High School",0.0141,0.4366,0.0000,0.0000,0.0000,0.4930,0.0563,71
2016,"BLUEJACKET HS",18I020705,"High School",0.0128,0.3846,0.0000,0.0000,0.0000,0.5128,0.0897,78
2014,"BLUEJACKET MS",18I020505,"Middle School",0.0000,0.5370,0.0000,0.0000,0.0000,0.4444,0.0185,54
2015,"BLUEJACKET MS",18I020505,"Middle School",0.0392,0.4314,0.0000,0.0000,0.0000,0.4118,0.1176,51
2016,"BLUEJACKET MS",18I020505,"Middle School",0.0328,0.4426,0.0000,0.0000,0.0000,0.3934,0.1311,61
2014,"BOISE CITY ES",13I002105,"Elementary School",0.3988,0.0000,0.0000,0.0119,0.0000,0.5893,0.0000,168
2015,"BOISE CITY ES",13I002105,"Elementary School",0.4235,0.0000,0.0000,0.0000,0.0118,0.5588,0.0059,170
2016,"BOISE CITY ES",13I002105,"Elementary School",0.4762,0.0119,0.0000,0.0000,0.0000,0.4940,0.0179,168
2014,"BOISE CITY HS",13I002705,"High School",0.3750,0.0000,0.0250,0.0000,0.0000,0.6000,0.0000,80
2015,"BOISE CITY HS",13I002705,"High School",0.4167,0.0000,0.0238,0.0000,0.0000,0.5595,0.0000,84
2016,"BOISE CITY HS",13I002705,"High School",0.4819,0.0000,0.0000,0.0120,0.0000,0.5060,0.0000,83
2014,"BOISE CITY JHS",13I002505,"Middle School",0.4737,0.0000,0.0000,0.0000,0.0000,0.5263,0.0000,38
2015,"BOISE CITY JHS",13I002505,"Middle School",0.5476,0.0000,0.0000,0.0238,0.0000,0.4286,0.0000,42
2016,"BOISE CITY JHS",13I002505,"Middle School",0.5000,0.0000,0.0000,0.0000,0.0000,0.4524,0.0476,42
2014,"BOKOSHE ES",40I026105,"Elementary School",0.0360,0.2703,0.0000,0.0090,0.0000,0.6667,0.0180,111
2015,"BOKOSHE ES",40I026105,"Elementary School",0.0682,0.2424,0.0000,0.0303,0.0000,0.6288,0.0303,132
2016,"BOKOSHE ES",40I026105,"Elementary School",0.0538,0.2231,0.0000,0.0154,0.0000,0.6923,0.0154,130
2014,"BOKOSHE HS",40I026715,"High School",0.0270,0.1892,0.0000,0.0541,0.0000,0.6757,0.0541,37
2015,"BOKOSHE HS",40I026715,"High School",0.0244,0.2439,0.0244,0.0244,0.0000,0.6585,0.0244,41
2016,"BOKOSHE HS",40I026715,"High School",0.0217,0.2609,0.0217,0.0000,0.0000,0.5870,0.1087,46
2014,"BOKOSHE JHS",40I026615,"Middle School",0.0233,0.2558,0.0233,0.0233,0.0000,0.6047,0.0698,43
2015,"BOKOSHE JHS",40I026615,"Middle School",0.0625,0.1875,0.0000,0.0417,0.0000,0.6250,0.0833,48
2016,"BOKOSHE JHS",40I026615,"Middle School",0.1042,0.1875,0.0000,0.0000,0.0000,0.6875,0.0208,48
2014,"APACHE ES",08I056105,"Elementary School",0.1044,0.3569,0.0000,0.0034,0.0000,0.4242,0.1111,297
2015,"APACHE ES",08I056105,"Elementary School",0.0884,0.3912,0.0000,0.0000,0.0034,0.4218,0.0952,294
2016,"APACHE ES",08I056105,"Elementary School",0.1222,0.3593,0.0000,0.0000,0.0037,0.3889,0.1259,270
2014,"APACHE HS",08I056705,"High School",0.0980,0.3203,0.0000,0.0196,0.0000,0.4314,0.1307,153
2015,"APACHE HS",08I056705,"High School",0.1118,0.3416,0.0000,0.0186,0.0000,0.3975,0.1304,161
2016,"APACHE HS",08I056705,"High School",0.0898,0.3832,0.0000,0.0060,0.0000,0.3653,0.1557,167
2014,"APACHE MS",08I056505,"Middle School",0.0851,0.3759,0.0000,0.0142,0.0000,0.3972,0.1277,141
2015,"APACHE MS",08I056505,"Middle School",0.1216,0.3243,0.0000,0.0000,0.0000,0.3851,0.1689,148
2016,"APACHE MS",08I056505,"Middle School",0.1295,0.3237,0.0000,0.0000,0.0000,0.4173,0.1295,139
2014,"BOSWELL ES",12I001105,"Elementary School",0.1008,0.3548,0.0000,0.0645,0.0000,0.4395,0.0403,248
2015,"BOSWELL ES",12I001105,"Elementary School",0.1160,0.3160,0.0000,0.0720,0.0000,0.4360,0.0600,250
2016,"BOSWELL ES",12I001105,"Elementary School",0.1013,0.2954,0.0000,0.0675,0.0000,0.4557,0.0802,237
2014,"BOSWELL HS",12I001715,"High School",0.0361,0.5663,0.0000,0.0241,0.0000,0.3735,0.0000,83
2015,"BOSWELL HS",12I001715,"High School",0.0385,0.4744,0.0000,0.0256,0.0000,0.4615,0.0000,78
2016,"BOSWELL HS",12I001715,"High School",0.0116,0.4186,0.0000,0.0465,0.0000,0.5233,0.0000,86
2014,"BOSWELL MS",12I001515,"Middle School",0.0476,0.3571,0.0000,0.0476,0.0000,0.5476,0.0000,42
2015,"BOSWELL MS",12I001515,"Middle School",0.0196,0.3529,0.0000,0.0980,0.0000,0.5294,0.0000,51
2016,"BOSWELL MS",12I001515,"Middle School",0.1132,0.4151,0.0000,0.0377,0.0000,0.4340,0.0000,53
