,Year,SchoolCode,SchoolName,IndexScore,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,3_Math_Advanced,3_Math_Below_Satisfactory,3_Math_Satisfactory,3_Reading_Advanced,3_Reading_Below_Satisfactory,3_Reading_Satisfactory,4_Math_Advanced,4_Math_Below_Satisfactory,4_Math_Satisfactory,4_Reading_Advanced,4_Reading_Below_Satisfactory,4_Reading_Satisfactory,5_Math_Advanced,5_Math_Below_Satisfactory,5_Math_Satisfactory,5_Reading_Advanced,5_Reading_Below_Satisfactory,5_Reading_Satisfactory,5_Science_Advanced,5_Science_Below_Satisfactory,5_Science_Satisfactory,5_SocialStudies_Advanced,5_SocialStudies_Below_Satisfactory,5_SocialStudies_Satisfactory,6_Math_Advanced,6_Math_Below_Satisfactory,6_Math_Satisfactory,6_Reading_Advanced,6_Reading_Below_Satisfactory,6_Reading_Satisfactory,7_Math_Advanced,7_Math_Below_Satisfactory,7_Math_Satisfactory,7_Reading_Advanced,7_Reading_Below_Satisfactory,7_Reading_Satisfactory,8_History_Advanced,8_History_Below_Satisfactory,8_History_Satisfactory,8_Math_Advanced,8_Math_Below_Satisfactory,8_Math_Satisfactory,8_Reading_Advanced,8_Reading_Below_Satisfactory,8_Reading_Satisfactory,8_Science_Advanced,8_Science_Below_Satisfactory,8_Science_Satisfactory,EOI_Algebra_Advanced,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory
46,2016,62I037705,ROFF HS,76,65035.95,50417.32,0.05,0.16,0.25,0.551,0.21,0.69,0.11,98,8.94,45795.17,0.747,18.11,0.78,0.57,0.29,0.0,High School,0.0306,0.3673,0.0,0.0,0.0,0.602,0.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6231,0.07,0.3069,0.22,0.12,0.66,0.085,0.5,0.415,0.1144,0.12,0.7656,0.13,0.0,0.87,0.5704,0.08,0.3496,0.052000000000000005,0.6,0.348
47,2015,33I014705,DUKE HS,87,52121.89,50278.73,0.04,0.15,0.29,0.35700000000000004,0.25,0.66,0.09,56,4.77,44545.26,0.17600000000000002,11.44,0.13,0.24,0.0,0.92,High School,0.1429,0.0357,0.0,0.0357,0.0,0.7857,0.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.55,0.45,0.1575,0.37,0.4725,0.25,0.0,0.75,0.1692,0.06,0.7708,0.0975,0.25,0.6525,0.12,0.4,0.48
48,2016,72I013705,GLENPOOL HS,85,66988.03,29838.19,0.07,0.13,0.34,0.45299999999999996,0.22,0.68,0.1,717,42.54,47746.34,0.318,15.48,5.0,2.0,2.24,4.13,High School,0.1004,0.1311,0.0223,0.0223,0.0,0.4881,0.2357,717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414,0.08,0.506,0.4416,0.08,0.4784,0.0969,0.43,0.4731,0.08800000000000001,0.2,0.7120000000000001,0.3234,0.02,0.6566,0.174,0.13,0.696,0.3306,0.13,0.5394
49,2015,67I006705,NEW LIMA HS,93,60600.0,24295.32,0.06,0.16,0.41,0.774,0.11,0.76,0.14,93,6.22,43960.12,0.242,9.55,1.33,0.44,0.29,0.91,High School,0.0753,0.1935,0.0215,0.0538,0.0,0.4409,0.2151,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4095,0.09,0.5005,0.21600000000000003,0.2,0.584,0.0,0.41,0.59,0.1275,0.15,0.7225,0.25,0.0,0.75,,,,0.2852,0.38,0.3348
50,2014,42I014705,COYLE HS,82,63508.0,68625.0,0.1,0.17,0.1,0.65,0.27,0.61,0.12,76,6.3,54217.2,0.289,16.39,1.0,0.5,0.28,0.5,High School,0.0263,0.1053,0.0,0.1447,0.0,0.2237,0.5,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0552,0.31,0.6348,0.0,0.73,0.27,0.0,0.47,0.53,0.1672,0.12,0.7128,0.09,0.0,0.91,0.2871,0.13,0.5829,0.08,0.2,0.72
51,2015,32I054705,STUART HS,78,59351.42,88826.97,0.03,0.17,0.3,0.753,0.11,0.77,0.12,97,5.7,43679.12,0.373,12.37,0.5,0.43,0.29,1.73,High School,0.0412,0.3093,0.0,0.0,0.0,0.6495,0.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1342,0.39,0.4758,0.0405,0.19,0.7695,0.057,0.62,0.32299999999999995,0.21,0.0,0.79,0.0768,0.04,0.8832,0.1106,0.21,0.6794,0.134,0.33,0.536
52,2016,42I014705,COYLE HS,91,58869.62,63969.98,0.12,0.19,0.23,0.523,0.25,0.63,0.12,88,5.64,52420.74,0.149,14.43,1.0,0.5,0.0,0.5,High School,0.0341,0.0682,0.0,0.1932,0.0,0.1818,0.5227,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0979,0.11,0.7921,0.099,0.45,0.451,0.0,0.75,0.25,0.23,0.08,0.69,0.1411,0.17,0.6889,0.3276,0.09,0.5824,0.2059,0.29,0.5041
53,2015,72I010705,BERRYHILL HS,98,69718.77,30421.9,0.07,0.08,0.23,0.27699999999999997,0.25,0.67,0.07,441,21.48,41681.66,0.33399999999999996,11.91,1.34,1.0,2.28,3.0,High School,0.0454,0.0952,0.0,0.0204,0.0,0.6122,0.2268,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4554,0.01,0.5346,0.3192,0.16,0.5208,0.1386,0.34,0.5214,0.3264,0.04,0.6336,0.5049,0.01,0.4851,0.3276,0.16,0.5124,0.3496,0.24,0.4104
54,2016,03I026705,CANEY HS,72,44737.16,40665.74,0.09,0.21,0.31,0.649,0.14,0.7,0.16,74,5.98,48085.33,0.45,11.17,0.5,0.29,0.43,0.83,High School,0.0676,0.5405,0.0,0.0135,0.0,0.3784,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0496,0.38,0.5704,,,,0.052000000000000005,0.6,0.348,0.1368,0.24,0.6232,0.0,0.13,0.87,,,,0.0,0.6,0.4
55,2015,55I089760,NORTHEAST HS,72,53011.22,49735.22,0.08,0.27,0.47,0.715,0.22,0.55,0.22,214,16.48,56577.59,0.429,12.6,0.6,0.5,1.1,1.1,High School,0.0607,0.0187,0.0187,0.8645,0.0,0.027999999999999997,0.0093,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059000000000000004,0.41,0.531,0.0,0.47,0.53,0.0,0.92,0.08,0.0536,0.33,0.6164,0.0243,0.19,0.7857,0.0142,0.29,0.6958,0.0392,0.51,0.4508
56,2015,61I030705,SAVANNA HS,86,63777.9,24247.07,0.05,0.12,0.35,0.52,0.2,0.7,0.1,175,10.5,46374.0,0.369,17.51,1.0,0.25,0.63,0.5,High School,0.0229,0.4057,0.0,0.0,0.0057,0.5486,0.0171,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2366,0.09,0.6734,0.1748,0.08,0.7452,0.0174,0.42,0.5626,0.2047,0.11,0.6853,0.11699999999999999,0.1,0.7829999999999999,0.2052,0.24,0.5548,0.2233,0.23,0.5467
57,2016,70I015705,HARDESTY HS,87,59634.88,197399.58,0.04,0.14,0.27,0.52,0.15,0.62,0.23,25,4.84,44850.08,0.172,6.99,0.0,0.13,0.05,0.4,High School,0.4,0.0,0.0,0.0,0.0,0.56,0.04,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1139,0.33,0.5561,,,,0.5,0.0,0.5,0.2494,0.14,0.6106,,,,0.2059,0.29,0.5041,,,
58,2016,65I066705,HAMMON HS,84,60811.28,256067.02,0.04,0.28,0.16,0.38299999999999995,0.19,0.7,0.11,60,9.0,45672.11,0.23600000000000002,12.6,0.5,0.75,0.38,1.0,High School,0.0333,0.2333,0.0,0.0,0.0,0.6833,0.05,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.335,0.33,0.335,0.0325,0.75,0.2175,0.0,0.17,0.83,0.0,0.17,0.83,0.08,0.0,0.92,0.0858,0.22,0.6942,0.0,0.33,0.67
59,2014,24I001705,WAUKOMIS HS,97,62181.0,44722.0,0.04,0.09,0.29,0.48,0.21,0.66,0.13,103,5.96,43507.13,0.168,16.22,0.5,0.5,0.42,0.84,High School,0.068,0.0194,0.0,0.0,0.0,0.8155,0.0971,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4717,0.11,0.4183,0.5,0.0,0.5,0.0225,0.55,0.4275,0.1425,0.05,0.8075,0.41,0.0,0.59,0.68,0.0,0.32,0.3526,0.14,0.5074
60,2016,65I015705,SWEETWATER HS,92,68059.5,492395.67,0.0,0.17,0.17,0.9390000000000001,0.2,0.7,0.1,33,5.54,50596.79,0.361,15.48,0.0,0.13,0.25,0.75,High School,0.0909,0.0,0.0,0.0,0.0,0.8485,0.0606,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.0,0.33,0.2211,0.33,0.4489,,,,,,,0.33,0.0,0.67,,,,0.065,0.5,0.435
61,2016,76I003720,WAYNOKA HS,100,61447.24,240476.39,0.04,0.11,0.47,0.284,0.18,0.67,0.15,67,6.71,46596.75,0.27699999999999997,11.45,0.57,0.5,1.0,0.5,High School,0.1343,0.0597,0.0,0.0,0.0,0.7612,0.0448,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.0,0.57,,,,0.06,0.4,0.54,0.08,0.2,0.72,0.13,0.0,0.87,,,,0.0,0.25,0.75
62,2014,77I005705,FORT SUPPLY HS,88,58068.0,289101.0,0.04,0.26,0.17,0.45,0.07,0.59,0.34,31,4.05,46854.81,0.0,8.17,0.35,0.67,0.13,0.5,High School,0.0323,0.0645,0.0,0.0323,0.0,0.8065,0.0645,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.0,0.62,,,,,,
63,2014,23I003705,ARNETT HS,98,75769.0,154291.0,0.04,0.07,0.12,0.2,0.27,0.64,0.1,59,7.61,43771.26,0.51,12.02,0.5,0.43,0.29,0.87,High School,0.1017,0.0339,0.0,0.0169,0.0,0.8475,0.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4984,0.11,0.3916,0.17,0.0,0.83,0.0,0.71,0.29,0.27,0.0,0.73,0.17,0.0,0.83,0.58,0.0,0.42,0.0994,0.29,0.6106
64,2016,24I018705,KREMLIN-HILLSDALE HS,83,98632.41,100553.96,0.04,0.05,0.07,0.304,0.29,0.63,0.08,79,6.33,43374.55,0.379,15.48,0.0,0.6,0.31,0.5,High School,0.038,0.0506,0.0127,0.0506,0.0,0.7975,0.0506,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0616,0.44,0.4984,,,,0.048,0.52,0.43200000000000005,0.1104,0.08,0.8096,,,,,,,0.1064,0.44,0.4536
65,2015,69I034705,CENTRAL HIGH HS,93,68079.3,30347.1,0.03,0.08,0.2,0.302,0.22,0.7,0.08,106,6.57,45562.95,0.392,16.41,0.33,0.33,0.5,0.5,High School,0.0472,0.0472,0.0,0.0472,0.0,0.8491,0.0094,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1349,0.29,0.5751,0.115,0.54,0.345,0.168,0.16,0.672,0.3298,0.03,0.6402,0.2158,0.17,0.6142,0.2511,0.19,0.5589
66,2014,24I085705,DRUMMOND HS,96,65864.0,35285.0,0.07,0.08,0.19,0.39,0.19,0.64,0.16,98,7.75,46236.22,0.204,18.56,0.71,0.5,0.25,0.5,High School,0.1429,0.0102,0.0,0.0102,0.0,0.8163,0.0204,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.0,0.57,0.1672,0.12,0.7128,0.0737,0.33,0.5963,0.225,0.1,0.675,0.33,0.0,0.67,0.4128,0.04,0.5472,0.57,0.05,0.38
67,2015,61I011705,HAILEYVILLE HS,85,48410.24,37008.93,0.06,0.19,0.45,0.731,0.12,0.74,0.14,104,7.29,44578.43,0.353,10.94,1.71,0.57,1.29,0.71,High School,0.0,0.6442,0.0,0.0192,0.0,0.3077,0.0288,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.29,0.71,0.0736,0.08,0.8464,0.0,0.62,0.38,0.2075,0.17,0.6225,0.3,0.0,0.7,0.0,0.07,0.93,,,
68,2014,40I062705,WHITESBORO HS,88,41468.0,18295.0,0.14,0.28,0.27,0.82,0.17,0.7,0.13,71,5.95,43825.04,0.225,21.39,0.5,0.28,0.45,0.14,High School,0.0141,0.0423,0.0141,0.0,0.0,0.6479,0.2817,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.5,0.0448,0.36,0.5952,0.125,0.5,0.375,0.17,0.0,0.83,0.23,0.0,0.77,0.4136,0.06,0.5264,0.3666,0.06,0.5734
69,2014,51I008705,OKTAHA HS,90,59942.0,10063.0,0.08,0.11,0.23,0.6,0.12,0.76,0.12,245,12.64,45881.09,0.15,16.95,1.0,0.5,3.11,1.0,High School,0.0163,0.5061,0.0,0.0122,0.0122,0.449,0.0041,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2418,0.07,0.6882,0.4268,0.03,0.5432,0.0099,0.67,0.3201,0.1204,0.14,0.7396,0.2325,0.07,0.6975,0.61,0.0,0.39,0.228,0.24,0.532
70,2015,18I006705,KETCHUM HS,83,51840.61,93039.12,0.1,0.24,0.4,0.58,0.16,0.68,0.15,219,15.03,43092.61,0.289,14.31,1.0,0.69,1.28,1.0,High School,0.0365,0.4795,0.0,0.0046,0.0,0.41100000000000003,0.0685,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1716,0.22,0.6084,0.0176,0.56,0.4224,0.0658,0.53,0.4042,0.1335,0.11,0.7565,0.1425,0.05,0.8075,0.132,0.12,0.748,0.46799999999999997,0.1,0.43200000000000005
71,2014,32I001705,MOSS HS,89,58947.0,61310.0,0.08,0.18,0.17,0.52,0.12,0.74,0.14,88,4.42,39788.28,0.38799999999999996,11.77,0.5,0.29,0.14,2.0,High School,0.0795,0.3409,0.0,0.0114,0.0,0.5227,0.0455,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21600000000000003,0.1,0.684,,,,0.0528,0.56,0.3872,0.3325,0.05,0.6175,0.0602,0.14,0.7998,0.2912,0.09,0.6188,0.15,0.4,0.45
72,2016,17I001705,WALTERS HS,89,54331.73,25387.82,0.09,0.18,0.34,0.474,0.17,0.69,0.14,211,13.79,44617.42,0.08800000000000001,17.66,0.0,0.5,0.29,1.0,High School,0.0427,0.1611,0.0047,0.019,0.0,0.6967,0.0758,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,0.14,0.645,0.0584,0.27,0.6716,0.0259,0.63,0.3441,0.166,0.17,0.664,0.2992,0.12,0.5808,0.1422,0.21,0.6478,0.126,0.3,0.574
73,2016,19I021705,DEPEW HS,83,59587.9,78745.79,0.04,0.11,0.17,0.635,0.16,0.71,0.14,126,7.71,44551.42,0.223,13.27,0.5,0.5,0.0,1.25,High School,0.0079,0.1667,0.0,0.0317,0.0,0.6587,0.1349,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2349,0.19,0.5751,0.1008,0.37,0.5292,0.0177,0.41,0.5723,0.0,0.04,0.96,0.1674,0.07,0.7626,0.3913,0.09,0.5187,0.102,0.4,0.498
74,2015,67I003705,BOWLEGS HS,73,54928.71,28574.87,0.04,0.1,0.19,0.711,0.15,0.66,0.19,90,6.22,44296.03,0.23600000000000002,11.63,1.5,0.5,0.88,0.88,High School,0.0333,0.2889,0.0,0.0,0.0,0.4222,0.2556,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1368,0.24,0.6232,,,,0.0336,0.58,0.3864,0.0464,0.42,0.5336,0.22,0.0,0.78,0.0432,0.46,0.4968,0.0304,0.62,0.3496
75,2015,07I003705,ACHILLE HS,91,50408.51,96025.77,0.13,0.14,0.31,0.7,0.15,0.68,0.17,100,6.86,44367.6,0.271,11.13,0.57,0.43,0.18,0.57,High School,0.01,0.22,0.0,0.04,0.0,0.7,0.03,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,0.15,0.782,,,,0.0693,0.37,0.5607,0.045,0.1,0.855,0.2,0.0,0.8,,,,0.174,0.13,0.696
76,2015,35I035705,COLEMAN HS,90,65554.24,42326.61,0.1,0.16,0.27,0.773,0.22,0.62,0.16,66,4.73,42438.43,0.063,13.5,0.0,0.25,0.25,0.12,High School,0.1364,0.3333,0.0,0.0,0.0152,0.4545,0.0606,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,,,,0.0,0.6,0.4,0.1,0.0,0.9,,,,,,,0.44,0.12,0.44
77,2015,47I005705,WASHINGTON HS,88,83803.81,26394.29,0.01,0.03,0.2,0.19699999999999998,0.23,0.67,0.1,274,12.29,45525.36,0.128,15.88,1.43,0.5,3.1,1.33,High School,0.0584,0.1241,0.0036,0.0036,0.0,0.8102,0.0,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2457,0.09,0.6643,0.3034,0.18,0.5166,0.0352,0.56,0.4048,0.0623,0.11,0.8277,0.2784,0.04,0.6816,0.5487,0.07,0.3813,0.3588,0.08,0.5612
78,2016,33I001705,NAVAJO HS,87,77065.58,22591.41,0.03,0.11,0.15,0.324,0.36,0.56,0.08,102,7.83,44539.28,0.19,18.37,0.5,0.33,0.33,0.67,High School,0.098,0.0392,0.0196,0.0098,0.0,0.8039,0.0294,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322,0.08,0.598,,,,0.03,0.25,0.72,0.3007,0.03,0.6693,0.1704,0.29,0.5396,0.1608,0.33,0.5092
79,2014,61I014715,KIOWA HS,97,55879.0,231812.0,0.05,0.17,0.24,0.52,0.13,0.72,0.16,95,9.0,49514.72,0.46,15.9,0.72,0.71,0.61,1.0,High School,0.0105,0.3474,0.0,0.0,0.0,0.6211,0.0211,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3293,0.11,0.5607,0.5264,0.06,0.4136,0.5162,0.11,0.3738,0.4982,0.06,0.4418,0.65,0.0,0.35,0.8,0.0,0.2,0.74,0.0,0.26
80,2014,24I018705,KREMLIN-HILLSDALE HS,103,81096.0,101208.0,0.04,0.04,0.08,0.33,0.27,0.63,0.1,87,6.78,36738.76,0.361,12.7,0.38,1.0,0.44,0.63,High School,0.0115,0.046,0.023,0.0115,0.0,0.8621,0.046,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3069,0.07,0.6231,,,,,,,0.18,0.0,0.82,0.0,0.0,1.0,0.4224,0.04,0.5376,0.2952,0.18,0.5248
81,2016,24I094705,COVINGTON-DOUGLAS HS,90,56866.77,101810.47,0.03,0.17,0.34,0.6579999999999999,0.2,0.69,0.12,79,6.49,43524.67,0.28,12.31,0.5,0.36,0.83,0.86,High School,0.1266,0.0,0.0,0.0,0.0,0.7089,0.1646,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.1,0.72,,,,0.0572,0.56,0.3828,0.22,0.12,0.66,0.133,0.05,0.8170000000000001,,,,0.135,0.1,0.765
82,2016,35I037705,WAPANUCKA HS,75,57796.21,55580.88,0.08,0.18,0.46,0.39,0.19,0.6,0.22,59,4.86,44472.51,0.441,15.21,0.29,0.14,0.14,0.79,High School,0.1017,0.3729,0.0,0.0169,0.0,0.4915,0.0169,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.2,0.64,0.0,0.86,0.14,0.0616,0.44,0.4984,0.0979,0.11,0.7921,0.14,0.0,0.86,0.4984,0.11,0.3916,0.0,0.71,0.29
83,2015,23I042705,SHATTUCK HS,92,62864.61,86237.83,0.05,0.23,0.33,0.34700000000000003,0.25,0.65,0.1,98,8.5,43177.29,0.441,13.01,1.13,0.38,0.63,1.0,High School,0.1837,0.0,0.0306,0.0,0.0,0.7653,0.0204,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0984,0.18,0.7216,0.0,0.29,0.71,0.0,0.44,0.56,0.1513,0.11,0.7387,0.37,0.0,0.63,0.2574,0.22,0.5226,0.2378,0.18,0.5822
84,2014,48I013705,EAGLETOWN HS,81,37946.0,28107.0,0.14,0.21,0.27,0.82,0.09,0.72,0.19,82,7.43,42114.3,0.26899999999999996,8.37,0.57,0.5,0.5,0.29,High School,0.0,0.2683,0.0366,0.0244,0.0122,0.6341,0.0244,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1139,0.33,0.5561,,,,0.0,0.79,0.21,0.0913,0.17,0.7387,0.0528,0.12,0.8272,0.1139,0.33,0.5561,0.063,0.55,0.387
85,2015,18I017715,WELCH HS,80,52897.92,40120.34,0.05,0.15,0.26,0.529,0.13,0.75,0.12,87,9.47,47146.3,0.348,13.41,0.74,0.29,0.14,0.3,High School,0.046,0.4023,0.0,0.0115,0.0,0.5402,0.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3362,0.18,0.4838,0.1064,0.24,0.6536,0.016,0.68,0.304,0.1209,0.07,0.8091,0.1786,0.06,0.7614,0.3999,0.07,0.5301,0.0616,0.23,0.7084
86,2014,41I134705,AGRA HS,96,65865.0,14454.0,0.07,0.17,0.21,0.71,0.12,0.7,0.18,104,10.72,43778.91,0.45299999999999996,10.79,0.0,0.25,0.0,1.0,High School,0.0385,0.3846,0.0,0.0192,0.0,0.5577,0.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2555,0.27,0.4745,0.062,0.38,0.5579999999999999,0.042,0.4,0.5579999999999999,0.2232,0.07,0.7068,0.0651,0.07,0.8649,0.4368,0.16,0.4032,0.44,0.12,0.44
87,2016,08I056705,APACHE HS,82,57878.19,43627.17,0.13,0.17,0.37,0.79,0.19,0.68,0.13,167,12.43,43756.54,0.207,16.15,0.5,0.86,0.71,2.0,High School,0.0898,0.3832,0.0,0.006,0.0,0.3653,0.1557,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3822,0.09,0.5278,0.1273,0.33,0.5427,0.0,0.62,0.38,0.087,0.13,0.7829999999999999,0.2349,0.13,0.6351,0.405,0.1,0.495,0.053,0.47,0.47700000000000004
88,2015,67I007705,VARNUM HS,75,58715.31,22837.37,0.05,0.22,0.4,0.693,0.17,0.64,0.18,75,6.66,39971.02,0.429,9.85,0.29,0.25,0.25,1.0,High School,0.08,0.48,0.0,0.0133,0.0,0.4133,0.0133,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348,0.07,0.5952,,,,0.0406,0.71,0.2494,0.0798,0.43,0.4902,0.38,0.0,0.62,0.06,0.4,0.54,0.527,0.15,0.32299999999999995
89,2014,26I097705,TUTTLE HS,98,75131.0,35009.0,0.03,0.11,0.25,0.18,0.16,0.74,0.09,504,33.95,42228.95,0.265,13.04,2.0,1.0,0.53,2.0,High School,0.0417,0.129,0.0099,0.004,0.0,0.8115,0.004,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414,0.08,0.506,0.4085,0.05,0.5415,0.2475,0.25,0.5025,0.3264,0.04,0.6336,0.4059,0.01,0.5841,0.4277,0.09,0.4823,0.5358,0.06,0.4042
90,2015,32I001705,MOSS HS,85,56446.1,65225.9,0.11,0.15,0.09,0.51,0.11,0.72,0.17,98,4.07,40666.09,0.35100000000000003,12.82,0.5,0.5,0.0,2.0,High School,0.0714,0.1224,0.0,0.0204,0.0,0.6327,0.1531,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3916,0.11,0.4984,0.0442,0.74,0.2158,0.03,0.5,0.47,0.2068,0.06,0.7332,0.28800000000000003,0.04,0.672,0.247,0.05,0.703,0.0616,0.44,0.4984
91,2014,41I003705,DAVENPORT HS,74,50411.0,38522.0,0.12,0.19,0.3,0.42,0.06,0.74,0.2,119,7.0,44338.14,0.14300000000000002,13.71,0.88,0.5,0.49,0.5,High School,0.1008,0.1933,0.0,0.0168,0.0,0.6639,0.0252,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0549,0.39,0.5551,0.0148,0.63,0.3552,0.047,0.53,0.423,0.1953,0.07,0.7347,0.152,0.05,0.7979999999999999,,,,0.23,0.08,0.69
92,2014,50I001705,SULPHUR HS,87,52246.0,23547.0,0.07,0.17,0.28,0.57,0.17,0.62,0.21,399,22.0,43551.62,0.23399999999999999,11.68,1.43,1.0,0.64,2.0,High School,0.0877,0.2857,0.005,0.01,0.0025,0.604,0.005,399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248,0.2,0.552,0.2132,0.18,0.6068,0.14,0.3,0.56,0.2457,0.09,0.6643,0.2418,0.07,0.6882,0.2262,0.22,0.5538,0.4717,0.11,0.4183
