,Year,CountyCode,DistrictCode_x,SiteCode,SchoolCode,DistrictName,SchoolName,Overall_LetterGrade,ReportCardType,DistrictCode_y,Site,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE
1845,2014,54,E005,974,54E005974,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,C,,,,,,,,,,,,,,,,,,,,,
1846,2014,54,E005,973,54E005973,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,C,,,,,,,,,,,,,,,,,,,,,
1847,2014,54,E005,975,54E005975,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,C,,,,,,,,,,,,,,,,,,,,,
1848,2014,54,E005,973,54E005973,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1849,2014,54,E005,974,54E005974,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,C,,,,,,,,,,,,,,,,,,,,,
1850,2014,54,E005,975,54E005975,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1851,2014,54,E005,973,54E005973,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,C,,,,,,,,,,,,,,,,,,,,,
1852,2014,54,E005,974,54E005974,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1853,2014,54,E005,975,54E005975,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,C,,,,,,,,,,,,,,,,,,,,,
1854,2014,54,E005,973,54E005973,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1855,2014,54,E005,974,54E005974,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,C,,,,,,,,,,,,,,,,,,,,,
1856,2014,54,E005,975,54E005975,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1857,2014,54,E005,973,54E005973,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,C,,,,,,,,,,,,,,,,,,,,,
1858,2014,54,E005,974,54E005974,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1859,2014,54,E005,975,54E005975,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,C,,,,,,,,,,,,,,,,,,,,,
1860,2014,54,E005,973,54E005973,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1861,2014,54,E005,974,54E005974,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,C,,,,,,,,,,,,,,,,,,,,,
1862,2014,54,E005,975,54E005975,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1863,2014,54,E005,974,54E005974,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1864,2014,54,E005,973,54E005973,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1865,2014,54,E005,975,54E005975,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1866,2014,54,E005,974,54E005974,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1867,2014,54,E005,973,54E005973,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1868,2014,54,E005,975,54E005975,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1869,2014,54,E005,974,54E005974,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1870,2014,54,E005,973,54E005973,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1871,2014,54,E005,975,54E005975,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1872,2014,54,E005,974,54E005974,GRAHAM-DUSTIN CHARTER: EPIC,EPIC ONE ON ONE CHARTER SCHOOL,F,,,,,,,,,,,,,,,,,,,,,
1977,2014,49,i064,999,49i064999,HANNA,HANNA VIRTUAL,C,,,,,,,,,,,,,,,,,,,,,
2205,2015,55,Z004,972,55Z004972,INSIGHT SCHOOL OF OKLAHOMA,INSIGHT SCHOOL OF OKLAHOMA HS,F,High School,,,,,,,,,,,,,,,,,,,,
2206,2016,55,Z004,972,55Z004972,INSIGHT SCHOOL OF OKLAHOMA,INSIGHT SCHOOL OF OKLAHOMA HS,F,High School,,,,,,,,,,,,,,,,,,,,
2207,2015,55,Z004,971,55Z004971,INSIGHT SCHOOL OF OKLAHOMA,INSIGHT SCHOOL OF OKLAHOMA MS,F,Middle School,,,,,,,,,,,,,,,,,,,,
2208,2016,55,Z004,971,55Z004971,INSIGHT SCHOOL OF OKLAHOMA,INSIGHT SCHOOL OF OKLAHOMA MS,F,Middle School,,,,,,,,,,,,,,,,,,,,
2378,2016,72,G005,975,72G005975,LANGSTON HUGHES ACAD ARTS-TECH,LANGSTON HUGHES ACAD ARTS-TECH,D,,,,,,,,,,,,,,,,,,,,,
3170,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3171,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3172,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3173,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3174,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3175,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3176,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3177,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3178,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3179,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3180,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3181,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3182,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3183,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3184,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3185,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3186,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3187,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3188,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3189,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3190,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3191,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3192,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3193,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3194,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3195,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3196,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3197,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3198,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3199,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3200,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3201,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3202,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3203,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3204,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3205,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3206,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3207,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3208,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3209,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3210,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3211,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3212,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3213,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3214,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3215,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3216,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3217,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3218,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3219,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3220,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3221,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3222,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3223,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3224,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3225,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3226,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3227,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3228,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3229,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3230,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3231,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3232,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3233,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3234,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3235,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3236,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3237,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3238,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3239,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3240,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3241,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3242,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3243,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3244,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3245,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3246,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3247,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3248,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3249,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3250,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3251,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3252,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3253,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3254,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3255,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3256,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3257,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3258,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3259,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3260,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3261,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3262,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3263,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3264,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3265,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3266,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3267,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3268,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3269,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3270,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3271,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3272,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3273,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3274,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3275,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3276,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3277,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3278,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3279,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3280,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3281,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3282,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3283,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3284,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3285,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3286,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3287,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3288,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3289,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3290,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3291,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3292,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3293,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3294,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3295,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3296,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3297,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3298,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3299,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3300,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3301,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3302,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3303,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3304,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3305,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3306,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3307,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3308,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3309,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3310,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3311,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3312,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3313,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3314,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3315,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3316,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3317,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3318,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3319,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3320,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3321,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3322,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3323,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3324,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3325,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3326,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3327,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3328,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3329,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
3330,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3331,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3332,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3333,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
3334,2014,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
