,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,6_Math_Below_Satisfactory,6_Math_Satisfactory,6_Reading_Advanced,6_Reading_Below_Satisfactory,6_Reading_Satisfactory,7_Geography_Advanced,7_Geography_Below_Satisfactory,7_Geography_Satisfactory,7_Math_Advanced,7_Math_Below_Satisfactory,7_Math_Satisfactory,7_Reading_Advanced,7_Reading_Below_Satisfactory,7_Reading_Satisfactory,8_History_Advanced,8_History_Below_Satisfactory,8_History_Satisfactory,8_Math_Advanced,8_Math_Below_Satisfactory,8_Math_Satisfactory,8_Reading_Advanced,8_Reading_Below_Satisfactory,8_Reading_Satisfactory,8_Science_Advanced,8_Science_Below_Satisfactory,8_Science_Satisfactory,8_Writing_Advanced,8_Writing_Below_Satisfactory,8_Writing_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,ELA_ExamCounty,ELA_GrowthIndex,Math_ExamCounty,Math_GrowthIndex,Science_ExamCounty,Science_GrowthIndex,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,Writing_ExamCounty,Writing_GrowthIndex,Overall_ExamCounty,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,DropOutRate,DropOutRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
1327,2016,NOBLE,MORRISON,MORRISON MS,52I006510,78.0,C+,52I006,74864.91,66729.26,0.07,0.1,0.17,0.45399999999999996,0.26,0.65,0.1,86.0,5.16,41839.41,0.305,15.18,0.29,0.35,0.15,0.35,Middle School,0.0233,0.0233,0.0116,0.0,0.0,0.6047,0.3372,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.126,0.37,0.504,0.2822,0.17,0.5478,0.1702,0.26,0.5698,0.2059,0.29,0.5041,0.3198,0.22,0.4602,0.136,0.2,0.664,0.1078,0.23,0.6622,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,8.0,66.0,80.0,78.0,80.0,83.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,160.0,80.0,19.0,58.0,19.0,53.0,38.0,55.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1328,2016,NOBLE,PERRY,PERRY JHS,52I001605,75.0,C,52I001,62022.2,48552.24,0.06,0.13,0.19,0.552,0.26,0.63,0.12,183.0,10.44,42642.08,0.040999999999999995,13.87,1.0,0.5,1.14,1.0,Middle School,0.082,0.1148,0.0055,0.0383,0.0,0.7432,0.0164,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.1914,0.42,0.3886,0.0469,0.33,0.6231,0.0972,0.19,0.7128,0.1632,0.32,0.5168,0.0868,0.38,0.5332,0.2288,0.12,0.6512,0.2343,0.29,0.4757,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,74.0,159.0,81.0,159.0,75.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,318.0,78.0,39.0,49.0,39.0,51.0,78.0,50.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1329,2016,OKLAHOMA,DEER CREEK,DEER CREEK MS,55I006505,89.0,B+,55I006,142656.63,66279.74,0.04,0.04,0.12,0.109,0.6,0.38,0.02,855.0,41.22,45988.23,0.39399999999999996,12.47,5.71,2.0,4.0,3.0,Middle School,0.0643,0.0538,0.0608,0.0515,0.0035,0.7216,0.0444,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.5307,0.13,0.3393,0.3913,0.09,0.5187,0.304,0.05,0.6459999999999999,0.506,0.08,0.414,0.1944,0.28,0.5256,0.3196,0.06,0.6204,0.2187,0.19,0.5913,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,8.0,89.0,809.0,91.0,810.0,83.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1619.0,87.0,202.0,70.0,202.0,49.0,404.0,60.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1330,2016,OKLAHOMA,MIDWEST CITY-DEL CITY,CARL ALBERT MS,55I052505,85.0,B,55I052,56255.19,35589.64,0.07,0.16,0.45,0.48700000000000004,0.2,0.7,0.1,851.0,45.54,45621.23,0.242,13.73,7.0,2.0,1.0,4.0,Middle School,0.0799,0.0752,0.0153,0.2315,0.0094,0.5511,0.0376,0.13,0.4959,0.1056,0.12,0.7744,0.4611,0.13,0.4089,0.2992,0.12,0.5808,0.2492,0.11,0.6408,0.1575,0.37,0.4725,0.2403,0.11,0.6497,0.1564,0.08,0.7636,0.1925,0.23,0.5775,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,86.0,771.0,85.0,769.0,85.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1540.0,85.0,192.0,55.0,191.0,58.0,383.0,56.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1331,2016,OKLAHOMA,MIDWEST CITY-DEL CITY,MONRONEY MS,55I052525,73.0,C,55I052,56255.19,35589.64,0.07,0.16,0.45,0.6990000000000001,0.2,0.7,0.1,568.0,32.58,45439.81,0.22399999999999998,13.67,9.0,2.0,2.0,3.0,Middle School,0.1215,0.0511,0.0106,0.3891,0.0018,0.3486,0.0775,0.31,0.552,0.0438,0.27,0.6862,0.1782,0.34,0.4818,0.0682,0.38,0.5518,0.153,0.15,0.6970000000000001,0.2625,0.25,0.4875,0.1898,0.27,0.5402,0.174,0.13,0.696,0.21,0.3,0.49,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,70.0,499.0,78.0,499.0,70.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,998.0,74.0,124.0,52.0,124.0,51.0,248.0,51.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1332,2016,OKLAHOMA,OKLAHOMA CITY,CLASSEN MS OF ADVANCED STUDIES,55I089508,90.0,A-,55I089,53956.08,50805.13,0.08,0.28,0.47,0.376,0.22,0.55,0.23,420.0,19.88,52289.8,0.5770000000000001,14.19,0.5,1.0,1.0,1.5,Middle School,0.181,0.0333,0.1452,0.1571,0.0024,0.4381,0.0429,0.06,0.4042,0.1183,0.09,0.7917,0.3344,0.24,0.4256,0.1968,0.18,0.6232,0.27899999999999997,0.07,0.6509999999999999,0.5696,0.11,0.3204,0.1088,0.32,0.5712,0.2945,0.05,0.6555,0.2905,0.17,0.5395,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,93.0,392.0,92.0,390.0,85.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,782.0,88.0,97.0,75.0,97.0,51.0,194.0,63.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
1333,2016,OKLAHOMA,PUTNAM CITY,HEFNER MS,55I001530,78.0,C+,55I001,63930.75,52049.84,0.06,0.16,0.43,0.6629999999999999,0.32,0.58,0.1,1024.0,61.8,48198.71,0.28300000000000003,12.47,8.5,3.0,4.37,4.0,Middle School,0.0781,0.0303,0.0566,0.3438,0.0039,0.4111,0.0762,0.2,0.52,0.0497,0.29,0.6603,0.2304,0.36,0.4096,0.1014,0.22,0.6786,0.221,0.15,0.629,0.35200000000000004,0.2,0.44799999999999995,0.0708,0.41,0.5192,0.267,0.11,0.623,0.1725,0.31,0.5175,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,79.0,885.0,81.0,885.0,78.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1770.0,79.0,220.0,55.0,220.0,48.0,440.0,52.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1334,2016,OKLAHOMA,PUTNAM CITY,WESTERN OAKS MS,55I001550,74.0,C,55I001,63930.75,52049.84,0.06,0.16,0.43,0.893,0.32,0.58,0.1,673.0,36.6,47113.99,0.249,9.43,9.9,2.0,5.1,2.0,Middle School,0.2838,0.0371,0.0134,0.1872,0.0045,0.3774,0.0966,0.25,0.5925,0.0432,0.28,0.6768,0.2911,0.29,0.4189,0.1386,0.23,0.6314,0.2376,0.12,0.6424,0.1768,0.32,0.5032,0.0854,0.39,0.5246,0.2523,0.13,0.6177,0.1098,0.39,0.5002,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,70.0,581.0,78.0,582.0,73.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1163.0,76.0,144.0,51.0,144.0,55.0,288.0,53.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1335,2016,OTTAWA,QUAPAW,QUAPAW MS,58I014510,68.0,D+,58I014,49413.22,34452.92,0.12,0.24,0.32,0.777,0.09,0.75,0.16,139.0,9.0,44620.26,0.27,20.16,1.92,0.0,0.29,1.0,Middle School,0.0144,0.3885,0.0072,0.0,0.0,0.5827,0.0072,0.26,0.5920000000000001,0.0546,0.09,0.8554,0.043,0.57,0.387,0.0,0.5,0.5,0.1079,0.17,0.7221,0.0364,0.48,0.4836,0.0084,0.72,0.2716,0.09,0.1,0.81,0.0,0.69,0.31,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,8.0,61.0,111.0,87.0,110.0,55.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,221.0,71.0,27.0,63.0,27.0,33.0,54.0,48.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1336,2016,PONTOTOC,ADA,ADA JHS,62I019610,80.0,B-,62I019,46836.28,38544.84,0.07,0.25,0.44,0.59,0.32,0.55,0.13,532.0,40.78,44088.94,0.565,12.25,6.0,3.0,1.31,2.0,Middle School,0.1053,0.3346,0.0113,0.047,0.0,0.438,0.0639,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.1736,0.38,0.4464,0.2125,0.15,0.6375,0.187,0.15,0.6629999999999999,0.0912,0.52,0.3888,0.192,0.2,0.608,0.2047,0.11,0.6853,0.23199999999999998,0.2,0.568,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,79.0,327.0,80.0,468.0,84.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,795.0,82.0,81.0,53.0,116.0,60.0,197.0,57.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1342,2016,SEQUOYAH,SALLISAW,TOMMIE SPEAR MS,68I001510,77.0,C+,68I001,43281.92,27559.91,0.09,0.26,0.38,0.778,0.13,0.69,0.17,401.0,23.65,44536.62,0.09300000000000001,15.05,3.45,1.0,1.0,2.0,Middle School,0.0698,0.384,0.0224,0.015,0.0,0.4913,0.0175,0.35,0.5785,0.0936,0.22,0.6864,0.4814,0.17,0.3486,0.1162,0.17,0.7138,0.3132,0.13,0.5568,0.24,0.25,0.51,0.053,0.47,0.47700000000000004,0.2232,0.07,0.7068,0.2156,0.23,0.5544,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,77.0,335.0,82.0,336.0,71.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,671.0,77.0,83.0,55.0,83.0,49.0,166.0,52.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1344,2016,TILLMAN,FREDERICK,FREDERICK MS,71I158505,64.0,D,71I158,47854.78,23808.22,0.07,0.25,0.42,0.8270000000000001,0.16,0.58,0.25,179.0,11.1,43815.05,0.258,14.26,1.0,0.5,0.64,1.0,Middle School,0.4693,0.0168,0.0168,0.095,0.0,0.3911,0.0112,0.42,0.5452,0.0094,0.53,0.4606,0.043,0.57,0.387,0.17,0.32,0.51,0.078,0.22,0.7020000000000001,0.4836,0.07,0.4464,0.0671,0.39,0.5429,0.1411,0.17,0.6889,0.1491,0.29,0.5609,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,75.0,156.0,62.0,155.0,68.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,311.0,65.0,38.0,34.0,38.0,37.0,76.0,36.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1345,2016,TULSA,BIXBY,BIXBY MS,72I004505,91.0,A-,72I004,100478.32,65795.62,0.04,0.06,0.19,0.20800000000000002,0.42,0.53,0.05,869.0,39.45,46578.94,0.426,14.65,6.0,1.96,3.5,3.33,Middle School,0.0783,0.084,0.0138,0.0184,0.0,0.7307,0.0748,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.5456,0.12,0.3344,0.2581,0.11,0.6319,0.3348,0.07,0.5952,0.5192,0.12,0.3608,0.374,0.15,0.47600000000000003,0.3168,0.04,0.6432,0.2905,0.17,0.5395,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,94.0,797.0,90.0,791.0,88.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1588.0,89.0,198.0,66.0,197.0,63.0,395.0,65.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
1346,2016,TULSA,BROKEN ARROW,CENTENNIAL MS,72I003505,75.0,C,72I003,78767.8,44984.51,0.06,0.08,0.3,0.41600000000000004,0.29,0.64,0.06,1060.0,49.52,43672.64,0.242,12.5,6.95,3.0,3.07,3.03,Middle School,0.1755,0.0783,0.0415,0.0557,0.0009,0.5821,0.066,0.33,0.5293,0.0264,0.34,0.6336,0.3744,0.22,0.4056,0.1924,0.26,0.5476,0.21,0.16,0.63,0.1943,0.33,0.4757,0.081,0.46,0.45899999999999996,0.1869,0.11,0.7031,0.1564,0.32,0.5236,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,75.0,935.0,80.0,948.0,70.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1883.0,75.0,233.0,55.0,237.0,39.0,470.0,47.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1347,2016,TULSA,BROKEN ARROW,CHILDERS MS,72I003520,75.0,C,72I003,78767.8,44984.51,0.06,0.08,0.3,0.45899999999999996,0.29,0.64,0.06,775.0,39.47,42198.48,0.147,9.91,7.0,1.99,3.01,2.92,Middle School,0.0826,0.0735,0.0194,0.0555,0.0,0.6774,0.0916,0.3,0.609,0.0284,0.29,0.6816,0.41600000000000004,0.2,0.384,0.1008,0.28,0.6192,0.1539,0.19,0.6561,0.182,0.35,0.46799999999999997,0.044000000000000004,0.45,0.506,0.1602,0.11,0.7298,0.24,0.2,0.56,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,75.0,717.0,78.0,720.0,71.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1437.0,75.0,179.0,52.0,179.0,46.0,358.0,49.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1348,2016,TULSA,BROKEN ARROW,OLIVER MS,72I003525,73.0,C,72I003,78767.8,44984.51,0.06,0.08,0.3,0.51,0.29,0.64,0.06,817.0,38.61,43647.25,0.295,14.51,8.0,2.0,4.6,3.0,Middle School,0.1016,0.0857,0.0147,0.0759,0.0012,0.6499,0.071,0.32,0.5644,0.0134,0.33,0.6566,0.33299999999999996,0.26,0.40700000000000003,0.126,0.3,0.574,0.16,0.2,0.64,0.1863,0.31,0.5037,0.0812,0.42,0.4988,0.1274,0.09,0.7826,0.18,0.28,0.54,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,75.0,748.0,77.0,748.0,69.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1496.0,73.0,186.0,49.0,186.0,40.0,372.0,45.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1349,2016,TULSA,BROKEN ARROW,ONETA RIDGE MS,72I003530,74.0,C,72I003,78767.8,44984.51,0.06,0.08,0.3,0.418,0.29,0.64,0.06,814.0,40.13,43719.26,0.249,11.18,7.68,2.0,9.73,3.08,Middle School,0.1106,0.086,0.0418,0.0356,0.0012,0.6437,0.0811,0.31,0.5589,0.0272,0.32,0.6528,0.245,0.3,0.455,0.195,0.22,0.585,0.1404,0.22,0.6396,0.1679,0.27,0.5621,0.0288,0.52,0.4512,0.1691,0.11,0.7209,0.2133,0.21,0.5767,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,71.0,759.0,75.0,761.0,71.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1520.0,73.0,189.0,51.0,190.0,46.0,379.0,49.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1350,2016,TULSA,OWASSO,OWASSO 7TH GRADE CTR,72I011510,88.0,B+,72I011,84896.09,52132.65,0.05,0.06,0.21,0.31,0.32,0.6,0.07,723.0,34.98,49615.16,0.16899999999999998,17.94,4.45,2.0,2.96,2.0,Middle School,0.0871,0.1355,0.029,0.0456,0.0,0.6556,0.047,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.3192,0.24,0.4408,0.3312,0.08,0.5888,0.2464,0.12,0.6336,0.25791007025761126,0.32063231850117097,0.4214576112412178,0.13218842975206613,0.3693388429752066,0.4984727272727273,0.14948350877192984,0.16612865497076024,0.6843878362573098,0.11582494145199063,0.40387587822014054,0.48029918032786884,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,89.0,674.0,85.0,674.0,89.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1348.0,87.0,168.0,60.0,168.0,70.0,336.0,65.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1351,2016,TULSA,OWASSO,OWASSO 8TH GRADE CTR,72I011610,82.0,B-,72I011,84896.09,52132.65,0.05,0.06,0.21,0.284,0.32,0.6,0.07,743.0,33.47,47978.4,0.243,15.15,4.51,1.81,2.0,2.0,Middle School,0.0929,0.1602,0.0215,0.0458,0.0013,0.6245,0.0538,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.16692514619883042,0.2566081871345029,0.5764666666666667,0.15476011695906436,0.19415204678362574,0.6510878362573098,0.285,0.25,0.465,0.1562,0.29,0.5538,0.2112,0.12,0.6688,0.2204,0.24,0.5396,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,87.0,680.0,85.0,674.0,80.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1354.0,82.0,169.0,56.0,167.0,53.0,336.0,54.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1352,2016,TULSA,TULSA,CARVER MS,72I001515,94.0,A,72I001,58190.81,60320.18,0.08,0.23,0.5,0.555,0.26,0.59,0.15,611.0,31.74,50051.22,0.386,17.22,0.5,3.0,1.33,1.95,Middle School,0.1997,0.0475,0.0245,0.2995,0.0,0.3339,0.0949,0.08,0.5888,0.132,0.12,0.748,0.4959,0.13,0.3741,0.1305,0.13,0.7395,0.2726,0.06,0.6674,0.1775,0.29,0.5325,0.1332,0.26,0.6068,0.2813,0.03,0.6887,0.259,0.26,0.48100000000000004,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,95.0,586.0,93.0,586.0,88.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1172.0,91.0,146.0,81.0,146.0,66.0,292.0,74.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
1353,2016,TULSA,TULSA,MONROE DEMONSTRATION MS,72I001563,51.0,F,72I001,58190.81,60320.18,0.08,0.23,0.5,1.034,0.26,0.59,0.15,294.0,14.5,40746.34,0.379,7.34,3.0,2.0,1.26,1.0,Middle School,0.1837,0.0408,0.0034,0.6633,0.0034,0.0476,0.0578,0.84,0.16,0.0,0.63,0.37,0.0022,0.78,0.2178,0.0112,0.72,0.2688,0.0135,0.55,0.4365,0.012,0.76,0.228,0.0,0.9,0.1,0.0497,0.29,0.6603,0.0145,0.71,0.2755,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,46.0,248.0,58.0,247.0,43.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,495.0,51.0,61.0,46.0,61.0,66.0,122.0,56.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
1354,2016,TULSA,TULSA,THOREAU DEMONSTRATION ACADEMY,72I001573,82.0,B-,72I001,58190.81,60320.18,0.08,0.23,0.5,0.46,0.26,0.59,0.15,654.0,26.55,43974.16,0.207,11.12,5.0,3.0,1.2,2.0,Middle School,0.1575,0.081,0.0153,0.1376,0.0015,0.4969,0.1101,0.14,0.4644,0.0902,0.18,0.7298,0.3713,0.21,0.4187,0.2784,0.13,0.5916,0.3102,0.06,0.6298,0.3825,0.15,0.4675,0.0287,0.59,0.3813,0.276,0.08,0.644,0.185,0.26,0.555,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,83.0,624.0,84.0,619.0,81.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1243.0,83.0,155.0,54.0,154.0,58.0,309.0,56.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1355,2016,TULSA,UNION,UNION 6TH-7TH GRADE CTR,72I009510,66.0,D,72I009,71735.71,50043.66,0.05,0.12,0.36,0.68,0.33,0.56,0.1,2322.0,102.77,44063.55,0.281,10.53,13.4,4.0,7.45,6.97,Middle School,0.3114,0.0551,0.0724,0.1533,0.0004,0.3342,0.0732,0.3,0.539,0.0252,0.37,0.6048,0.3404,0.26,0.3996,0.0938,0.33,0.5762,0.10800000000000001,0.28,0.612,0.25791007025761126,0.32063231850117097,0.4214576112412178,0.13218842975206613,0.3693388429752066,0.4984727272727273,0.14948350877192984,0.16612865497076024,0.6843878362573098,0.11582494145199063,0.40387587822014054,0.48029918032786884,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,72.0,2073.0,65.0,2089.0,67.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,4162.0,66.0,518.0,38.0,522.0,38.0,1040.0,38.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
1356,2016,TULSA,UNION,UNION 8TH GRADE CTR,72I009620,79.0,C+,72I009,71735.71,50043.66,0.05,0.12,0.36,0.655,0.33,0.56,0.1,1173.0,54.32,46370.94,0.111,13.6,6.0,1.96,5.0,3.0,Middle School,0.3086,0.0546,0.0648,0.1552,0.0009,0.347,0.0691,0.24686541737649062,0.5801212947189097,0.06115758091993186,0.26412265758091996,0.6747197614991481,0.24706052631578948,0.3468947368421053,0.40604473684210524,0.16692514619883042,0.2566081871345029,0.5764666666666667,0.15476011695906436,0.19415204678362574,0.6510878362573098,0.2448,0.28,0.4752,0.1564,0.32,0.5236,0.1512,0.16,0.6888,0.1386,0.34,0.5214,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,4.0,73.0,1043.0,80.0,1046.0,81.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,2089.0,81.0,260.0,52.0,260.0,75.0,520.0,64.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1357,2016,WASHINGTON,BARTLESVILLE,CENTRAL MS,74I030505,82.0,B-,74I030,69233.34,47300.97,0.05,0.15,0.32,0.507,0.31,0.59,0.09,605.0,40.0,44229.1,0.3,11.16,5.47,2.0,2.33,2.0,Middle School,0.1025,0.1207,0.0231,0.0545,0.0,0.6033,0.0959,0.05,0.3325,0.099,0.1,0.8009999999999999,0.4104,0.24,0.3496,0.3913,0.09,0.5187,0.2324,0.17,0.5976,0.1072,0.33,0.5628,0.243,0.19,0.5670000000000001,0.3627,0.07,0.5673,0.1738,0.21,0.6162,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,82.0,535.0,84.0,535.0,86.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1070.0,85.0,133.0,50.0,133.0,52.0,266.0,51.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
1358,2016,WASHINGTON,BARTLESVILLE,MADISON MS,74I030510,84.0,B,74I030,69233.34,47300.97,0.05,0.15,0.32,0.44299999999999995,0.31,0.59,0.09,655.0,38.91,44629.08,0.257,13.03,4.53,2.0,2.5,2.0,Middle School,0.1359,0.0809,0.0229,0.029,0.0,0.5237,0.2076,0.15,0.578,0.1056,0.12,0.7744,0.5368,0.12,0.3432,0.2904,0.12,0.5896,0.2576,0.08,0.6624,0.374,0.15,0.47600000000000003,0.1968,0.18,0.6232,0.2813,0.03,0.6887,0.1944,0.19,0.6156,0.07251798941798941,0.3367901234567901,0.5906918871252205,50.0,25.0,25.0,10.0,81.0,586.0,86.0,587.0,81.0,127.2373949579832,49.72478991596638,203.4715909090909,64.12121212121212,0.17940199335548174,1.3687707641196014,1173.0,83.0,146.0,59.0,146.0,51.0,292.0,55.0,0.95,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
