Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LowGrade,HighGrade,ReportCardType,TotalBonusPoints,OverallSchoolGrade,ELA_ExamCount,ELA_GrowthIndex,Math_ExamCount,Math_GrowthIndex,Science_ExamCount,Science_GrowthIndex,SocialStudies_ExamCount,SocialStudies_GrowthIndex,Overall_ExamCount,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,AttendenceRate_Bonus,DropOutRate_Bonus,AP_participationIndex,AP_PerformanceIndex,AP_Bonus,GradRate,GradRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Participation,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus
2016,STEPHENS,MARLOW,MARLOW HS,69I003705,87,9,12,High School,3,77,91,81,97,91,,,,,188,86,22,64,24,75,46,70,,0,0,0.42,0.95,1,0.95,5,0.94,1,0.76,0.62,1,0.73,0,5,1
2014,WASHITA,CORDELL,CORDELL HS,75I078705,100,10,12,High School,9,102,89,96,78,85,52,73,36,89,255,87,12,92,,,12,92,,,,0.42,0.95,1,0.95,5,0.95,1,,0.5,0,0.83,1,4,1
2015,BEAVER,TURPIN,TURPIN HS,04I128705,70,9,12,High School,9,70,58,79,93,52,38,29,25,32,214,53,,,,,12,58,,0,0,0.41,0.95,1,0.95,5,0,1,0.78,0.43,1,0.4,0,4,1
2014,POTTAWATOMIE,ASHER,ASHER HS,63I112705,87,9,12,High School,8,80,45,82,52,83,26,15,18,72,141,69,,,,,,,,,,0.41,0.95,1,0.95,5,0.95,1,,0.46,0,0.53,0,4,1
2016,DELAWARE,KANSAS,KANSAS HS,21I003715,79,9,12,High School,8,85,64,80,76,88,,,,,140,84,16,44,18,67,34,56,,0,0,0.4,0.95,1,0.95,5,0.93,1,0.95,0.34,1,0.51,0,4,1
2015,LINCOLN,DAVENPORT,DAVENPORT HS,41I003705,87,9,12,High School,8,87,62,84,84,65,32,41,30,67,208,67,,,,,13,100,,0,0,0.4,0.95,1,0.95,5,0.94,1,,0.1,0,0.36,0,3,1
2015,CANADIAN,UNION CITY,UNION CITY HS,09I057705,90,9,12,High School,8,90,45,78,73,84,14,64,19,68,151,78,,,,,10,80,,0,0,0.39,0.95,1,0.95,5,0,1,,0.47,0,0.57,0,3,1
2015,LOVE,THACKERVILLE,THACKERVILLE HS,43I004705,61,9,12,High School,8,61,26,73,59,41,14,29,19,53,118,48,,,,,,,,0,0,0.38,0.95,1,0.95,5,0,1,,0.29,0,0.53,0,3,1
2016,ROGERS,VERDIGRIS,VERDIGRIS HS,66I008705,83,10,12,High School,2,93,83,82,26,92,,,,,109,84,,,,,26,62,,0,0,0.37,0.95,1,0.95,5,0,1,0.76,0.65,1,0.69,0,4,1
2014,BLAINE,CANTON,CANTON HS,06I105705,94,9,12,High School,9,99,51,80,65,92,24,38,27,78,167,78,,,,,11,82,,,,0.37,0.95,1,0.95,5,0.86,1,0.75,0.33,1,0.52,0,4,1
2016,ELLIS,FARGO,GAGE HS,23I002710,56,,,High School,,,,,,,,,,,,,,,,,,,,0,0,0.36,0.95,1,0.95,5,0,1,0.95,0.18,1,0.5,0,4,1
2016,ELLIS,GAGE,GAGE HS,23I039705,56,9,12,High School,5,92,,,,,,,,,,,,,,,,,,0,0,0.36,0.95,1,0.95,5,0,1,0.95,0.18,1,0.5,0,4,1
2016,TEXAS,YARBROUGH,YARBROUGH HS,70I001705,83,9,12,High School,8,81,,,,,,,,,10,80,,,,,,,,0,0,0.36,0.95,1,0.95,5,0,1,,0,0,0,0,4,1
2014,OTTAWA,FAIRLAND,FAIRLAND HS,58I031705,88,9,12,High School,8,80,81,85,104,88,47,55,33,82,265,80,,,,,16,69,,,,0.36,0.95,1,0.95,5,0.95,1,,0.39,0,0.56,0,3,1
2016,HUGHES,CALVIN,CALVIN HS,32I048705,73,9,12,High School,3,85,13,92,13,54,,,,,26,73,,,,,,,,0,0,0.35,0.95,1,0.95,5,0,1,0.95,0.18,1,0.28,0,4,1
2016,PONTOTOC,ALLEN,ALLEN HS,62I001705,76,9,12,High School,8,91,28,79,36,83,,,,,64,81,,,,,16,50,,0,0,0.34,0.95,1,0.95,5,0,1,0.87,0.54,1,0.6,0,4,1
2015,CADDO,CEMENT,CEMENT HS,08I160715,76,9,12,High School,9,76,28,75,32,34,0,0,0,0,80,46,,,,,,,,0,0,0.33,0.95,1,0.95,5,0,1,0.95,0.27,1,0.08,0,4,1
2015,CRAIG,BLUEJACKET,BLUEJACKET HS,18I020705,83,9,12,High School,8,83,34,76,40,75,18,50,15,60,107,69,,,,,,,,0,0,0.32,0.95,1,0.95,5,0.92,1,,0.4,0,0.58,0,3,1
2016,MAJOR,CIMARRON,CIMARRON HS,44I092705,83,9,12,High School,9,83,17,88,16,94,,,,,33,91,,,,,,,,0,0,0.31,0.95,1,0.95,5,0.8,0,,0.42,0,0.63,0,4,1
2016,TILLMAN,GRANDFIELD,GRANDFIELD HS,71I249715,79,9,12,High School,1,81,12,75,16,75,,,,,28,75,,,,,,,,0,0,0.31,0.95,1,0.95,5,0.91,1,0.88,0.27,1,0.55,0,5,1
2014,CIMARRON,FELT,FELT HS,13I010705,105,9,12,High School,4,99,14,86,21,100,,,,,50,92,,,,,,,,,,0.31,0.95,1,0.95,5,0.95,1,,0.5,0,0.95,1,4,1
2014,NOWATA,OKLAHOMA UNION,OKLAHOMA UNION HS,53I003705,85,9,12,High School,9,87,87,82,130,68,59,75,40,85,316,75,11,82,10,50,21,67,,,,0.31,0.95,1,0.95,5,0.95,1,,0.41,0,0.82,1,5,1
2016,HASKELL,KINTA,KINTA HS,31I013705,87,9,12,High School,8,76,,,,,,,,,18,89,,,,,,,,0,0,0.3,0.95,1,0.95,5,0,1,,0.25,0,0.21,0,4,1
2015,CUSTER,ARAPAHO-BUTLER,ARAPAHO-BUTLER HS,20I005715,92,9,12,High School,9,92,41,90,64,83,25,80,17,82,147,84,,,,,12,75,,0,0,0.3,0.95,1,0.95,5,0,1,0.83,0.47,1,0.78,0,5,1
2014,ALFALFA,CHEROKEE,CHEROKEE HS,02I046705,92,9,12,High School,4,77,54,78,64,81,26,35,25,84,169,73,,,,,,,,,,0.3,0.95,1,0.95,5,0.95,1,,0.54,0,0.63,0,4,1
2014,MUSKOGEE,WEBBERS FALLS,WEBBERS FALLS HS,51I006715,75,9,12,High School,3,76,35,74,34,74,,,,,88,65,,,,,,,,,,0.3,0.95,1,0.95,5,0.95,1,,0.3,0,0.43,0,3,1
2014,WOODS,FREEDOM,FREEDOM HS,76I006705,93,9,12,High School,5,64,,,19,84,,,,,39,85,,,,,,,,,,0.29,0.95,1,0.95,5,0.95,1,,0.05,0,0.05,0,3,1
2016,GARFIELD,GARBER,GARBER HS,24I047715,71,9,12,High School,8,85,25,76,34,74,,,,,59,75,,,,,14,36,,0,0,0.28,0.95,1,0.95,5,0,1,,0.6,0,0.72,0,5,1
2015,HASKELL,KINTA,KINTA HS,31I013705,76,9,12,High School,8,76,35,83,39,38,13,8,22,45,109,50,,,,,,,,0,0,0.27,0.95,1,0.95,5,0,1,,0.44,0,0.19,0,4,1
2015,CUSTER,THOMAS-FAY-CUSTER UNIFIED DIST,THOMAS-FAY-CUSTER UNIFIED HS,20I007715,104,10,12,High School,10,104,54,96,53,94,23,48,30,87,160,87,,,,,,,,0,0,0.25,0.95,1,0.95,5,0.91,1,0.95,0.58,1,0.84,1,5,1
2016,COMANCHE,CHATTANOOGA,CHATTANOOGA HS,16I132705,95,9,12,High School,8,92,16,94,15,93,,,,,31,94,,,,,,,,0,0,0.24,0.95,1,0.95,5,0.75,0,0.81,0.47,1,0.9,1,4,1
2014,CREEK,OLIVE,OLIVE HS,19I017715,58,9,12,High School,8,79,54,74,86,29,28,21,31,61,199,45,,,,,11,45,,,,0.24,0.95,1,0.95,5,0.92,1,0.85,0.45,1,0.67,0,4,1
2015,JOHNSTON,WAPANUCKA,WAPANUCKA HS,35I037705,79,9,12,High School,8,79,27,81,44,66,11,9,15,67,97,64,,,,,,,,0,0,0.23,0.95,1,0.95,5,0,1,,0.25,0,0.54,0,4,1
2015,TEXAS,HARDESTY,HARDESTY HS,70I015705,82,9,12,High School,10,82,0,0,17,65,0,0,0,0,35,69,,,,,,,,0,0,0.22,0.95,1,0.95,5,0,1,0.67,0.75,1,0.83,1,5,1
2014,TEXAS,YARBROUGH,YARBROUGH HS,70I001705,78,9,12,High School,8,81,,,18,67,,,,,36,64,,,,,,,,,,0.22,0.95,1,0.95,5,,0,0.8,0.75,1,0.5,0,3,1
2015,GARVIN,ELMORE CITY-PERNELL,SENIOR HS,25I072715,79,9,12,High School,8,79,66,82,80,70,31,39,34,65,211,68,,,,,14,64,,0,0,0.21,0.95,1,0.95,5,0,1,,0.31,0,0.64,0,4,1
2014,OTTAWA,WYANDOTTE,WYANDOTTE HS,58I001715,89,6,12,High School,3,83,117,86,133,75,56,43,57,79,363,74,12,83,14,86,26,85,,,,0.21,0.95,1,0.95,5,0.95,1,0.88,0.36,1,0.52,0,4,1
2014,ATOKA,TUSHKA,TUSHKA HS,03I019705,96,9,12,High School,9,89,83,89,121,83,35,71,47,87,286,84,,,,,16,88,,,,0.2,0.95,1,0.95,5,0.95,1,,0.56,0,0.67,0,5,1
2014,COTTON,TEMPLE,TEMPLE HS,17I101715,93,9,12,High School,8,82,23,83,32,81,12,42,11,64,78,73,,,,,,,,,,0.2,0.95,1,0.95,5,0.95,1,0.64,0.78,1,0.44,0,4,1
2015,GARFIELD,PIONEER-PLEASANT VALE,PIONEER-PLEASANT VALE HS,24I056705,88,9,12,High School,8,88,73,88,104,70,33,52,36,67,246,72,,,,,17,88,,0,0,0.19,0.95,1,0.95,5,0,1,,0.52,0,0.47,0,4,1
2014,MCINTOSH,MIDWAY,MIDWAY HS,49I027705,68,9,12,High School,7,63,30,70,41,44,12,42,15,47,98,52,,,,,,,,,,0.19,0.95,1,0.95,5,0.95,1,,0.57,0,0.56,0,3,1
2015,CHOCTAW,BOSWELL,BOSWELL HS,12I001715,95,9,12,High School,9,95,46,91,56,82,19,68,25,60,146,79,,,,,,,,0,0,0.18,0.95,1,0.95,5,0.92,1,0.95,0.4,1,0.74,0,5,1
2015,MCCURTAIN,SMITHVILLE,SMITHVILLE HS,48I014705,89,9,12,High School,8,89,30,90,48,75,16,44,13,69,107,74,,,,,,,,0,0,0.18,0.95,1,0.95,5,0.75,0,0.86,0.42,1,0.55,0,3,1
2014,LE FLORE,LE FLORE,LEFLORE HS,40I016705,91,9,12,High School,2,68,25,92,40,75,14,29,12,50,91,69,,,,,,,,,,0.18,0.95,1,0.95,5,0.95,1,,0.5,0,0.6,0,5,1
2016,MCCURTAIN,SMITHVILLE,SMITHVILLE HS,48I014705,83,9,12,High School,8,89,21,90,23,78,,,,,44,84,,,,,10,60,,0,0,0.17,0.95,1,0.95,5,0,1,0.95,0.13,1,0.52,0,4,1
2014,LATIMER,PANOLA,PANOLA HS,39I004705,91,9,12,High School,8,63,27,78,43,67,10,20,16,63,96,65,,,,,,,,,,0.17,0.95,1,0.95,5,0.95,1,,0.22,0,0.35,0,4,1
2016,GARFIELD,PIONEER-PLEASANT VALE,PIONEER-PLEASANT VALE HS,24I056705,81,9,12,High School,8,88,35,83,42,83,,,,,77,83,,,,,18,67,,0,0,0.16,0.95,1,0.95,5,0.94,1,0.83,0.5,1,0.56,0,5,1
2014,CRAIG,BLUEJACKET,BLUEJACKET HS,18I020705,76,9,12,High School,8,83,29,83,39,44,17,29,14,71,99,57,,,,,,,,,,0.15,0.95,1,0.95,5,0.95,1,,0.42,0,0.63,0,3,1
2015,ATOKA,STRINGTOWN,STRINGTOWN HS,03I007705,69,9,12,High School,8,69,48,83,70,49,25,24,26,54,169,56,,,,,11,73,,0,0,0.14,0.95,1,0.95,5,0,1,,0,0,0.71,0,4,1
2015,GARFIELD,GARBER,GARBER HS,24I047715,85,9,12,High School,8,85,46,83,67,84,29,55,21,76,163,77,,,,,11,64,,0,0,0.14,0.95,1,0.95,5,0.9,1,,0.53,0,0.57,0,4,1
2015,TEXAS,TYRONE,TYRONE HS,70I053705,94,9,12,High School,8,94,34,94,38,71,17,82,17,82,106,82,,,,,,,,0,0,0.14,0.95,1,0.95,5,0,1,,0.56,0,0.45,0,5,1
2014,NOWATA,SOUTH COFFEYVILLE,SOUTH COFFEYVILLE HS,53I051705,77,9,12,High School,8,77,34,79,57,53,24,8,22,86,137,57,,,,,,,,,,0.14,0.95,1,0.95,5,0.95,1,,0.33,0,0.19,0,4,1
2014,ROGER MILLS,SWEETWATER,SWEETWATER HS,65I015705,92,9,12,High School,10,98,11,91,17,76,,,,,39,72,,,,,,,,,,0.14,0.95,1,0.95,5,0.95,1,0.95,0.95,1,0.5,0,4,1
2015,NOWATA,SOUTH COFFEYVILLE,SOUTH COFFEYVILLE HS,53I051705,77,9,12,High School,8,77,27,63,48,42,0,0,0,0,99,43,,,,,,,,0,0,0.13,0.95,1,0.95,5,0,1,,0.2,0,0.45,0,4,1
2015,TEXAS,YARBROUGH,YARBROUGH HS,70I001705,81,9,12,High School,8,81,16,81,21,52,0,0,0,0,54,65,,,,,,,,0,0,0.13,0.95,1,0.95,5,0,1,,0,0,0.6,0,4,1
2014,PONTOTOC,ALLEN,ALLEN HS,62I001705,96,9,12,High School,8,91,64,86,78,81,33,58,29,90,204,80,,,,,14,93,,,,0.12,0.95,1,0.95,5,0.95,1,,0.43,0,0.67,0,3,1
2015,LATIMER,RED OAK,RED OAK HS,39I002705,88,9,12,High School,10,88,38,87,56,68,19,37,21,95,134,73,,,,,,,,0,0,0.11,0.95,1,0.95,5,0,1,0.93,0.46,1,0.8,1,5,1
2015,ROGER MILLS,SWEETWATER,SWEETWATER HS,65I015705,98,9,12,High School,10,98,12,92,21,86,0,0,0,0,45,82,,,,,,,,0,0,0.11,0.95,1,0.95,5,0,1,0.95,0.17,1,0,1,5,1
2014,BRYAN,BENNINGTON,BENNINGTON HS,07I040705,83,9,12,High School,7,82,37,57,44,77,16,44,11,73,108,65,,,,,,,,,,0.1,0.95,1,0.95,5,0.95,1,,0.2,0,0.7,0,3,1
2016,LE FLORE,WHITESBORO,WHITESBORO HS,40I062705,83,9,12,High School,2,62,,,,,,,,,26,92,,,,,,,,0,0,0.09,0.95,1,0.95,5,0,1,0.95,0.5,1,0.57,0,5,1
2014,CADDO,HINTON,HINTON HS,08I161705,81,9,12,High School,0,85,87,90,119,71,40,38,37,68,283,72,,,,,16,63,,,,0.09,0.95,1,0.95,5,0.95,1,0.79,0.61,1,0.68,0,4,1
2014,CADDO,LOOKEBA SICKLES,LOOKEBA-SICKLES HS,08I012705,72,9,12,High School,1,71,33,76,55,51,21,33,10,60,119,55,,,,,,,,,,0.08,0.95,1,0.95,5,0.95,1,,0.33,0,0.8,1,4,1
2016,TULSA,TULSA,BOOKER T. WASHINGTON HS,72I001735,97,9,12,High School,10,101,286,95,296,92,,,,,582,94,71,87,74,76,145,81,,0,0,0.05,0.95,1,0.95,5,0,1,0.95,0.75,1,0.87,1,5,1
2014,LATIMER,RED OAK,RED OAK HS,39I002705,92,9,12,High School,10,88,26,88,45,73,18,33,10,100,99,73,,,,,,,,,,0.05,0.95,1,0.95,5,0.95,1,0.93,0.5,1,0.75,0,4,1
2016,BRYAN,COLBERT,COLBERT HS,07I004715,82,9,12,High School,6,82,49,86,37,65,,,,,86,77,,,,,21,71,,0,0,0.95,0.94,1,0.95,5,0,1,,0.55,0,0.4,0,4,1
2016,CIMARRON,FELT,FELT HS,13I010705,98,9,12,High School,4,99,,,,,,,,,10,90,,,,,,,,0,0,0.95,0.94,1,0.95,5,0,1,0.95,0.88,1,0.57,0,5,1
2016,TULSA,LIBERTY,LIBERTY HS,72I014705,71,9,12,High School,8,88,30,83,44,68,,,,,74,74,,,,,18,39,,0,0,0.95,0.94,1,0.95,5,0.93,1,0.82,0.37,1,0.53,0,4,1
2015,ALFALFA,BURLINGTON,BURLINGTON HS,02I001705,90,9,12,High School,10,90,11,100,19,68,0,0,0,0,48,81,,,,,,,,0,0,0.9,0.94,1,0.95,5,0,1,0.83,0.4,1,0,1,5,1
2015,JACKSON,OLUSTEE,OLUSTEE HS,33I035705,81,9,12,High School,8,81,16,69,26,65,0,0,0,0,57,61,,,,,,,,0,0,0.84,0.94,1,0.95,5,0,1,,0.33,0,0.53,0,4,1
2015,KINGFISHER,LOMEGA,LOMEGA HS,37I003705,93,9,12,High School,10,93,25,92,33,82,15,47,15,80,88,78,,,,,,,,0,0,0.8,0.94,1,0.95,5,0,1,0.8,0.25,1,0,1,5,1
2016,ROGER MILLS,LEEDEY,LEEDEY HS,65I003705,97,9,12,High School,4,89,12,83,15,100,,,,,27,93,,,,,,,,0,0,0.53,0.94,1,0.95,5,0,1,0.95,0.52,1,0.83,1,5,1
2014,COMANCHE,CHATTANOOGA,CHATTANOOGA HS,16I132705,101,9,12,High School,8,92,37,89,52,88,17,71,19,79,125,85,,,,,,,,,,0.38,0.94,1,0.95,5,0.88,1,0.79,0.74,1,0.83,1,5,1
2014,PITTSBURG,CROWDER,CROWDER HS,61I028705,89,9,12,High School,1,79,66,85,82,89,37,51,36,81,221,80,,,,,14,71,,,,0.27,0.94,1,0.95,5,0.92,1,,0.47,0,0.6,0,4,1
2015,NOWATA,OKLAHOMA UNION,OKLAHOMA UNION HS,53I003705,87,9,12,High School,9,87,106,87,135,72,57,84,47,74,345,79,12,75,13,69,25,72,,0,0,0.85,0.93,1,0.95,5,0,1,0.83,0.38,1,0.78,0,4,1
2015,ELLIS,FARGO,FARGO HS,23I002705,71,9,12,High School,10,71,24,92,41,44,0,0,0,0,88,57,,,,,,,,0,0,0.81,0.93,1,0.95,5,0,1,0.95,0.32,1,0,1,5,1
2016,PITTSBURG,KIOWA,KIOWA HS,61I014715,94,9,12,High School,10,99,17,82,18,94,,,,,35,89,,,,,,,,0,0,0.59,0.93,1,0.95,5,0,1,,0.71,0,0.85,1,5,1
2015,DEWEY,VICI,VICI HS,22I005705,89,9,12,High School,9,89,37,84,59,69,16,69,19,68,131,73,,,,,,,,0,0,0.59,0.93,1,0.95,5,0,1,0.95,0.57,1,0.56,0,4,1
2014,CADDO,BINGER-ONEY,BINGER-ONEY HS,08I168705,80,9,12,High School,3,64,66,74,91,56,32,31,33,76,222,61,,,,,11,82,,,,0.54,0.93,1,0.95,5,0.95,1,,0.21,0,0.57,0,3,1
2015,LOGAN,MULHALL-ORLANDO,MULHALL-ORLANDO HS,42I003705,107,9,12,High School,10,107,29,100,42,95,16,81,16,88,103,93,,,,,,,,0,0,0.44,0.93,1,0.95,5,0,1,0.93,0.85,1,0,1,5,1
2015,MURRAY,DAVIS,DAVIS HS,50I010705,85,9,12,High School,9,85,128,82,178,85,72,43,56,91,434,78,14,36,19,79,33,61,,0,0,0.2,0.93,1,0.95,5,0,1,0.84,0.43,1,0.78,0,4,1
2014,KIOWA,MOUNTAIN VIEW-GOTEBO,MOUNTAIN VIEW-GOTEBO HS,38I003715,98,9,12,High School,1,87,39,97,48,85,12,25,21,86,120,83,,,,,,,,,,0.95,0.92,1,0.95,5,0.95,1,0.4,0.75,1,0.87,1,5,1
2016,JACKSON,DUKE,DUKE HS,33I014705,89,9,12,High School,9,87,,,,,,,,,23,87,,,,,,,,0,0,0.79,0.92,1,0.95,5,0,1,,0.29,0,0.46,0,5,1
2014,BEAVER,FORGAN,FORGAN HS,04I123705,92,9,12,High School,8,89,20,90,29,76,,,,,68,76,,,,,,,,,,0.55,0.92,1,0.95,5,0.95,1,,0.43,0,0.67,0,3,1
2016,GARVIN,MAYSVILLE,MAYSVILLE HS,25I007715,84,9,12,High School,3,69,20,80,22,91,,,,,42,86,,,,,10,80,,0,0,0.53,0.92,1,0.95,5,0,1,,0.21,0,0.5,0,4,1
2014,CARTER,HEALDTON,HEALDTON HS,10I055705,72,9,12,High School,1,71,68,71,84,76,42,43,47,55,241,65,,,,,15,47,,,,0.38,0.92,1,0.95,5,0.95,1,,0.27,0,0.55,0,3,1
2014,HASKELL,KEOTA,KEOTA HS,31I043705,85,9,12,High School,1,75,47,83,72,65,33,30,19,84,171,65,,,,,11,64,,,,0.21,0.92,1,0.95,5,0.95,1,,0.24,0,0.05,0,4,1
2014,COMANCHE,STERLING,STERLING HS,16I003705,82,9,12,High School,8,70,61,92,88,75,29,76,29,90,207,82,,,,,13,46,,,,0.81,0.91,1,0.95,5,0.95,1,0.95,0.4,1,0.82,1,5,1
2015,GRADY,AMBER-POCASSET,AMBER-POCASSET HS,26I128715,101,10,12,High School,9,101,70,94,69,90,37,76,45,78,221,86,,,,,,,,0,0,0.68,0.91,1,0.95,5,0,1,,0.48,0,0.81,1,4,1
2014,DELAWARE,OAKS-MISSION,OAKS-MISSION HS,21I005715,84,9,12,High School,3,56,34,82,55,56,19,32,31,90,139,67,,,,,,,,,,0.26,0.91,1,0.95,5,0.95,1,,0.36,0,0.37,0,3,1
2016,KINGFISHER,LOMEGA,LOMEGA HS,37I003705,91,9,12,High School,10,93,10,70,15,100,,,,,25,88,,,,,,,,0,0,0.95,0.9,1,0.95,5,0,1,0.95,0.36,1,0.8,1,5,1
2014,PUSHMATAHA,RATTAN,RATTAN HS,64I001705,98,9,12,High School,9,92,67,90,72,92,32,41,34,88,205,82,,,,,10,80,,,,0.68,0.9,1,0.95,5,0.95,1,,0.64,0,0.82,1,5,1
2016,LE FLORE,HOWE,HOWE HS,40I067705,70,9,12,High School,3,58,44,80,43,65,,,,,87,72,11,55,10,70,21,62,,0,0,0.48,0.9,1,0.95,5,0,1,0.75,0.33,1,0.27,0,4,1
2015,COTTON,BIG PASTURE,BIG PASTURE HS,17I333705,96,9,12,High School,9,96,24,92,29,93,12,58,11,73,76,84,,,,,,,,0,0,0.79,0.89,1,0.95,5,0,1,,0.71,0,0.83,1,5,1
2014,COTTON,BIG PASTURE,BIG PASTURE HS,17I333705,104,9,12,High School,9,96,23,96,30,97,11,73,11,100,75,93,,,,,,,,,,0.77,0.89,1,0.95,5,0.95,1,0.83,0.67,1,0.83,1,5,1
2014,BEAVER,BALKO,BALKO HS,04I075705,91,9,12,High School,9,71,19,79,28,71,,,,,66,74,,,,,,,,,,0.67,0.89,0,0.95,5,0.95,1,0.8,0.58,1,0.5,0,4,1
2014,CADDO,CYRIL,CYRIL HS,08I064715,86,9,12,High School,9,79,46,80,64,56,16,38,24,75,150,65,,,,,,,,,,0.65,0.89,0,0.95,5,0.95,1,0.77,0.4,1,0.56,0,4,1
2014,CUSTER,ARAPAHO-BUTLER,ARAPAHO-BUTLER HS,20I005715,91,9,12,High School,9,92,32,88,60,93,17,65,16,88,125,87,,,,,10,70,,,,0.53,0.89,0,0.95,5,0.95,1,,0.73,0,0.61,0,4,1
2015,LINCOLN,CARNEY,CARNEY HS,41I105705,89,9,12,High School,8,89,28,86,48,77,19,42,21,43,116,67,,,,,,,,0,0,0.31,0.89,0,0.95,5,0,1,,0.5,0,0.93,1,5,1
2016,JEFFERSON,WAURIKA,WAURIKA HS,34I023705,84,9,12,High School,3,82,13,77,17,82,,,,,30,80,,,,,,,,0,0,0.16,0.89,0,0.95,5,0,1,,0.62,0,0.39,0,3,1
2015,GRANT,POND CREEK-HUNTER,POND CREEK-HUNTER HS,27I090705,83,9,12,High School,8,83,46,91,50,56,21,52,21,90,138,72,,,,,10,70,,0,0,0.61,0.88,0,0.95,5,0,1,0.93,0.46,1,0.5,0,4,1
2014,OKMULGEE,MORRIS,MORRIS HS,56I003705,86,9,12,High School,2,85,155,83,196,77,74,47,68,85,493,75,18,56,14,93,32,72,,,,0.95,0.87,1,0.95,5,0.9,1,,0.46,0,0.67,0,4,1
2014,TULSA,BERRYHILL,BERRYHILL HS,72I010705,90,9,12,High School,9,98,220,92,292,77,111,48,117,83,740,78,24,92,15,60,39,79,,,,0.69,0.87,0,0.95,5,0.95,1,0.77,0.61,1,0.76,0,4,1
2016,OKMULGEE,SCHULTER,SCHULTER HS,56I006705,58,9,12,High School,9,74,,,,,,,,,13,46,,,,,,,,0,0,0.95,0.86,1,0.95,5,0,1,,0,0,0.57,0,5,1
2014,LINCOLN,WELLSTON,WELLSTON HS,41I004705,93,9,12,High School,1,89,85,85,132,79,44,61,49,80,310,78,11,82,10,100,21,90,,,,0.77,0.86,1,0.95,5,0.95,1,,0.53,0,0.62,0,4,1
2014,CRAIG,WELCH,WELCH HS,18I017715,91,9,12,High School,9,80,35,94,50,76,16,69,16,38,117,75,,,,,,,,,,0.51,0.86,0,0.95,5,0.93,1,0.88,0.35,1,0.67,0,4,1
2014,HUGHES,CALVIN,CALVIN HS,32I048705,87,9,12,High School,3,85,26,81,39,69,10,30,13,69,88,68,,,,,,,,,,0.44,0.86,0,0.95,5,0.95,1,0.77,0.4,1,0.2,0,4,1
2014,GARVIN,PAOLI,PAOLI HS,25I005705,85,9,12,High School,7,87,37,70,37,76,18,33,19,37,111,60,,,,,,,,,,0.28,0.86,0,0.95,5,0.95,1,,0.5,0,0.25,0,3,1
2016,MCINTOSH,MIDWAY,MIDWAY HS,49I027705,81,9,12,High School,7,63,13,85,15,87,,,,,28,86,,,,,,,,0,0,0.2,0.86,0,0.95,5,0,1,,0.25,0,0.28,0,4,1
2015,GARVIN,PAOLI,PAOLI HS,25I005705,87,9,12,High School,7,87,29,86,40,70,15,13,15,47,99,63,,,,,,,,0,0,0.18,0.86,0,0.95,5,0,1,,0.64,0,0.44,0,4,1
2015,BRYAN,BENNINGTON,BENNINGTON HS,07I040705,82,9,12,High School,7,82,31,74,42,81,12,25,34,56,119,66,,,,,,,,0,0,0.17,0.86,0,0.95,5,0,1,,0.38,0,0.65,0,4,1
2014,KINGFISHER,KINGFISHER,KINGFISHER HS,37I007705,92,9,12,High School,4,86,204,89,288,82,111,50,123,79,726,79,25,100,16,56,41,83,,,,0.95,0.84,1,0.95,5,0.92,1,0.8,0.61,1,0.75,0,4,1
2015,MCCURTAIN,HAWORTH,HAWORTH HS,48I006705,86,10,12,High School,9,86,98,82,99,47,46,48,51,65,294,62,,,,,10,90,,0,0,0.85,0.84,1,0.95,5,0,1,,0.45,0,0.81,1,5,1
2014,COAL,COALGATE,COALGATE HS,15I001705,89,9,12,High School,8,86,107,79,132,77,61,41,59,81,359,72,,,,,17,88,,,,0.53,0.84,0,0.95,5,0.95,1,0.81,0.42,1,0.65,0,4,1
2014,KINGFISHER,OKARCHE,OKARCHE HS,37I105705,100,10,12,High School,9,99,40,98,29,72,20,60,20,80,109,81,,,,,,,,,,0.95,0.82,1,0.95,5,0.95,1,0.95,0.72,1,0.26,0,4,1
2014,CADDO,CEMENT,CEMENT HS,08I160715,73,9,12,High School,9,76,37,81,44,34,28,18,23,43,132,45,,,,,,,,,,0.95,0.8,1,0.95,5,0.95,1,,0.33,0,0.48,0,4,1
2014,MCCLAIN,WASHINGTON,WASHINGTON HS,47I005705,94,9,12,High School,8,88,135,87,156,84,60,33,61,89,412,78,,,,,23,87,,,,0.91,0.8,1,0.95,5,0.95,1,0.79,0.66,1,0.82,1,5,1
2014,OKLAHOMA,OKLAHOMA CITY,NORTHEAST HS,55I089760,81,9,12,High School,8,72,92,85,146,58,49,18,35,69,322,61,12,83,10,80,22,82,,,,0.95,0.79,1,0.95,5,0.95,1,0.8,0.44,1,0.08,0,4,1
2014,CADDO,GRACEMONT,GRACEMONT HS,08I086705,83,9,12,High School,8,91,30,83,25,64,,,,,70,64,,,,,,,,,,0.52,0.77,0,0.95,5,0.95,1,,0.29,0,0.63,0,3,1
