RecordNumber,YR,SchoolCode,DistrictCode,Site,ReadingRemediation,PTConfAttendence,AvgDaysAbsent,Mobility,SuspRatioLess10,SuspRatioGreat10,AvgVolunteerHrs,FRL,SpecialEd
,2015,01C019105,01C019,PEAVINE  ELEMENTARY,0.4894,0.25,8.3205,0.10938,,,1.31579,0.9023,0.2331
,2015,01C022105,01C022,MARYETTA ELEMENTARY,0.2551,0.92,8.7046,0.04882,114.83333,,0.56023,0.775,0.1959
,2015,01C024105,01C024,ROCKY MOUNTAIN ELEMENTARY,0.1143,0.91,10.3747,0.07865,,,2.76243,0.8508,0.2376
,2015,01C028105,01C028,ZION ELEMENTARY,0.2533,0.65,6.4683,0.05128,,,0.20057,0.8052,0.1862
,2015,01C029105,01C029,DAHLONEGAH ELEMENTARY,0.2857,1,6.9803,0.5249,,,0.06299,0.8898,0.3543
,2015,01C032105,01C032,GREASY ELEMENTARY,0.5814,0.2,14.6929,0.07143,97,,0.20619,0.8969,0.3093
,2015,01I004105,01I004,WATTS ELEMENTARY,0.3118,0.62,12.29,0.08333,79.33333,,0.04202,0.8403,0.2311
,2015,01I004705,01I004,WATTS HIGH SCHOOL,0,0.3,13.1203,0.18447,5.72222,,0.09709,0.7282,0.1068
,2015,01I011105,01I011,WESTVILLE ELEMENTARY,0.7009,0.93,9.8241,0.13713,646,,1.52322,0.8096,0.1146
,2015,01I011610,01I011,WESTVILLE JR HIGH SCHOOL,0,0.52,8.7109,0.08427,28.66667,172,0.6686,0.7616,0.1628
,2015,01I011705,01I011,WESTVILLE HIGH SCHOOL,0,0.57,11.8281,0.06542,47.14286,165,2.83939,0.6909,0.1424
,2015,01I025105,01I025,STILWELL ELEMENTARY,0.5916,0.605,12.1949,0.1555,415,,2.36145,0.9349,0.2506
,2015,01I025505,01I025,STILWELL MIDDLE SCHOOL,0,0.81,12.1057,0.13281,9.2,27.6,1.53986,0.7935,0.2319
,2015,01I025705,01I025,STILWELL HIGH SCHOOL,0,0.5,13.761,0.05199,167,25.69231,0.65494,0.7275,0.1901
,2015,01I030105,01I030,CAVE SPRINGS ELEMENTARY,0.6667,0.5,9.9595,0.15116,42,,32.85714,0.9643,0.2976
,2015,01I030705,01I030,CAVE SPRINGS HIGH SCHOOL,0,0.35,11.9994,0.05825,16.83333,20.2,16.83168,0.8713,0.3762
,2015,02I001105,02I001,BURLINGTON ELEMENTARY,0.2174,0.9,7.5165,0.18852,56,,0,0.4196,0.1786
,2015,02I001705,02I001,BURLINGTON HIGH SCHOOL,0,0.8,3.6409,0.10526,18,,0,0.25,0.2222
,2015,02I046105,02I046,CHEROKEE ELEMENTARY,0.4519,0.85,10.4675,0.1699,,,0.27083,0.5677,0.224
,2015,02I046510,02I046,CHEROKEE MIDDLE SCHOOL,0,0.32,7.9298,0.2,,,2.53165,0.443,0.1519
,2015,02I046705,02I046,CHEROKEE HIGH SCHOOL,0,0.27,5.9793,0.19091,24.5,,2.80612,0.3163,0.1327
,2015,02I093105,02I093,TIMBERLAKE ELEMENTARY,0.1111,0.96,9.3461,0.07282,68,,0.88235,0.4706,0.1765
,2015,02I093705,02I093,TIMBERLAKE HIGH SCHOOL,0,0.4,10.5326,0.04225,19.25,,1.03896,0.5195,0.2338
,2015,03C021105,03C021,HARMONY ELEMENTARY,0.3625,0.76,7.517,0.05854,210,,1.16667,0.7905,0.3333
,2015,03C022105,03C022,LANE ELEMENTARY,0.7478,0.85,5.3072,0.12903,,,2.4735,0.7067,0.4064
,2015,03I007105,03I007,STRINGTOWN ELEMENTARY,0.1458,0.71,4.8046,0.1457,,,3.06897,0.6966,0.2552
,2015,03I007705,03I007,STRINGTOWN HIGH SCHOOL,0,0.47,3.8516,0.11404,107,,0.23364,0.5981,0.3458
,2015,03I015120,03I015,ATOKA ELEMENTARY,0.3307,0.82,8.1754,0.11791,6.38889,460,7.6087,0.7652,0.3109
,2015,03I015505,03I015,McCALL MIDDLE SCHOOL,0,0.51,13.2924,0.10825,4.25,46.75,0.52406,0.7273,0.2674
,2015,03I015705,03I015,ATOKA HIGH SCHOOL,0,0.3,16.3302,0.08935,14.7,294,0.2551,0.7517,0.2347
,2015,03I019105,03I019,TUSHKA ELEMENTARY,0.2547,0.7,7.8796,0.07942,137,,5.10949,0.6825,0.1861
,2015,03I019705,03I019,TUSHKA HIGH SCHOOL,0,0.54,8.9277,0.02235,90.5,,6.62983,0.5746,0.1713
,2015,03I026105,03I026,CANEY ELEMENTARY,0.3924,0.75,7.4558,0.16667,56,,0.71429,0.8333,0.1726
,2015,03I026705,03I026,CANEY HIGH SCHOOL,0,0.35,4.8261,0.07692,26,,3.84615,0.7564,0.1795
,2015,04I022105,04I022,BEAVER ELEMENTARY,0.306,1,7.5526,0.05415,,298,2.41611,0.6208,0.1141
,2015,04I022705,04I022,BEAVER HIGH SCHOOL,0,0.77,9.2234,0.07527,95,,6.36842,0.4421,0.0316
,2015,04I075105,04I075,BALKO ELEMENTARY,0.1563,1,6.892,0,,,0.28037,0.3645,0.215
,2015,04I075705,04I075,BALKO HIGH SCHOOL,0,0.5,12.1915,0.02222,,,0.34091,0.2955,DNA
,2015,04I123105,04I123,FORGAN ELEMENTARY,0.2857,0.98,9.0809,0.10476,,,6.22449,0.5,0.1837
,2015,04I123705,04I123,FORGAN HIGH SCHOOL,0,0.65,9.0538,0,,,13.86364,0.4545,0.2955
,2015,04I128105,04I128,TURPIN ELEMENTARY,0.3819,0.98,8.2296,0.08438,62.4,,0.57692,0.5994,0.1122
,2015,04I128705,04I128,TURPIN HIGH SCHOOL,0,0.45,9.0497,0.04274,,119,0.79832,0.563,0.1513
,2015,05I002105,05I002,MERRITT ELEMENTARY,0.1211,0.88,8.2472,0.05491,15.19512,623,0.15409,0.6276,0.1396
,2015,05I002705,05I002,MERRITT HIGH SCHOOL,0,0.85,9.4922,0.0303,4.85714,,4.11765,0.6824,0.1176
,2015,05I006105,05I006,FAIRVIEW ELEMENTARY,0.4938,0.97,6.9304,0.10334,57.16667,,3.207,0.688,0.1254
,2015,05I006110,05I006,PIONEER ELEMENTARY,0.2513,0.98,12.7853,0.0429,41.25,,6.06061,0.6636,0.0848
,2015,05I006115,05I006,GRANDVIEW 5TH/6TH GRADE CTR,0,0.83,9.8173,0.07595,27.5,,3.18182,0.6515,0.197
,2015,05I006120,05I006,NORTHEAST ELEMENTARY,0.5918,0.95,10.1402,0.10811,131,,2.92621,0.7277,0.0967
,2015,05I006610,05I006,8TH & 9TH GRADE CTR,0,0.8,10.556,0.03167,16.57143,66.28571,0.2694,0.6401,0.1638
,2015,05I006705,05I006,ELK CITY HIGH SCHOOL,0,0.4,10.6114,0.06733,20.38095,107,0.70093,0.5467,0.1636
,2015,05I031105,05I031,SAYRE ELEMENTARY,0.1857,0.88,9.2604,0.1327,32.53846,,0.30024,0.565,0.1348
,2015,05I031505,05I031,SAYRE MIDDLE SCHOOL,0,0.62,8.8163,0.03067,56.33333,169,0.59172,0.5325,0.1953
,2015,05I031705,05I031,SAYRE HIGH SCHOOL,0,0.75,6.9767,0.09605,13,,2.5641,0.4051,0.1436
,2015,05I051105,05I051,ERICK ELEMENTARY,0.1375,0.7,9.3158,0.03061,95.5,,0.62827,0.5079,0.1832
,2015,05I051715,05I051,ERICK HIGH SCHOOL,0,0.55,7.6313,0.06452,13.4,33.5,1.86567,0.3134,0.1194
,2015,06I009105,06I009,OKEENE ELEMENTARY,0.1852,0.95,7.7762,0.13592,99,,0.20202,0.6364,0.2172
,2015,06I009615,06I009,OKEENE JR HIGH SCHOOL,0,0.9,4.9855,0.04878,41,,3.65854,0.561,0.2927
,2015,06I009715,06I009,OKEENE SR HIGH SCHOOL,0,0.75,7.1544,0.05319,94,,1.59574,0.4574,0.1809
,2015,06I042105,06I042,WATONGA ELEMENTARY,0.4448,0.89,2.7425,0.12619,44,,0.68182,0.75,0.1386
,2015,06I042505,06I042,WATONGA MIDDLE SCHOOL,0,0.78,3.4909,0,7.33333,,2.27273,0.6818,0.1234
,2015,06I042705,06I042,WATONGA HIGH SCHOOL,0,0.3,8.1001,0.06383,1.49624,49.75,0.50251,0.6131,0.0905
,2015,06I080105,06I080,GEARY ELEMENTARY,0.4133,1,11.5976,0.09705,61,,2.04918,0.8443,0.1475
,2015,06I080500,06I080,GEARY MIDDLE SCHOOL,0,0.72,7.1325,0.04225,10.71429,,17,0.8,0.1467
,2015,06I080715,06I080,GEARY HIGH SCHOOL,0,0.68,6.2764,0.01042,12,,28.66667,0.8229,0.1042
,2015,06I105105,06I105,CANTON ELEMENTARY,0.3858,0.7,10.4106,0.03333,152.5,,0.7541,0.6262,0.2295
,2015,06I105705,06I105,CANTON HIGH SCHOOL,0,0.6,15.1375,0.08491,20.4,102,2.15686,0.4902,0.1471
,2015,07I001110,07I001,SILO ELEMENTARY,0.4513,0.74,9.2177,0.12967,26,520,0.57692,0.7788,0.1865
,2015,07I001610,07I001,SILO JR HIGH SCHOOL,0,0.67,9.0959,0.29825,7,37.33333,1.29464,0.7589,0.3482
,2015,07I001705,07I001,SILO HIGH SCHOOL,0,0.56,9.2928,0.19492,26.33333,118.5,0.7384,0.7215,0.0759
,2015,07I002105,07I002,ROCK CREEK ELEMENTARY,0.24,FTR,7.3008,FTR,FTR,FTR,FTR,0.8029,0.2114
,2015,07I002705,07I002,ROCK CREEK HIGH SCHOOL,0,0.415,7.3676,0.01709,,131,4.58015,0.6107,0.2366
,2015,07I003105,07I003,ACHILLE ELEMENTARY,0.3143,0.59,7.3601,0.07895,107,,2.43458,0.8131,0.257
,2015,07I003705,07I003,ACHILLE HIGH SCHOOL,0,0.29,9.6298,0.04301,25,50,3.42,0.7,0.24
,2015,07I004105,07I004,WARD EAST ELEMENTARY,0,0.56,8.7618,0.1118,85,,0.58824,0.7824,0.2176
,2015,07I004110,07I004,WARD WEST ELEMENTARY,0.1667,0.77,11.1054,0.06825,,,1.27371,0.8022,0.2033
,2015,07I004505,07I004,COLBERT MIDDLE SCHOOL,0,0.3,9.449,0.0531,113,,4.42478,0.7168,0.2832
,2015,07I004715,07I004,COLBERT HIGH SCHOOL,0,0.2,9.1182,0.02941,51.5,,2.91262,0.6893,0.1748
,2015,07I005105,07I005,CADDO ELEMENTARY,0.3511,0.73,5.686,0.10976,110.66667,,1.05422,0.756,0.1958
,2015,07I005715,07I005,CADDO HIGH SCHOOL,0,0.4,5.4178,0.13934,66,,1.89394,0.6515,0.2121
,2015,07I040105,07I040,BENNINGTON ELEMENTARY,0.5595,0.8,6.6691,0.19283,20.8,,1.20192,0.7308,0.3558
,2015,07I040705,07I040,BENNINGTON HIGH SCHOOL,0,0.35,6.5987,0.20513,13,,2.5641,0.7436,0.4231
,2015,07I048105,07I048,CALERA ELEMENTARY,0.3453,0.88,9.1284,0.12673,,,0.60362,0.7062,0.2153
,2015,07I048705,07I048,CALERA HIGH SCHOOL,0,0.64,11.3264,0.10152,51,,3.36275,0.652,0.2059
,2015,07I072105,07I072,WASHINGTON IRVING ELEMENTARY,0.3636,0.68,9.2179,0.09444,31.42105,,6.07873,0.7052,0.1206
,2015,07I072110,07I072,ROBERT E. LEE ELEMENTARY,0.3295,0.84,8.9723,0.164,130,260,2.40769,0.9731,0.2192
,2015,07I072115,07I072,NORTHWEST HEIGHTS ELEMENTARY,0.2587,0.98,8.7351,0.11783,41.93333,,1.14467,0.6391,0.132
,2015,07I072125,07I072,DURANT INTERMEDIATE ELEMENTARY SCHOOL,0,0.73,9.0355,0.02865,46.125,,1.35501,0.7087,0.1938
,2015,07I072500,07I072,DURANT MIDDLE SCHOOL,0,0.6,10.0213,0.08333,18.64286,65.25,1.20115,0.6322,0.1609
,2015,07I072705,07I072,DURANT HIGH SCHOOL,0,0.96,10.3932,0.17245,2.00224,127.57143,11.32923,0.5476,0.1613
,2015,08I011105,08I011,HYDRO-EAKLY ELEMENTARY,0.3307,0.77,7.5077,0.09705,16.42857,230,0.9913,0.5739,0.1826
,2015,08I011505,08I011,HYDRO-EAKLY MIDDLE SCHOOL,0,0.78,5.5414,0,29.33333,,2.44318,0.5114,0.2045
,2015,08I011715,08I011,HYDRO-EAKLY HIGH SCHOOL,0,0.62,8.4173,0.02679,58.5,,1.83761,0.4615,0.1966
,2015,08I012105,08I012,LOOKEBA-SICKLES ELEMENTARY,0.4198,0.84,6.7673,0.03279,191,,7.59162,0.6178,0.1152
,2015,08I012705,08I012,LOOKEBA-SICKLES HIGH SCHOOL,0,0.28,4.4641,0.0241,87,,0.68966,0.5747,0.2069
,2015,08I020105,08I020,ANADARKO EAST ELEMENTARY,0.5677,0.7,4.5971,0.02135,77,,1.46104,0.8539,0.1104
,2015,08I020115,08I020,SUNSET ELEMENTARY,0.326,0.87,7.6897,0.08805,,,3.96615,0.8769,0.0677
,2015,08I020120,08I020,MISSION ELEMENTARY,0,0.74,5.7998,0.07124,10.21622,189,2.84656,0.8307,0.1296
,2015,08I020510,08I020,ANADARKO MIDDLE SCHOOL,0,0.58,10.6435,0.01746,6.20588,60.28571,0.09479,0.782,0.0877
,2015,08I020705,08I020,ANADARKO HIGH SCHOOL,0,0.41,19.3596,0.0499,11.88095,17.82143,0.73146,0.7074,0.1383
,2015,08I033105,08I033,CARNEGIE ELEMENTARY,0.1677,0.98,7.1409,0.13898,95,,2.44211,0.8526,0.1298
,2015,08I033510,08I033,CARNEGIE MIDDLE SCHOOL,0,0.5,7.1902,0.15328,19.28571,,0,0.8148,0.1407
,2015,08I033705,08I033,CARNEGIE HIGH SCHOOL,0,0.5,7.6012,0.13014,20.42857,,0,0.7902,0.1329
,2015,08I056105,08I056,APACHE ELEMENTARY,0.2453,0.75,10.3622,0.12238,29.4,,0.5102,0.7959,0.0986
,2015,08I056505,08I056,APACHE MIDDLE SCHOOL,0,0.27,8.2109,0.08108,9.25,49.33333,0.09459,0.7095,0.0743
,2015,08I056705,08I056,APACHE HIGH SCHOOL,0,0.4,12.1293,0.06329,14.63636,161,1.24224,0.7578,0.0994
,2015,08I064105,08I064,CYRIL ELEMENTARY,0.1262,1,8.6709,0.0531,,,0.38565,0.6816,0.1345
,2015,08I064610,08I064,JR HIGH SCHOOL,0,0.75,4.2873,0.05769,18.33333,,0,0.5091,DNA
,2015,08I064715,08I064,CYRIL HIGH SCHOOL,0,0.75,5.3214,0.02105,25.5,,0,0.5098,0.3137
,2015,08I086105,08I086,GRACEMONT ELEMENTARY,0.451,0.93,6.5825,0.07407,,,1.26549,0.6549,0.2212
,2015,08I086705,08I086,GRACEMONT HIGH SCHOOL,0,0.9,11.3253,0.10256,37,,2.83784,0.5946,0.0541
,2015,08I160105,08I160,CEMENT ELEMENTARY,0.2,0.95,10.1759,0.10909,58.33333,,0.85714,0.6971,0.1714
,2015,08I160715,08I160,CEMENT HIGH SCHOOL,0,0.45,11.935,0.14754,20,,2.08333,0.55,0.3167
,2015,08I161105,08I161,HINTON ELEMENTARY,0.2736,0.95,8.29,0.14286,,,1.22616,0.5695,0.1253
,2015,08I161610,08I161,HINTON MIDDLE SCHOOL,0,0.2,4.2952,0.01399,,,0.21277,0.539,0.1277
,2015,08I161705,08I161,HINTON HIGH SCHOOL,0,0.2,4.4027,0.00592,170,85,0.26471,0.4118,0.1059
,2015,08I167105,08I167,FORT COBB-BROXTON LOWER ELEMENTARY,0.2816,0.8,7.1936,0.13043,,,1.39752,0.677,0.1925
,2015,08I167505,08I167,FORT COBB-BROXTON MIDDLE SCHOOL,0,0.6,6.2277,0.16667,12.66667,76,1.97368,0.6974,0.1447
,2015,08I167705,08I167,FORT COBB-BROXTON HIGH SCHOOL,0,0.3,8.1335,0.11494,44.5,44.5,3.93258,0.6854,0.1685
,2015,08I168105,08I168,BINGER-ONEY ELEMENTARY,0.3109,0.9,9.0411,0.01404,46.83333,,0.88968,0.7011,0.2384
,2015,08I168705,08I168,BINGER-ONEY HIGH SCHOOL,0,0.75,9.8038,0,115,115,0.91304,0.5826,0.2261
,2015,09C029105,09C029,RIVERSIDE ELEMENTARY,0.2152,0.85,8.3466,0.11656,33.8,,1.89349,0.716,0.1598
,2015,09C031105,09C031,BANNER ELEMENTARY,0.2727,0.93,8.2204,0.29808,19,,9.82775,0.5263,0.1388
,2015,09C070105,09C070,DARLINGTON ELEMENTARY,0.0654,0.73,9.4073,0.03509,46.8,234,2.13675,0.8632,0.1453
,2015,09C162105,09C162,MAPLE ELEMENTARY,0.3684,0.97,7.701,0.06211,,,7.71338,0.2866,0.1592
,2015,09I022105,09I022,PIEDMONT ELEMENTARY,0.1897,0.98,7.7736,0.03563,23.63158,,3.89755,0.2695,0.1203
,2015,09I022110,09I022,PIEDMONT PRIMARY ELEMENTARY,0,1,8.721,0.03153,,,18.52941,0.1131,0.0769
,2015,09I022115,09I022,STONE RIDGE ELEMENTARY,0.0928,0.97,6.4564,0.04348,,,27.22026,0.1542,0.1013
,2015,09I022120,09I022,NORTHWOOD ELEMENTARY,0.1373,1,7.7901,0.05882,62.57143,,27.39726,0.2192,0.1667
,2015,09I022125,09I022,PIEDMONT INTERMEDIATE ELEMENTARY,0,0.8,7.7652,0.03095,25.65,,0.24366,0.2086,0.1189
,2015,09I022510,09I022,PIEDMONT MIDDLE SCHOOL,0,0.8,9.6778,0.03711,20.41667,490,0.10204,0.2286,0.1
,2015,09I022705,09I022,PIEDMONT HIGH SCHOOL,0,0.73,8.714,0.03981,60.85714,71,1.00939,0.2277,0.0739
,2015,09I027105,09I027,CENTRAL ELEMENTARY,0.4654,0.95,7.6324,0.07671,25.92857,,12.59366,0.5124,0.1818
,2015,09I027110,09I027,MYERS ELEMENTARY,0.4208,0.99,10.7528,0.14596,58.8,,1.75085,0.6871,0.1871
,2015,09I027115,09I027,SHEDECK ELEMENTARY,0.6297,0.94,8.9023,0.10606,25,,4.37733,0.6187,0.1253
,2015,09I027120,09I027,RANCHWOOD ELEMENTARY,0.4255,0.99,5.97,0.06504,92,,9.93682,0.4022,0.1359
,2015,09I027125,09I027,SURREY HILLS ELEMENTARY,0.2528,0.95,7.802,0.05314,41.8,,8.41926,0.2536,0.0837
,2015,09I027130,09I027,PARKLAND ELEMENTARY,0.3109,0.9968,7.4648,0.08269,33.09091,,17.98352,0.3489,0.1071
,2015,09I027135,09I027,SKYVIEW ELEMENTARY,0.3276,0.98,7.7505,0.06634,54.45455,,11.03715,0.2705,0.1285
,2015,09I027140,09I027,INDEPENDENCE ELEMENTARY,0,0.825,6.8251,0.07443,14.28571,,5.70083,0.4733,0.1617
,2015,09I027145,09I027,LAKEVIEW ELEMENTARY,0,0.96,6.8047,0.04194,18.11765,308,4.36445,0.3782,0.164
,2015,09I027520,09I027,YUKON MIDDLE SCHOOL,0,0.45,9.2773,0.0579,13.14599,112.5625,1.22154,0.4187,0.1344
,2015,09I027705,09I027,YUKON HIGH SCHOOL,0,0.14,10.4024,0.02207,12.28426,62.05128,0.62521,0.3281,0.1161
,2015,09I034110,09I034,HILLCREST ELEMENTARY,0.3491,1,12.6594,0.13333,51.28571,,0.10028,0.6351,0.1337
,2015,09I034120,09I034,LINCOLN ELEMENTARY,0.548,1,8.7964,0.1369,66,,6.36364,0.8152,0.2152
,2015,09I034130,09I034,WEBSTER ELEMENTARY,0,FTR,7.6662,FTR,FTR,FTR,FTR,0.6882,0.2765
,2015,09I034135,09I034,ROSE WITCHER ELEMENTARY,0.6,1,9.7486,0.1038,15.72,,2.54453,0.6896,0.1603
,2015,09I034510,09I034,LESLIE F. ROBLYER MIDDLE SCHOOL,0,1,8.6488,0.13313,16.31579,,0.13548,0.7613,0.2161
,2015,09I034610,09I034,ETTA DALE JR HIGH SCHOOL,0,0.35,7.9677,0.10256,53.33333,,0.40625,0.6,0.475
,2015,09I034705,09I034,EL RENO HIGH SCHOOL,0,0.5,7.0019,0.06463,19.80952,118.85714,0.84135,0.4916,0.1046
,2015,09I057105,09I057,UNION CITY ELEMENTARY,0.4872,0.95,7.5086,0.16043,64.33333,193,5.18135,0.5855,0.1606
,2015,09I057705,09I057,UNION CITY HIGH SCHOOL,0,0.8,10.4889,0.15686,11.33333,,0.78431,0.4804,0.2353
,2015,09I069105,09I069,MUSTANG ELEMENTARY,0.4465,0.94,9.3113,0.09317,42.54545,,6.19658,0.3825,0.0983
,2015,09I069110,09I069,MUSTANG VALLEY ELEMENTARY,0.3413,0.96,7.7038,0.05438,60.90909,,14.7806,0.2403,0.0955
,2015,09I069115,09I069,MUSTANG LAKEHOMA ELEMENTARY,0.2857,0.98,9.2119,0.07678,49,,22.26345,0.256,0.1058
,2015,09I069120,09I069,MUSTANG TRAILS ELEMENTARY,0.3809,0.95,9.1574,0.07704,73.33333,,1.25606,0.3606,0.1061
,2015,09I069125,09I069,MUSTANG CREEK ELEMENTARY,0.3802,0.89,9.9288,0.10408,12.2069,,8.08757,0.3686,0.1186
,2015,09I069130,09I069,MUSTANG EDUCATION CTR,0,0.91,10.7204,0.10405,,,7.44986,0.2149,0.0831
,2015,09I069135,09I069,MUSTANG CENTENNIAL ELEMENTARY,0.3709,0.9,10.2244,0.04836,20.125,,1.39752,0.4115,0.1304
,2015,09I069140,09I069,MUSTANG HORIZON INTERMEDIATE ELEMENTARY SCHOOL,0,0.85,9.5508,0.02941,10.25,,1.25339,0.3455,0.1477
,2015,09I069145,09I069,CANYON RIDGE INTERMEDIATE ELEMENTARY SCHOOL,0,0.72,8.7787,0.05145,14.12121,466,2.28541,0.3047,0.1438
,2015,09I069150,09I069,PRAIRIE VIEW ELEMENTARY SCHOOL,0.3601,0.99,8.6288,0.06173,111.4,,1.79533,0.2783,0.0952
,2015,09I069505,09I069,MUSTANG MIDDLE SCHOOL,0,0.75,10.2148,0.09418,22.77419,,1.41643,0.3088,0.1402
,2015,09I069510,09I069,MUSTANG NORTH MIDDLE SCHOOL,0,0.75,9.8169,0.05677,13.98246,265.66667,2.15182,0.3036,0.1167
,2015,09I069705,09I069,MUSTANG HIGH SCHOOL,0,0.86,12.277,0.03935,16.13609,80.20588,1.43014,0.256,0.1107
,2015,09I076105,09I076,CALUMET ELEMENTARY,0.3377,0.74,8.7138,0.08589,,,9.80892,0.7707,0.1338
,2015,09I076610,09I076,CALUMET JR HIGH SCHOOL,0,0.8,5.3234,0.0625,,34,6.32353,0.5882,0.1471
,2015,09I076705,09I076,CALUMET HIGH SCHOOL,0,0.75,4.5707,0,44,88,5.96591,0.5795,0.0795
,2015,10C072105,10C072,ZANEIS ELEMENTARY,0.4074,0.74,5.1507,0.05735,,,3.64286,0.7893,0.2071
,2015,10I019110,10I019,CHARLES EVANS ELEMENTARY,0.4562,0.85,6.3468,0.19096,6.0991,338.5,3.10192,1,0.1684
,2015,10I019120,10I019,JEFFERSON ELEMENTARY,0.4942,0.95,7.8095,0.04151,16.3125,87,3.2567,1,0.1877
,2015,10I019125,10I019,LINCOLN ELEMENTARY,0.4699,0.9,6.4495,0.21683,17.1875,,1.52727,0.96,0.1745
,2015,10I019135,10I019,WILL ROGERS ELEMENTARY,0.7628,0.8,11.0033,0.15272,80.66667,,3.09917,1,0.126
,2015,10I019505,10I019,ARDMORE MIDDLE SCHOOL,0,FTR,10.5831,FTR,FTR,FTR,FTR,0.8894,0.1818
,2015,10I019705,10I019,ARDMORE HIGH SCHOOL,0,0.55,16.9269,0.32626,6.11628,29.22222,0.76046,0.7997,0.1343
,2015,10I021105,10I021,SPRINGER ELEMENTARY,0.4203,0.95,9.3858,0.15976,12.16667,,0.34247,0.6918,0.1301
,2015,10I021705,10I021,SPRINGER HIGH SCHOOL,0,0.51,5.3732,0.10714,8,28,17.85714,0.5179,0.1964
,2015,10I027105,10I027,PLAINVIEW PRIMARY ELEMENTARY,0.2333,0.98,8.165,0.09785,59.71429,,4.77033,0.4306,0.1818
,2015,10I027110,10I027,PLAINVIEW INTERMEDIATE ELEMENTARY SCHOOL,0.2054,0.9,6.7876,0.09943,11.46667,172,6.32267,0.3983,0.1512
,2015,10I027505,10I027,PLAINVIEW MIDDLE SCHOOL,0,0.84,8.0839,0.06928,10.5,168,2.23214,0.3006,0.1548
,2015,10I027705,10I027,PLAINVIEW HIGH SCHOOL,0,0.7,5.6845,0.04556,18,86.4,2.10648,0.2384,0.1343
,2015,10I032105,10I032,LONE GROVE INTERMEDIATE SCHOOL,0.2521,0.92,9.2812,0.06866,10.77419,334,0.97305,0.5449,0.1647
,2015,10I032110,10I032,LONE GROVE PRIMARY ELEMENTARY,0.2121,0.96,10.8473,0.14509,26.29412,34.38462,0.55928,0.5459,0.1275
,2015,10I032505,10I032,LONE GROVE MIDDLE SCHOOL,0,0.4,10.0213,0.07051,6.97778,314,0.06369,0.414,0.1274
,2015,10I032705,10I032,LONE GROVE HIGH SCHOOL,0,0.41,11.7469,0.04348,16.8,60,2.5,0.3619,0.1619
,2015,10I043105,10I043,WILSON ELEMENTARY,0.482,0.72,7.2545,0.07055,106.66667,,6.25,0.7469,0.1875
,2015,10I043705,10I043,WILSON HIGH SCHOOL,0,0.63,8.316,0.13836,11.42857,160,11.5375,0.6813,0.2688
,2015,10I055105,10I055,HEALDTON ELEMENTARY,0.2381,0.75,4.2889,0.12917,,,4.42478,0.6903,0.2257
,2015,10I055505,10I055,HEALDTON MIDDLE SCHOOL,0,0.7,9.6865,0.15385,111,111,0.0991,0.6847,0.2342
,2015,10I055705,10I055,HEALDTON HIGH SCHOOL,0,0.6,7.2635,0.02874,6.21429,58,0,0.6034,0.1954
,2015,10I074105,10I074,FOX ELEMENTARY,0.2143,0.8,9.8066,0.07234,11.47619,241,1.24481,0.8506,0.1784
,2015,10I074705,10I074,FOX HIGH SCHOOL,0,0.5,5.2124,0.11009,33,99,2.42424,0.6465,0.1919
,2015,10I077105,10I077,DICKSON ELEMENTARY,0.1309,0.8,10.8817,0.04507,,,0.77904,0.5807,0.119
,2015,10I077110,10I077,DICKSON UPPER ELEMENTARY,0.2935,0.67,7.8401,0.08278,,,0.09187,0.5936,0.2014
,2015,10I077510,10I077,DICKSON MIDDLE SCHOOL,0,0.4,2.5664,0.11151,22.5,90,0.37037,0.6037,0.1704
,2015,10I077705,10I077,DICKSON HIGH SCHOOL,0,0.48,4.8485,0.01892,19.8,198,0.06566,0.4672,0.1515
,2015,11C010105,11C010,LOWREY ELEMENTARY,0.2241,0.2,7.7981,0.12414,67,,0.37313,0.8358,0.1343
,2015,11C014105,11C014,NORWOOD ELEMENTARY,0.3718,0.83,5.7668,0.07614,,,2.83663,0.896,0.1931
,2015,11C021105,11C021,WOODALL ELEMENTARY,0.3917,0.77,10.3297,0.01232,61,,0.29508,0.6824,0.1557
,2015,11C026105,11C026,SHADY GROVE ELEMENTARY,0.4198,0.9,6.8087,0.05063,,,0.51948,0.8182,0.2013
,2015,11C031105,11C031,PEGGS ELEMENTARY,0.4397,0.83,9.7586,0.04049,,,0,0.7773,0.1875
,2015,11C034105,11C034,GRAND VIEW ELEMENTARY,0.3208,0.85,9.1823,0.05872,20.48387,,6.77165,0.8425,0.2031
,2015,11C044105,11C044,BRIGGS ELEMENTARY,0.6244,0.85,9.3942,0.09771,82.66667,,0.90927,0.9294,0.1532
,2015,11C066105,11C066,TENKILLER ELEMENTARY,0.2609,0.65,6.4387,0.12245,,,1.37457,0.7938,0.2887
,2015,11I006105,11I006,KEYS ELEMENTARY,0.2358,1,6.0322,0.08915,,,5.57621,0.7193,0.1784
,2015,11I006705,11I006,KEYS HIGH SCHOOL,0,0.72,7.7913,0.06667,17.21053,327,6.11621,0.6391,0.1254
,2015,11I016105,11I016,HULBERT ELEMENTARY,0.4324,0.85,9.598,0.08385,331,,0.90634,0.7795,0.142
,2015,11I016615,11I016,HULBERT JR HIGH SCHOOL,0,0.15,8.0307,0.03409,,94,0.31915,0.7979,0.1702
