,Year,SchoolCode,SchoolName,IndexScore,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,EOI_Algebra_Advanced,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory
389,2016,12I004705,SOPER HS,85,48372.83,12449.91,0.06,0.17,0.23,0.511,0.14,0.71,0.14,135,9.0,41659.11,0.153,10.74,2.0,0.5,0.5,0.83,0.0296,0.5407,0.0,0.0148,0.0,0.4148,0.0,135.0,0.0864,0.28,0.6336,,,,0.0081,0.73,0.2619,0.1974,0.06,0.7426,0.2496,0.04,0.7104,0.2064,0.14,0.6536,0.0,0.44,0.56
390,2016,40I003705,HEAVENER HS,68,39548.49,20124.21,0.11,0.29,0.33,0.509,0.09,0.64,0.26,350,27.27,43707.56,0.314,11.71,3.47,1.5,2.14,2.0,0.2314,0.5057,0.0,0.0029,0.0,0.26,0.0,350.0,0.2847,0.27,0.4453,0.1824,0.24,0.5776,0.0484,0.56,0.3916,0.1274,0.09,0.7826,0.252,0.1,0.648,0.2464,0.23,0.5236,0.078,0.35,0.5720000000000001
391,2016,51I008705,OKTAHA HS,87,63621.64,12511.7,0.06,0.09,0.16,0.701,0.14,0.73,0.12,221,11.14,49661.22,0.245,17.49,1.0,0.5,1.91,1.0,0.0226,0.4977,0.0,0.0045,0.009000000000000001,0.4661,0.0,221.0,0.1914,0.13,0.6786,0.53,0.0,0.47,0.0912,0.52,0.3888,0.1131,0.13,0.7569,0.2232,0.07,0.7068,0.5194,0.02,0.4606,0.0944,0.41,0.4956
392,2016,09I057705,UNION CITY HS,87,79770.16,59688.95,0.04,0.06,0.1,0.43200000000000005,0.18,0.72,0.1,95,8.5,42570.12,0.059000000000000004,9.24,1.0,0.0,0.2,0.43,0.1053,0.0105,0.0105,0.0,0.0,0.7895,0.0842,95.0,0.285,0.25,0.465,0.5,0.0,0.5,0.1278,0.29,0.5822,0.152,0.05,0.7979999999999999,0.23399999999999999,0.22,0.546,0.0,0.2,0.8,0.1584,0.34,0.5016
393,2016,69I021715,EMPIRE HS,77,71088.81,27212.52,0.03,0.12,0.25,0.5770000000000001,0.12,0.77,0.11,123,8.57,43952.28,0.28300000000000003,16.2,0.57,0.43,0.14,0.57,0.1463,0.0488,0.0,0.0,0.0,0.7967,0.0081,123.0,0.0816,0.32,0.5984,0.085,0.5,0.415,0.021,0.7,0.27899999999999997,0.0949,0.27,0.6351,0.0,0.33,0.67,0.4489,0.33,0.2211,0.2808,0.28,0.4392
394,2015,37I002705,DOVER HS,82,63292.57,78868.54,0.06,0.07,0.38,0.731,0.15,0.67,0.18,52,5.37,40609.27,0.18600000000000003,8.74,0.5,0.24,0.44,0.4,0.3077,0.1154,0.0,0.0192,0.0,0.5192,0.0385,52.0,0.0819,0.37,0.5481,0.0616,0.44,0.4984,,,,,,,0.1204,0.14,0.7396,0.415,0.17,0.415,0.0994,0.29,0.6106
395,2016,08I161705,HINTON HS,86,61147.64,57905.48,0.06,0.17,0.36,0.599,0.11,0.7,0.19,162,9.49,43035.51,0.226,12.11,0.43,0.57,0.43,0.5,0.1975,0.1235,0.0,0.0062,0.0,0.6543,0.0185,162.0,0.27,0.25,0.48,0.1102,0.42,0.4698,0.084,0.44,0.47600000000000003,0.1649,0.03,0.8051,0.4092,0.07,0.5208,0.243,0.19,0.5670000000000001,0.1302,0.38,0.4898
396,2015,14I057705,LEXINGTON HS,78,57725.8,16787.53,0.08,0.15,0.17,0.5379999999999999,0.08,0.71,0.21,331,13.28,42036.21,0.156,13.0,2.13,0.55,0.79,1.0,0.0846,0.1057,0.0,0.0151,0.0,0.7372,0.0574,331.0,0.0737,0.33,0.5963,0.0,0.61,0.39,0.0912,0.43,0.4788,0.2914,0.06,0.6486,0.09,0.1,0.81,0.2755,0.05,0.6745,0.1716,0.22,0.6084
397,2016,17I101715,TEMPLE HS,81,48280.7,46739.72,0.11,0.22,0.42,0.7390000000000001,0.1,0.7,0.2,46,2.84,40519.55,0.218,14.67,0.44,0.25,0.06,0.49,0.2826,0.0217,0.0,0.0652,0.0,0.5870000000000001,0.0435,46.0,0.0858,0.22,0.6942,0.0576,0.36,0.5824,0.0,0.8,0.2,0.0737,0.33,0.5963,0.1638,0.09,0.7462,0.2574,0.22,0.5226,,,
398,2015,55I089707,DOUGLASS HS,66,53011.22,49735.22,0.08,0.27,0.47,1.0,0.22,0.55,0.22,418,28.78,50748.84,0.36,8.92,6.5,1.5,4.43,3.5,0.0694,0.0215,0.0,0.8612,0.0,0.0263,0.0215,418.0,0.0228,0.43,0.5472,0.0852,0.29,0.6248,0.0,0.94,0.06,0.0195,0.35,0.6305,0.0,0.29,0.71,0.01,0.5,0.49,0.0531,0.41,0.5369
399,2014,34I023705,WAURIKA HS,86,46403.0,34691.0,0.05,0.2,0.55,0.61,0.11,0.7,0.19,115,5.02,43352.07,0.502,17.83,0.48,0.0,0.0,0.51,0.1391,0.1391,0.0,0.0,0.0,0.6957,0.0261,115.0,0.1971,0.27,0.5329,0.13,0.0,0.87,0.2146,0.42,0.3654,0.1264,0.21,0.6636,0.1953,0.07,0.7347,0.3738,0.11,0.5162,0.3432,0.22,0.4368
400,2014,66I006705,SEQUOYAH HS,88,64023.0,25391.0,0.04,0.08,0.2,0.33,0.16,0.75,0.09,448,27.5,45527.77,0.187,16.27,1.71,1.1,1.0,2.0,0.0201,0.2946,0.0156,0.0,0.0,0.5692,0.1004,448.0,0.221,0.15,0.629,0.064,0.36,0.5760000000000001,0.1224,0.32,0.5576,0.2538,0.06,0.6862,0.34,0.0,0.66,0.6138,0.01,0.3762,0.57,0.05,0.38
401,2014,77I003705,SHARON-MUTUAL HS,89,62192.0,137198.0,0.01,0.09,0.17,0.21,0.18,0.76,0.06,71,8.31,46652.95,0.287,15.39,0.27,0.5,0.43,0.34,0.0423,0.0563,0.0,0.0,0.0,0.8732,0.0282,71.0,0.1424,0.11,0.7476,0.0,0.45,0.55,0.0564,0.53,0.4136,0.0,0.2,0.8,0.18,0.1,0.72,0.1824,0.24,0.5776,0.1128,0.06,0.8272
402,2016,35I029705,MILBURN HS,78,54495.35,54860.48,0.08,0.14,0.31,0.696,0.19,0.65,0.16,56,5.1,45093.41,0.36200000000000004,12.58,0.25,0.06,0.55,0.19,0.0179,0.3036,0.0,0.0,0.0,0.6786,0.0,56.0,0.0602,0.57,0.3698,0.1139,0.33,0.5561,,,,0.0,0.25,0.75,0.75,0.0,0.25,0.0,0.5,0.5,0.4902,0.14,0.3698
403,2014,07I003705,ACHILLE HS,92,53922.0,79152.0,0.09,0.11,0.24,0.65,0.15,0.7,0.16,97,8.14,42555.2,0.17600000000000002,9.24,0.57,0.57,0.43,0.57,0.0206,0.268,0.0,0.0412,0.0,0.6495,0.0206,97.0,0.68,0.0,0.32,0.08,0.6,0.32,0.05,0.5,0.45,0.0747,0.17,0.7553,0.0912,0.24,0.6688,0.48,0.2,0.32,0.2013,0.39,0.4087
404,2014,55I007705,HARRAH HS,84,61134.0,35740.0,0.06,0.14,0.3,0.3,0.17,0.69,0.14,468,31.78,42851.34,0.251,14.97,3.0,2.0,3.77,2.0,0.0556,0.1645,0.0021,0.0043,0.0064,0.7564,0.0107,468.0,0.0,0.51,0.49,0.0468,0.22,0.7332,0.0105,0.65,0.3395,0.1892,0.14,0.6708,0.2112,0.12,0.6688,0.2262,0.13,0.6438,0.4048,0.12,0.4752
405,2014,62I024705,LATTA HS,96,60199.0,26847.0,0.04,0.14,0.29,0.38,0.3,0.63,0.06,223,13.9,42430.09,0.39299999999999996,16.0,1.14,0.43,1.14,1.29,0.0269,0.3229,0.0135,0.0135,0.0,0.5022,0.1211,223.0,0.48,0.0,0.52,0.47,0.0,0.53,0.0935,0.45,0.4565,0.2112,0.04,0.7488,0.41,0.0,0.59,0.6664,0.02,0.3136,0.5225,0.05,0.4275
406,2014,01I004705,WATTS HS,61,42870.0,23272.0,0.14,0.24,0.44,0.74,0.07,0.73,0.2,113,8.14,42024.56,0.316,9.51,0.71,0.5,0.36,1.0,0.1239,0.3097,0.0088,0.0,0.0,0.3009,0.2566,113.0,0.0,0.86,0.14,0.0068,0.83,0.1632,0.0,0.91,0.09,0.0858,0.22,0.6942,0.2739,0.17,0.5561,0.0,0.47,0.53,0.2993,0.27,0.4307
407,2014,19I003705,MANNFORD HS,91,59539.0,24095.0,0.06,0.12,0.29,0.55,0.13,0.73,0.14,514,32.46,42092.26,0.129,13.51,5.5,1.25,0.84,3.0,0.0214,0.2296,0.0,0.0019,0.0019,0.7257,0.0195,514.0,0.2958,0.13,0.5742,0.3,0.0,0.7,0.065,0.5,0.435,0.3168,0.01,0.6732,0.336,0.04,0.624,0.5568,0.04,0.4032,0.0,0.11,0.89
408,2014,40I052705,TALIHINA HS,86,35665.0,10409.0,0.21,0.34,0.55,0.79,0.15,0.63,0.22,183,16.48,43317.57,0.174,13.29,0.0,0.57,1.29,0.71,0.0219,0.5574,0.0,0.0492,0.0,0.3661,0.0055,183.0,0.0737,0.33,0.5963,0.0,0.48,0.52,0.0,0.63,0.37,0.0486,0.19,0.7614,0.25,0.0,0.75,0.168,0.16,0.672,0.4005,0.11,0.4895
409,2014,68I003705,MULDROW HS,84,49004.0,18024.0,0.1,0.21,0.38,0.6,0.15,0.66,0.19,507,28.57,47417.35,0.34,13.69,3.0,2.0,3.0,2.0,0.0394,0.3649,0.0138,0.0296,0.002,0.4753,0.075,507.0,0.0,0.46,0.54,0.1659,0.21,0.6241,0.1533,0.27,0.5767,0.3201,0.03,0.6499,0.4214,0.02,0.5586,0.2464,0.12,0.6336,0.368,0.2,0.43200000000000005
410,2014,69I042705,BRAY-DOYLE HS,78,60842.0,105200.0,0.05,0.12,0.19,0.56,0.11,0.74,0.15,117,8.57,44063.36,0.3,10.99,0.86,0.5,1.14,1.0,0.0513,0.0427,0.0,0.0,0.0085,0.7607,0.1368,117.0,0.0675,0.55,0.3825,0.0145,0.71,0.2755,0.0611,0.53,0.4089,0.0946,0.14,0.7654,0.1204,0.14,0.7396,0.1752,0.27,0.5548,0.3471,0.11,0.5429
411,2014,26I051705,SENIOR HS,90,61209.0,45453.0,0.05,0.16,0.41,0.59,0.12,0.71,0.17,134,7.71,45502.46,0.444,11.89,1.0,0.57,1.0,1.0,0.0299,0.1418,0.0,0.0149,0.0,0.8059999999999999,0.0075,134.0,0.166,0.17,0.664,0.0,0.33,0.67,0.0275,0.45,0.5225,0.32,0.0,0.68,0.2496,0.04,0.7104,0.27,0.0,0.73,,,
412,2014,72I004705,BIXBY HS,100,102161.0,63260.0,0.04,0.07,0.16,0.23,0.4,0.54,0.07,1528,70.67,46000.17,0.289,11.33,11.0,3.63,4.0,6.6,0.0615,0.1001,0.0131,0.0216,0.0013,0.7585,0.0438,1528.0,0.4092,0.07,0.5208,0.414,0.08,0.506,0.2204,0.24,0.5396,0.3783,0.03,0.5917,0.38799999999999996,0.03,0.5820000000000001,0.5760000000000001,0.04,0.384,0.684,0.05,0.266
413,2014,19I018705,KIEFER HS,84,62525.0,43798.0,0.07,0.12,0.2,0.48,0.17,0.68,0.15,179,11.68,42425.67,0.309,14.46,0.57,0.43,0.35,1.44,0.0726,0.2682,0.0,0.0,0.0,0.5922,0.067,179.0,0.3984,0.17,0.4316,0.09,0.1,0.81,0.021,0.65,0.32899999999999996,0.1602,0.11,0.7298,0.1222,0.06,0.8178,0.3666,0.06,0.5734,0.35100000000000003,0.1,0.5489999999999999
414,2014,07I004715,COLBERT HS,87,46995.0,21577.0,0.12,0.21,0.39,0.69,0.14,0.65,0.21,217,15.61,43394.18,0.332,13.98,1.0,0.71,0.72,1.43,0.0507,0.4378,0.0,0.0369,0.0,0.4147,0.0599,217.0,0.2523,0.13,0.6177,0.02,0.5,0.48,0.1071,0.37,0.5229,0.1,0.0,0.9,0.2444,0.06,0.6956,0.5141,0.03,0.4559,0.387,0.1,0.513
415,2014,03I015705,ATOKA HS,82,41398.0,34343.0,0.11,0.34,0.64,0.66,0.14,0.66,0.2,264,19.96,42408.57,0.247,11.48,2.0,1.0,1.0,2.0,0.0417,0.3712,0.0038,0.0644,0.0,0.4962,0.0227,264.0,0.0,0.2,0.8,0.0,0.43,0.57,0.043,0.57,0.387,0.0902,0.18,0.7298,0.342,0.05,0.608,0.3471,0.11,0.5429,0.3948,0.16,0.4452
416,2016,37I007705,KINGFISHER HS,74,67119.39,56229.55,0.04,0.06,0.21,0.457,0.21,0.69,0.11,409,26.86,45720.69,0.27399999999999997,18.36,0.0,1.57,0.71,2.0,0.1491,0.1076,0.0,0.0049,0.0,0.5844,0.154,409.0,0.1848,0.16,0.6552,0.0531,0.41,0.5369,0.018000000000000002,0.55,0.43200000000000005,0.1245,0.17,0.7055,0.099,0.1,0.8009999999999999,0.637,0.02,0.34299999999999997,0.1056,0.34,0.5544
417,2015,26I056715,ALEX HS,91,56637.56,190339.27,0.04,0.19,0.21,0.733,0.11,0.7,0.18,101,6.52,46452.61,0.187,10.21,0.88,0.5,0.5,0.5,0.0891,0.0495,0.0,0.0099,0.0099,0.802,0.0396,101.0,0.174,0.13,0.696,,,,0.0371,0.47,0.4929,0.2256,0.06,0.7144,0.0,0.1,0.9,0.47,0.0,0.53,,,
418,2015,40I049715,WISTER HS,78,47207.57,14488.65,0.08,0.23,0.32,0.639,0.09,0.75,0.16,166,10.14,48947.13,0.521,16.18,0.86,0.36,0.78,1.0,0.0602,0.1386,0.006,0.0,0.006,0.6988,0.0904,166.0,0.21,0.3,0.49,0.1136,0.29,0.5964,0.0168,0.76,0.2232,0.102,0.15,0.748,0.0552,0.31,0.6348,0.2573,0.17,0.5727,0.1474,0.33,0.5226
419,2015,57I090705,WOODLAND HS,88,43927.94,38895.27,0.08,0.24,0.31,0.6779999999999999,0.12,0.71,0.18,115,7.85,46092.97,0.545,14.68,1.0,0.52,0.0,1.0,0.0,0.6174,0.0,0.0087,0.0,0.3739,0.0,115.0,0.42,0.0,0.58,,,,0.0,0.63,0.37,0.228,0.05,0.722,0.05,0.0,0.95,0.1691,0.11,0.7209,0.1008,0.37,0.5292
420,2016,63I003705,BETHEL HS,85,73617.83,20115.22,0.06,0.07,0.25,0.48,0.15,0.77,0.08,425,25.76,41837.25,0.245,11.74,2.0,1.0,0.33,2.31,0.0094,0.1929,0.0094,0.0094,0.0,0.7765,0.0024,425.0,0.3872,0.12,0.4928,0.3854,0.06,0.5546,0.3772,0.18,0.4428,0.2457,0.09,0.6643,0.3496,0.08,0.5704,0.4508,0.08,0.4692,0.2184,0.22,0.5616
421,2016,38I004705,SNYDER HS,75,51841.84,53963.93,0.03,0.17,0.22,0.602,0.21,0.65,0.14,133,11.26,46644.23,0.203,19.63,1.0,0.58,0.28,1.14,0.218,0.0301,0.0,0.0451,0.0,0.6241,0.0827,133.0,0.0672,0.52,0.4128,0.63,0.0,0.37,0.1701,0.37,0.4599,0.1411,0.17,0.6889,0.0,0.0,1.0,0.455,0.09,0.455,0.1794,0.31,0.5106
422,2016,08I168705,BINGER-ONEY HS,65,51383.85,57565.33,0.08,0.21,0.19,0.6729999999999999,0.12,0.7,0.18,110,6.62,41416.43,0.0,11.84,0.43,0.5,0.55,1.0,0.0091,0.2545,0.0,0.0273,0.0,0.5909,0.1182,110.0,0.1491,0.29,0.5609,0.0,0.93,0.07,0.0132,0.78,0.2068,0.0425,0.15,0.8075,0.0,0.24,0.76,0.0975,0.35,0.5525,0.0265,0.47,0.5035
423,2016,72I010705,BERRYHILL HS,89,71314.52,32175.87,0.06,0.05,0.22,0.256,0.24,0.7,0.06,422,22.6,42683.5,0.349,13.7,0.74,1.17,1.8,2.85,0.0379,0.0687,0.0,0.0118,0.0,0.6351,0.2464,422.0,0.3913,0.09,0.5187,0.384,0.2,0.41600000000000004,0.0616,0.44,0.4984,0.2848,0.11,0.6052,0.3135,0.05,0.6365,0.3444,0.18,0.4756,,,
424,2015,55I007705,HARRAH HS,87,63549.39,37646.84,0.05,0.13,0.29,0.33899999999999997,0.19,0.69,0.12,449,30.75,44779.41,0.301,15.76,4.0,2.0,2.0,2.0,0.0379,0.196,0.0,0.0067,0.0045,0.6971,0.0579,449.0,0.0186,0.38,0.6014,0.0,0.38,0.62,0.0351,0.61,0.3549,0.209,0.05,0.741,0.0744,0.07,0.8556,0.364,0.09,0.546,0.2736,0.28,0.4464
425,2015,59I001705,PAWNEE HS,82,49856.08,35466.54,0.07,0.14,0.34,0.606,0.22,0.68,0.1,203,12.9,47444.46,0.308,16.82,0.86,0.5,0.84,1.0,0.0296,0.1773,0.0049,0.0197,0.0049,0.5714,0.1921,203.0,0.1476,0.18,0.6724,0.0141,0.53,0.4559,0.066,0.4,0.534,0.0819,0.09,0.8281,0.16,0.0,0.84,0.0975,0.35,0.5525,0.2924,0.14,0.5676
426,2016,52I001705,PERRY HS,85,62022.2,48552.24,0.06,0.13,0.19,0.478,0.26,0.63,0.12,316,18.96,42395.46,0.429,11.24,1.29,0.5,0.72,1.0,0.0538,0.0949,0.0127,0.0443,0.0063,0.7627,0.0253,316.0,0.1386,0.23,0.6314,0.3384,0.06,0.6016,0.1679,0.27,0.5621,0.1275,0.15,0.7225,0.17600000000000002,0.2,0.624,0.252,0.1,0.648,0.2847,0.27,0.4453
427,2015,48I071715,BATTIEST HS,93,51869.22,40423.91,0.06,0.22,0.15,0.797,0.14,0.71,0.14,74,7.15,44517.7,0.44,11.04,0.14,0.57,0.93,1.1,0.0135,0.5,0.0,0.0,0.0,0.4865,0.0,74.0,0.4418,0.06,0.4982,,,,0.1062,0.41,0.4838,0.1692,0.06,0.7708,0.29,0.0,0.71,0.4982,0.06,0.4418,0.1653,0.43,0.4047
428,2014,30I004715,BUFFALO HS,94,52020.0,77614.0,0.01,0.13,0.27,0.67,0.18,0.68,0.15,72,6.4,43882.03,0.391,16.11,0.5,1.0,0.5,1.0,0.3333,0.0139,0.0,0.0,0.0,0.6528,0.0,72.0,0.5963,0.11,0.2937,0.0528,0.12,0.8272,0.3916,0.11,0.4984,0.0651,0.07,0.8649,0.38,0.0,0.62,0.44,0.12,0.44,0.2511,0.07,0.6789
429,2015,11I006705,KEYS HS,94,63062.33,35320.18,0.06,0.13,0.25,0.639,0.23,0.66,0.11,327,21.57,47387.14,0.278,14.77,1.0,1.0,0.93,1.0,0.0245,0.581,0.0,0.0,0.0,0.3945,0.0,327.0,0.1232,0.12,0.7568,0.1045,0.05,0.8455,0.0988,0.48,0.4212,0.285,0.05,0.665,0.3234,0.02,0.6566,0.5742,0.01,0.4158,0.423,0.1,0.47700000000000004
430,2015,16I016705,ELGIN HS,89,88296.02,31207.41,0.06,0.07,0.19,0.201,0.28,0.66,0.06,671,35.59,44478.8,0.29,13.27,2.0,1.99,1.79,1.99,0.0715,0.1311,0.006,0.0641,0.003,0.6855,0.0387,671.0,0.1827,0.13,0.6873,0.028999999999999998,0.42,0.551,0.1254,0.43,0.4446,0.2914,0.06,0.6486,0.2231,0.03,0.7469,0.2904,0.12,0.5896,0.344,0.14,0.516
