,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,3_Math_Advanced,3_Math_Below_Satisfactory,3_Math_Satisfactory,3_Reading_Advanced,3_Reading_Below_Satisfactory,3_Reading_Satisfactory,4_Math_Advanced,4_Math_Below_Satisfactory,4_Math_Satisfactory,4_Reading_Advanced,4_Reading_Below_Satisfactory,4_Reading_Satisfactory,5_Math_Advanced,5_Math_Below_Satisfactory,5_Math_Satisfactory,5_Reading_Advanced,5_Reading_Below_Satisfactory,5_Reading_Satisfactory,5_Science_Advanced,5_Science_Below_Satisfactory,5_Science_Satisfactory,5_SocialStudies_Advanced,5_SocialStudies_Below_Satisfactory,5_SocialStudies_Satisfactory,5_Writing_Advanced,5_Writing_Below_Satisfactory,5_Writing_Satisfactory,6_Math_Advanced,6_Math_Below_Satisfactory,6_Math_Satisfactory,6_Reading_Advanced,6_Reading_Below_Satisfactory,6_Reading_Satisfactory,7_Geography_Advanced,7_Geography_Below_Satisfactory,7_Geography_Satisfactory,7_Math_Advanced,7_Math_Below_Satisfactory,7_Math_Satisfactory,7_Reading_Advanced,7_Reading_Below_Satisfactory,7_Reading_Satisfactory,8_History_Advanced,8_History_Below_Satisfactory,8_History_Satisfactory,8_Math_Advanced,8_Math_Below_Satisfactory,8_Math_Satisfactory,8_Reading_Advanced,8_Reading_Below_Satisfactory,8_Reading_Satisfactory,8_Science_Advanced,8_Science_Below_Satisfactory,8_Science_Satisfactory,8_Writing_Advanced,8_Writing_Below_Satisfactory,8_Writing_Satisfactory,EOI_Algebra_Advanced,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,OverallLetterGrade,ELA_ExamCounty,ELA_GrowthIndex,ELA_LetterGrade,Math_ExamCounty,Math_GrowthIndex,Math_LetterGrade,Science_ExamCounty,Science_GrowthIndex,Science_LetterGrade,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,SocialStudies_LetterGrade,Writing_ExamCounty,Writing_GrowthIndex,Writing_LetterGrade,Overall_ExamCounty,Overall_GrowthIndex,Overall_LetterGrade,ELA_ExamCount_bq,ELA_GrowthIndex_bq,ELA_LetterGradeas_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,Math_LetterGrade_bq,OverallExamCount_bq,OverallGrowthIndex_bq,OverallLetterGrade_bq,AttendenceRate,AttendenceRate_Bonus,DropOutRate,DropOutRate_Bonus,AP_participationIndex,AP_PerformanceIndex,AP_Bonus,GradRate,GradRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Participation,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
2499,2015,SEMINOLE,SEMINOLE,SEMINOLE HS,67I001715,83.0,B,67I001,48820.44,29050.33,0.1,0.24,0.42,0.56,0.14,0.68,0.18,461.0,28.23,46178.01,0.258,13.08,2.82,1.56,2.14,2.0,High School,0.0108,0.2061,0.0043,0.0369,0.0043,0.5683,0.1692,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0869,0.21,0.7031,0.2697,0.07,0.6603,0.0195,0.61,0.3705,0.1615,0.05,0.7885,0.1372,0.02,0.8428,0.32299999999999995,0.05,0.627,0.165,0.25,0.585,50.0,25.0,25.0,1.0,83.0,B,211.0,94.0,A,266.0,84.0,B,87.0,38.0,F,111.0,73.0,C,0.0,0.0,,675.0,79.0,C,22.0,86.0,B    ,21.0,71.0,C    ,43.0,79.0,C    ,,0.0,,0.0,0.49,0.95,1.0,0.72,,0.67,0.0,,0.47,0,0.68,0.0,2.0,0.0,B
2500,2015,PITTSBURG,CROWDER,CROWDER HS,61I028705,79.0,C+,61I028,60207.91,45976.33,0.04,0.12,0.27,0.518,0.14,0.71,0.15,139.0,9.72,45717.53,0.147,15.57,1.0,0.5,0.42,1.0,High School,0.0144,0.3094,0.0,0.0072,0.0,0.6331,0.036,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1625,0.35,0.4875,0.2112,0.12,0.6688,0.0315,0.65,0.3185,0.2046,0.07,0.7254,0.133,0.05,0.8170000000000001,0.27,0.1,0.63,0.18,0.4,0.42,50.0,25.0,25.0,1.0,79.0,C+,62.0,85.0,B,73.0,78.0,C,27.0,30.0,F,33.0,55.0,F,0.0,0.0,,195.0,70.0,C,,,,,,,13.0,85.0,B    ,,0.0,,0.0,0.47,0.95,1.0,0.72,,0.64,0.0,,0.5,0,0.52,0.0,2.0,0.0,C
2501,2015,OKLAHOMA,OKLAHOMA CITY,U. S. GRANT HS,55I089712,80.0,B-,55I089,53011.22,49735.22,0.08,0.27,0.47,0.857,0.22,0.55,0.22,1743.0,99.24,48686.58,0.251,5.54,15.45,4.47,8.24,6.79,High School,0.7562,0.0425,0.0098,0.0769,0.0,0.1096,0.0052,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2523,0.13,0.6177,0.3772,0.08,0.5428,0.0594,0.46,0.4806,0.08900000000000001,0.11,0.8009999999999999,0.0846,0.06,0.8554,0.15,0.25,0.6,0.222,0.26,0.518,50.0,25.0,25.0,1.0,80.0,B-,722.0,74.0,C,1144.0,78.0,C,405.0,40.0,F,324.0,60.0,D,0.0,0.0,,2595.0,68.0,D,75.0,81.0,B    ,102.0,95.0,A    ,177.0,89.0,B    ,,0.0,,0.0,0.42,0.95,1.0,0.72,,0.71,0.0,,0.13,0,0.59,0.0,2.0,0.0,B
2502,2015,KAY,BLACKWELL,BLACKWELL HS,36I045705,73.0,C,36I045,52105.28,29948.16,0.08,0.19,0.48,0.5670000000000001,0.17,0.67,0.16,418.0,22.53,44159.99,0.212,13.76,3.0,1.0,0.14,2.0,High School,0.1364,0.2249,0.0024,0.0072,0.0,0.6268,0.0024,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0852,0.29,0.6248,0.12,0.25,0.63,0.015,0.7,0.285,0.1246,0.11,0.7654,0.1358,0.03,0.8342,0.2639,0.09,0.6461,0.1656,0.28,0.5544,50.0,25.0,25.0,2.0,73.0,C,174.0,84.0,B,256.0,75.0,C,115.0,30.0,F,81.0,74.0,C,0.0,0.0,,626.0,69.0,D,20.0,80.0,B    ,25.0,52.0,F    ,45.0,64.0,D    ,,0.0,,0.0,0.22,0.95,1.0,0.72,,0.59,0.0,,0.5,0,0.73,0.0,3.0,1.0,C
2503,2016,TULSA,TULSA,EAST CENTRAL HS,72I001710,63.0,D,72I001,58190.81,60320.18,0.08,0.23,0.5,0.9940000000000001,0.26,0.59,0.15,1079.0,48.6,45432.27,0.35,10.93,6.0,6.0,2.0,4.0,High School,0.4986,0.0445,0.051,0.2178,0.0046,0.1307,0.0528,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,0.3,0.546,0.0408,0.49,0.4692,0.0,0.77,0.23,0.0207,0.31,0.6693,0.0656,0.18,0.7544,0.1365,0.35,0.5135,0.0231,0.67,0.3069,50.0,25.0,25.0,1.0,62.0,D-,201.0,75.0,C,177.0,81.0,B,,,,,,,,,,378.0,78.0,C,50.0,74.0,C    ,43.0,77.0,C    ,93.0,75.0,C    ,,0.0,,0.0,0.06,0.95,1.0,0.72,,0.67,0.0,,0.25,0,0.36,0.0,4.0,1.0,D
2504,2015,MAYES,CHOUTEAU-MAZIE,CHOUTEAU-MAZIE HS,46I032705,82.0,B-,46I032,52933.2,52249.61,0.07,0.25,0.32,0.7170000000000001,0.15,0.67,0.17,219.0,15.0,43783.4,0.2,10.63,2.43,1.0,0.5,1.0,High School,0.0411,0.0731,0.0,0.0046,0.0,0.5616,0.3196,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2522,0.03,0.7178,0.18,0.1,0.72,0.066,0.56,0.374,0.1445,0.15,0.7055,0.1128,0.06,0.8272,0.26,0.0,0.74,0.084,0.3,0.616,50.0,25.0,25.0,1.0,82.0,B-,97.0,80.0,B,113.0,94.0,A,64.0,36.0,F,43.0,63.0,D,0.0,0.0,,317.0,74.0,C,12.0,83.0,B    ,10.0,90.0,A    ,22.0,86.0,B    ,,0.0,,0.0,0.95,0.93,1.0,0.72,,0.62,0.0,,0.46,0,0.59,0.0,2.0,0.0,B
2505,2015,OKMULGEE,OKMULGEE,OKMULGEE HS,56I001705,69.0,D+,56I001,42213.17,35826.71,0.17,0.25,0.53,0.779,0.16,0.7,0.14,399.0,21.19,42061.83,0.139,12.5,3.67,2.0,2.07,3.09,High School,0.0201,0.3133,0.005,0.3559,0.0025,0.2657,0.0376,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0284,0.29,0.6816,0.1224,0.32,0.5576,0.018000000000000002,0.64,0.342,0.085,0.15,0.765,0.1275,0.15,0.7225,0.102,0.32,0.578,0.0504,0.58,0.3696,50.0,25.0,25.0,2.0,69.0,D+,152.0,72.0,C,205.0,63.0,D,64.0,31.0,F,83.0,36.0,F,0.0,0.0,,504.0,58.0,F,16.0,81.0,B    ,20.0,60.0,D    ,36.0,69.0,D    ,,0.0,,0.0,0.67,0.92,1.0,0.72,,0.7,0.0,,0.24,0,0.41,0.0,4.0,1.0,D
2506,2014,POTTAWATOMIE,MACOMB,MACOMB HS,63I004705,70.0,C-,63I004,52751.0,27362.0,0.1,0.15,0.19,0.72,0.15,0.64,0.21,114.0,8.24,40289.74,0.174,8.0,0.5,0.51,0.14,1.0,High School,0.0614,0.2281,0.0,0.0263,0.0,0.6667,0.0175,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.36,0.64,0.2184,0.22,0.5616,0.0,0.77,0.23,0.1771,0.23,0.5929,0.235,0.06,0.705,0.1692,0.06,0.7708,0.2204,0.24,0.5396,50.0,50.0,0.0,2.0,66.0,D,55.0,76.0,C,69.0,71.0,C,32.0,19.0,F,27.0,74.0,C,,,,183.0,64.0,D,,,,,,,11.0,73.0,C    ,,,,,0.18,0.9,1.0,0.72,,0.56,0.0,,0.38,0,0.52,0.0,2.0,0.0,C
2507,2014,TULSA,TULSA,NATHAN HALE HS,72I001715,58.0,F,72I001,56448.0,56175.0,0.09,0.23,0.48,1.11,0.25,0.59,0.15,1028.0,47.58,44342.78,0.23399999999999999,9.01,9.99,5.0,2.15,4.0,High School,0.3813,0.0895,0.0126,0.2053,0.001,0.2325,0.0778,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0624,0.48,0.4576,0.026000000000000002,0.48,0.494,0.008,0.8,0.192,0.035,0.3,0.665,0.0984,0.18,0.7216,0.013999999999999999,0.65,0.336,0.054000000000000006,0.46,0.486,50.0,25.0,25.0,1.0,59.0,F,362.0,64.0,D,631.0,37.0,F,252.0,17.0,F,170.0,49.0,F,,,,1415.0,42.0,F,35.0,71.0,C    ,27.0,70.0,C    ,62.0,71.0,C    ,,,,,0.35,0.21,0.0,0.72,,0.69,0.0,,0.2,0,0.33,0.0,2.0,0.0,F
2508,2016,DELAWARE,JAY,JAY HS,21I001705,72.0,C-,21I001,43602.44,31146.59,0.11,0.31,0.37,0.6890000000000001,0.11,0.68,0.21,440.0,28.56,48193.88,0.315,13.86,3.0,2.0,4.13,2.0,High School,0.0795,0.3659,0.0455,0.0,0.0,0.3023,0.2068,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2816,0.12,0.5984,0.1422,0.21,0.6478,0.037000000000000005,0.63,0.33299999999999996,0.0444,0.26,0.6956,0.1157,0.11,0.7743,0.3362,0.18,0.4838,0.0994,0.29,0.6106,50.0,25.0,25.0,1.0,80.0,B-,90.0,72.0,C,103.0,87.0,B,,,,,,,,,,193.0,80.0,B,22.0,55.0,F    ,25.0,84.0,B    ,47.0,70.0,C    ,,0.0,,0.0,0.71,0.95,1.0,0.71,,0.64,0.0,,0.46,0,0.63,0.0,4.0,1.0,C
2509,2016,OKFUSKEE,OKEMAH,OKEMAH HS,54I026705,66.0,D,54I026,42711.94,28878.17,0.1,0.3,0.46,0.755,0.14,0.64,0.22,245.0,17.0,46059.48,0.336,14.97,3.0,1.0,0.29,1.71,High School,0.0204,0.4408,0.0041,0.0612,0.0041,0.449,0.0204,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249,0.17,0.581,,,,0.0714,0.49,0.4386,0.1476,0.18,0.6724,0.0,0.28,0.72,0.374,0.15,0.47600000000000003,0.1254,0.43,0.4446,50.0,25.0,25.0,1.0,73.0,C,49.0,69.0,D,45.0,78.0,C,,,,,,,,,,94.0,73.0,C,12.0,42.0,F    ,10.0,70.0,C    ,22.0,55.0,F    ,,0.0,,0.0,0.66,0.95,1.0,0.71,,0.72,0.0,,0.37,0,0.53,0.0,3.0,1.0,D
2510,2016,TEXAS,GUYMON,GUYMON HS,70I008705,68.0,D+,70I008,57774.88,46316.85,0.04,0.11,0.3,0.629,0.17,0.47,0.36,848.0,47.94,43439.22,0.196,12.48,1.0,2.0,1.14,3.5,High School,0.6757,0.0035,0.0413,0.0259,0.0024,0.2453,0.0059,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0325,0.35,0.6175,0.032,0.6,0.368,0.021,0.7,0.27899999999999997,0.0783,0.13,0.7917,0.1144,0.12,0.7656,0.3276,0.09,0.5824,0.1584,0.34,0.5016,50.0,25.0,25.0,3.0,71.0,C-,168.0,83.0,B,172.0,74.0,C,,,,,,,,,,340.0,79.0,C,41.0,71.0,C    ,42.0,64.0,D    ,83.0,67.0,D    ,,0.0,,0.0,0.51,0.95,1.0,0.71,,0.67,0.0,0.95,0.21,1,0.54,0.0,2.0,0.0,D
2511,2015,KAY,PONCA CITY,PONCA CITY HS,36I071705,70.0,C-,36I071,55886.5,52816.0,0.08,0.19,0.4,0.529,0.22,0.66,0.13,1500.0,67.86,46137.44,0.341,12.95,14.55,5.0,4.79,7.0,High School,0.11,0.1493,0.0113,0.0433,0.006,0.6667,0.0133,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0869,0.21,0.7031,0.11800000000000001,0.41,0.47200000000000003,0.0752,0.53,0.3948,0.1672,0.12,0.7128,0.10800000000000001,0.1,0.792,0.3034,0.18,0.5166,0.128,0.36,0.512,50.0,25.0,25.0,1.0,70.0,C-,639.0,81.0,B,839.0,68.0,D,329.0,39.0,F,281.0,59.0,F,0.0,0.0,,2088.0,66.0,D,59.0,68.0,D    ,78.0,53.0,F    ,137.0,59.0,F    ,,0.0,,0.0,0.33,0.95,1.0,0.71,,0.57,0.0,,0.64,0,0.68,0.0,1.0,0.0,C
2512,2015,OKFUSKEE,OKEMAH,OKEMAH HS,54I026705,73.0,C,54I026,40572.71,28468.07,0.1,0.33,0.49,0.659,0.12,0.65,0.24,249.0,17.63,43339.23,0.348,13.05,3.0,1.0,0.29,1.71,High School,0.0161,0.4297,0.012,0.0763,0.004,0.4337,0.0281,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3696,0.12,0.5104,0.0371,0.47,0.4929,0.0616,0.44,0.4984,0.1691,0.11,0.7209,0.1843,0.03,0.7857,0.2268,0.16,0.6132,0.0365,0.27,0.6935,50.0,25.0,25.0,1.0,73.0,C,106.0,81.0,B,149.0,70.0,C,51.0,43.0,F,52.0,62.0,D,0.0,0.0,,358.0,68.0,D,12.0,83.0,B    ,13.0,46.0,F    ,25.0,64.0,D    ,,0.0,,0.0,0.32,0.95,1.0,0.71,,0.64,0.0,,0.34,0,0.5,0.0,2.0,0.0,C
2513,2016,OKLAHOMA,OKLAHOMA CITY,CAPITOL HILL HS,55I089705,64.0,D,55I089,53956.08,50805.13,0.08,0.28,0.47,0.91,0.22,0.55,0.23,1483.0,85.43,50884.97,0.33299999999999996,7.79,13.19,4.09,5.29,7.0,High School,0.7161,0.0425,0.0067,0.1261,0.0007,0.1018,0.0061,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0962,0.26,0.6438,0.0399,0.43,0.5301,0.0185,0.63,0.3515,0.0204,0.32,0.6596,0.0075,0.25,0.7425,0.0531,0.41,0.5369,0.0868,0.38,0.5332,50.0,25.0,25.0,1.0,73.0,C,229.0,73.0,C,338.0,77.0,C,,,,,,,,,,567.0,75.0,C,57.0,67.0,D    ,84.0,71.0,C    ,141.0,70.0,C    ,,0.0,,0.0,0.31,0.95,1.0,0.71,,0.72,0.0,,0.17,0,0.41,0.0,5.0,1.0,D
2514,2015,LE FLORE,BOKOSHE,BOKOSHE HS,40I026715,78.0,C+,40I026,44650.8,25301.64,0.17,0.32,0.39,0.8540000000000001,0.09,0.76,0.16,41.0,3.86,41514.91,0.259,15.07,0.14,0.29,0.14,0.43,High School,0.0244,0.2439,0.0244,0.0244,0.0,0.6585,0.0244,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2457,0.09,0.6643,0.0,0.56,0.44,0.2937,0.11,0.5963,0.14,0.0,0.86,,,,0.1139,0.33,0.5561,100.0,0.0,0.0,3.0,78.0,C+,20.0,90.0,A,22.0,77.0,C,0.0,0.0,F,0.0,0.0,**,0.0,0.0,,61.0,75.0,C,,,,,,,,,,,0.0,,0.0,0.12,0.95,1.0,0.71,,0.63,0.0,0.79,0.36,1,0.42,0.0,3.0,1.0,C
2515,2014,OKLAHOMA,OKLAHOMA CITY,OKLAHOMA CENTENNIAL HS,55I089750,58.0,F,55I089,51403.0,48041.0,0.09,0.27,0.47,0.94,0.21,0.56,0.23,336.0,24.64,49561.7,0.235,9.11,4.58,2.5,5.9,3.65,High School,0.2113,0.0446,0.0238,0.6012,0.006,0.1071,0.006,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8,0.2,0.0153,0.49,0.4947,0.0036,0.82,0.1764,0.037000000000000005,0.26,0.703,0.0913,0.17,0.7387,0.0576,0.36,0.5824,0.0969,0.49,0.4131,50.0,25.0,25.0,3.0,66.0,D,126.0,66.0,D,218.0,41.0,F,72.0,15.0,F,47.0,47.0,F,,,,463.0,44.0,F,,,B    ,,,,24.0,75.0,C    ,,,,,0.06,0.95,1.0,0.71,,0.68,0.0,,0.06,0,0.2,0.0,1.0,0.0,F
2516,2016,PITTSBURG,HAILEYVILLE,HAILEYVILLE HS,61I011705,73.0,C,61I011,52213.8,39591.48,0.07,0.19,0.48,0.778,0.13,0.76,0.11,108.0,7.98,45065.54,0.26899999999999996,13.72,1.14,0.57,1.14,1.0,High School,0.0,0.6389,0.0,0.0093,0.0,0.3426,0.0093,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0296,0.26,0.7104,0.075,0.25,0.675,0.0,0.33,0.67,0.1144,0.12,0.7656,0.0913,0.17,0.7387,0.09300000000000001,0.38,0.527,0.024,0.4,0.5760000000000001,50.0,50.0,0.0,8.0,85.0,B,30.0,87.0,B,32.0,78.0,C,,,,,,,,,,62.0,82.0,B,,,,,,,15.0,73.0,C    ,,0.0,,0.0,0.67,0.94,1.0,0.71,,0.83,0.0,0.9,0.26,1,0.5,0.0,3.0,1.0,C
2517,2015,OKLAHOMA,PUTNAM CITY,PUTNAM CITY WEST HS,55I001710,72.0,C-,55I001,63282.81,50214.98,0.06,0.17,0.4,0.772,0.32,0.58,0.11,1647.0,93.81,47632.65,0.267,9.03,16.0,6.0,7.5,9.08,High School,0.36,0.031,0.0164,0.204,0.0,0.3267,0.0619,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0472,0.41,0.5428,0.087,0.42,0.493,0.1472,0.36,0.4928,0.1806,0.14,0.6794,0.1395,0.07,0.7905,0.066,0.34,0.594,0.1794,0.31,0.5106,50.0,25.0,25.0,2.0,72.0,C-,643.0,79.0,C,921.0,53.0,F,203.0,60.0,D,305.0,61.0,D,0.0,0.0,,2072.0,63.0,D,70.0,81.0,B    ,98.0,65.0,D    ,168.0,72.0,C    ,,0.0,,0.0,0.63,0.94,1.0,0.71,,0.61,0.0,,0.4,0,0.61,0.0,3.0,1.0,C
2518,2015,CARTER,HEALDTON,HEALDTON HS,10I055705,71.0,C-,10I055,48190.54,37532.22,0.03,0.12,0.46,0.603,0.12,0.75,0.14,174.0,10.0,47108.41,0.35700000000000004,19.83,1.0,0.71,0.0,0.71,High School,0.1092,0.0977,0.0172,0.0115,0.0,0.5747,0.1897,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,0.38,0.6014,0.03,0.5,0.47,0.1088,0.32,0.5712,0.14400000000000002,0.1,0.7559999999999999,0.1615,0.15,0.6885,0.2233,0.23,0.5467,0.259,0.26,0.48100000000000004,50.0,25.0,25.0,1.0,71.0,C-,73.0,74.0,C,93.0,59.0,F,40.0,55.0,F,40.0,70.0,C,0.0,0.0,,246.0,65.0,D,,,,,,,13.0,69.0,D    ,,0.0,,0.0,0.62,0.92,1.0,0.71,,0.77,0.0,,0.55,0,0.41,0.0,2.0,0.0,C
2519,2014,MAJOR,CIMARRON,CIMARRON HS,44I092705,76.0,C,44I092,64157.0,72804.0,0.06,0.08,0.21,0.46,0.18,0.72,0.1,77.0,7.74,46066.71,0.091,10.78,3.0,0.5,0.29,1.0,High School,0.0519,0.026,0.013,0.039,0.0,0.8312,0.039,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1426,0.38,0.4774,0.0464,0.42,0.5336,0.0874,0.62,0.2926,0.2116,0.08,0.7084,0.0,0.0,1.0,0.11,0.0,0.89,0.29,0.0,0.71,50.0,50.0,0.0,9.0,83.0,B,36.0,86.0,B,43.0,63.0,D,16.0,38.0,F,17.0,88.0,B,,,,112.0,71.0,C,,,,,,,,,,,,,,0.25,0.9,1.0,0.71,,0.6,0.0,,0.42,0,0.75,0.0,1.0,0.0,C
2520,2016,OKLAHOMA,WESTERN HEIGHTS,WESTERN HEIGHTS HS,55I041705,67.0,D+,55I041,45215.77,98680.62,0.08,0.21,0.46,0.8740000000000001,0.11,0.68,0.21,672.0,49.55,45719.01,0.34600000000000003,13.67,6.59,4.33,3.07,3.11,High School,0.3244,0.061,0.0253,0.1786,0.0119,0.3616,0.0372,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7,0.3,0.2403,0.11,0.6497,0.0,0.9,0.1,0.0715,0.35,0.5785,0.187,0.15,0.6629999999999999,0.1136,0.29,0.5964,0.1276,0.42,0.4524,50.0,25.0,25.0,1.0,73.0,C,174.0,74.0,C,67.0,64.0,D,,,,,,,,,,241.0,71.0,C,43.0,72.0,C    ,16.0,75.0,C    ,59.0,73.0,C    ,,0.0,,0.0,0.95,0.89,1.0,0.71,,0.66,0.0,,0.39,0,0.55,0.0,2.0,0.0,D
2521,2015,OKLAHOMA,MILLWOOD,MILLWOOD HS,55I037705,62.0,D-,55I037,64660.62,45124.58,0.06,0.12,0.24,0.775,0.32,0.55,0.13,285.0,16.9,46850.89,0.266,9.37,1.0,1.0,1.0,1.0,High School,0.0316,0.0035,0.0035,0.9263,0.0,0.0035,0.0316,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0754,0.42,0.5046,0.0,0.73,0.27,0.0,0.66,0.34,0.0504,0.28,0.6696,0.0765,0.15,0.7735,0.1248,0.52,0.3552,0.0312,0.61,0.3588,50.0,25.0,25.0,1.0,62.0,D-,119.0,75.0,C,178.0,43.0,F,64.0,30.0,F,56.0,38.0,F,0.0,0.0,,417.0,49.0,F,12.0,83.0,B    ,19.0,58.0,F    ,31.0,68.0,D    ,,0.0,,0.0,0.55,0.87,0.0,0.71,,0.64,0.0,0.88,0.14,1,0.49,0.0,2.0,0.0,D
2522,2014,GARVIN,MAYSVILLE,MAYSVILLE HS,25I007715,88.0,B+,25I007,46446.0,42403.0,0.04,0.21,0.25,0.62,0.08,0.73,0.19,94.0,10.0,48429.3,0.5,15.4,1.0,0.8,0.25,0.33,High School,0.0319,0.1702,0.0,0.0106,0.0,0.7021,0.0851,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315,0.1,0.585,0.1144,0.12,0.7656,0.065,0.5,0.435,0.081,0.19,0.7290000000000001,0.285,0.05,0.665,0.3325,0.05,0.6175,0.21,0.3,0.49,50.0,25.0,25.0,3.0,69.0,D+,50.0,82.0,B,68.0,81.0,B,,,,,,F,,,,138.0,77.0,C,,,,,,,,,,,,,,0.51,0.87,0.0,0.71,,0.65,0.0,0.95,0.24,1,0.76,0.0,3.0,1.0,B
2523,2014,BLAINE,WATONGA,WATONGA HS,06I042705,91.0,A-,06I042,54557.0,46592.0,0.02,0.21,0.53,0.67,0.14,0.66,0.21,177.0,10.86,40199.72,0.17800000000000002,17.92,1.0,0.86,0.29,0.91,High School,0.1864,0.0508,0.0,0.0791,0.0,0.5932,0.0904,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064,0.14,0.6536,0.0819,0.37,0.5481,0.0798,0.43,0.4902,0.2314,0.11,0.6586,0.1023,0.07,0.8277,0.5022,0.07,0.4278,0.252,0.16,0.588,50.0,25.0,25.0,3.0,88.0,B+,71.0,86.0,B,123.0,79.0,C,31.0,52.0,F,39.0,79.0,C,,,,264.0,78.0,C,,,,,,A    ,19.0,95.0,A    ,,,,,0.76,0.81,1.0,0.71,,0.57,0.0,0.76,0.36,1,0.84,1.0,3.0,1.0,A
